收盘,日期
1.485,2025-09-26
1.516,2025-09-29
1.519,2025-09-30
1.537,2025-10-09
1.492,2025-10-10
1.474,2025-10-13
1.44,2025-10-14
1.465,2025-10-15
1.464,2025-10-16
1.427,2025-10-17
1.435,2025-10-20
1.474,2025-10-21
1.468,2025-10-22
1.469,2025-10-23
1.5,2025-10-24
1.519,2025-10-27
1.518,2025-10-28
1.542,2025-10-29
1.523,2025-10-30
1.501,2025-10-31
1.5,2025-11-03
1.478,2025-11-04
1.486,2025-11-05
1.508,2025-11-06
1.502,2025-11-07
1.5,2025-11-10
1.484,2025-11-11
1.487,2025-11-12
1.504,2025-11-13
1.473,2025-11-14
1.465,2025-11-17
1.457,2025-11-18
1.457,2025-11-19
1.451,2025-11-20
1.41,2025-11-21
1.417,2025-11-24
1.433,2025-11-25
1.455,2025-11-26
1.449,2025-11-27
1.455,2025-11-28
1.472,2025-12-01
1.464,2025-12-02
1.457,2025-12-03
1.467,2025-12-04
1.48,2025-12-05
1.502,2025-12-08
1.496,2025-12-09
1.499,2025-12-10
1.485,2025-12-11
1.484,2025-12-12
1.472,2025-12-15
1.453,2025-12-16
1.489,2025-12-17
1.463,2025-12-18
1.471,2025-12-19
1.49,2025-12-22
1.49,2025-12-23
1.498,2025-12-24
1.5,2025-12-25
1.503,2025-12-26
1.495,2025-12-29
1.503,2025-12-30
1.489,2025-12-31
1.514,2026-01-05
1.53,2026-01-06
1.523,2026-01-07
1.508,2026-01-08
1.519,2026-01-09
1.528,2026-01-12
1.511,2026-01-13
1.513,2026-01-14
1.521,2026-01-15
1.52,2026-01-16
1.519,2026-01-19
1.503,2026-01-20
1.51,2026-01-21
1.511,2026-01-22
1.505,2026-01-23
