收盘,日期
1.185896,2025-09-26
1.186857,2025-09-29
1.183974,2025-09-30
1.194545,2025-10-09
1.204155,2025-10-10
1.19935,2025-10-13
1.203194,2025-10-14
1.20896,2025-10-15
1.213765,2025-10-16
1.207038,2025-10-17
1.208883,2025-10-20
1.2206,2025-10-21
1.22353,2025-10-22
1.231342,2025-10-23
1.228412,2025-10-24
1.241107,2025-10-27
1.236224,2025-10-28
1.24013,2025-10-29
1.245013,2025-10-30
1.237201,2025-10-31
1.247942,2025-11-03
1.248918,2025-11-04
1.249895,2025-11-05
1.25966,2025-11-06
1.261613,2025-11-07
1.27333,2025-11-10
1.274307,2025-11-11
1.283095,2025-11-12
1.290907,2025-11-13
1.279189,2025-11-14
1.267293,2025-11-17
1.25155,2025-11-18
1.261389,2025-11-19
1.263357,2025-11-20
1.243679,2025-11-21
1.236791,2025-11-24
1.247615,2025-11-25
1.241711,2025-11-26
1.239743,2025-11-27
1.239743,2025-11-28
1.247615,2025-12-01
1.248598,2025-12-02
1.246631,2025-12-03
1.242695,2025-12-04
1.246631,2025-12-05
1.241711,2025-12-08
1.229904,2025-12-09
1.226952,2025-12-10
1.218097,2025-12-11
1.214161,2025-12-12
1.220081,2025-12-15
1.210161,2025-12-16
1.217105,2025-12-17
1.230992,2025-12-18
1.230992,2025-12-19
1.230992,2025-12-22
1.231984,2025-12-23
1.23,2025-12-24
1.23,2025-12-25
1.230992,2025-12-26
1.231984,2025-12-29
1.232976,2025-12-30
1.23496,2025-12-31
1.230992,2026-01-05
1.242895,2026-01-06
1.238927,2026-01-07
1.236943,2026-01-08
1.242895,2026-01-09
1.243887,2026-01-12
1.247855,2026-01-13
1.237936,2026-01-14
1.230992,2026-01-15
1.222064,2026-01-16
1.23,2026-01-19
1.242895,2026-01-20
1.233,2026-01-21
1.239,2026-01-22
1.233,2026-01-23
