收盘,日期
1.123,2025-09-26
1.128,2025-09-29
1.123,2025-09-30
1.13,2025-10-09
1.14,2025-10-10
1.141,2025-10-13
1.156,2025-10-14
1.158,2025-10-15
1.165,2025-10-16
1.158,2025-10-17
1.17,2025-10-20
1.171,2025-10-21
1.172,2025-10-22
1.185,2025-10-23
1.174,2025-10-24
1.178,2025-10-27
1.172,2025-10-28
1.171,2025-10-29
1.171,2025-10-30
1.174,2025-10-31
1.185,2025-11-03
1.19,2025-11-04
1.193,2025-11-05
1.196,2025-11-06
1.2,2025-11-07
1.208,2025-11-10
1.205,2025-11-11
1.212,2025-11-12
1.215,2025-11-13
1.207,2025-11-14
1.201,2025-11-17
1.181,2025-11-18
1.184,2025-11-19
1.179,2025-11-20
1.16,2025-11-21
1.155,2025-11-24
1.162,2025-11-25
1.156,2025-11-26
1.156,2025-11-27
1.157,2025-11-28
1.166,2025-12-01
1.167,2025-12-02
1.169,2025-12-03
1.163,2025-12-04
1.163,2025-12-05
1.158,2025-12-08
1.148,2025-12-09
1.146,2025-12-10
1.135,2025-12-11
1.133,2025-12-12
1.139,2025-12-15
1.128,2025-12-16
1.13,2025-12-17
1.142,2025-12-18
1.143,2025-12-19
1.138,2025-12-22
1.137,2025-12-23
1.138,2025-12-24
1.142,2025-12-25
1.147,2025-12-26
1.143,2025-12-29
1.141,2025-12-30
1.14,2025-12-31
1.142,2026-01-05
1.148,2026-01-06
1.153,2026-01-07
1.149,2026-01-08
1.153,2026-01-09
1.158,2026-01-12
1.155,2026-01-13
1.146,2026-01-14
1.143,2026-01-15
1.133,2026-01-16
1.141,2026-01-19
1.154,2026-01-20
1.145,2026-01-21
1.152,2026-01-22
1.149,2026-01-23
