收盘,日期
0.915,2025-09-26
0.928,2025-09-29
0.931,2025-09-30
0.94,2025-10-09
0.892,2025-10-10
0.886,2025-10-13
0.845,2025-10-14
0.866,2025-10-15
0.87,2025-10-16
0.841,2025-10-17
0.857,2025-10-20
0.891,2025-10-21
0.889,2025-10-22
0.887,2025-10-23
0.934,2025-10-24
0.953,2025-10-27
0.95,2025-10-28
0.973,2025-10-29
0.952,2025-10-30
0.914,2025-10-31
0.914,2025-11-03
0.9,2025-11-04
0.909,2025-11-05
0.939,2025-11-06
0.93,2025-11-07
0.917,2025-11-10
0.901,2025-11-11
0.899,2025-11-12
0.913,2025-11-13
0.885,2025-11-14
0.88,2025-11-17
0.876,2025-11-18
0.877,2025-11-19
0.869,2025-11-20
0.834,2025-11-21
0.83,2025-11-24
0.845,2025-11-25
0.872,2025-11-26
0.869,2025-11-27
0.875,2025-11-28
0.884,2025-12-01
0.879,2025-12-02
0.876,2025-12-03
0.888,2025-12-04
0.894,2025-12-05
0.925,2025-12-08
0.935,2025-12-09
0.934,2025-12-10
0.916,2025-12-11
0.922,2025-12-12
0.904,2025-12-15
0.883,2025-12-16
0.919,2025-12-17
0.895,2025-12-18
0.899,2025-12-19
0.924,2025-12-22
0.93,2025-12-23
0.935,2025-12-24
0.932,2025-12-25
0.93,2025-12-26
0.927,2025-12-29
0.939,2025-12-30
0.919,2025-12-31
0.95,2026-01-05
0.954,2026-01-06
0.96,2026-01-07
0.953,2026-01-08
0.959,2026-01-09
0.965,2026-01-12
0.943,2026-01-13
0.953,2026-01-14
0.962,2026-01-15
0.968,2026-01-16
0.962,2026-01-19
0.94,2026-01-20
0.966,2026-01-21
0.971,2026-01-22
0.962,2026-01-23
