收盘,日期
1.007,2025-09-26
1.022,2025-09-29
1.027,2025-09-30
1.038,2025-10-09
1.007,2025-10-10
0.999,2025-10-13
0.97,2025-10-14
0.988,2025-10-15
0.981,2025-10-16
0.954,2025-10-17
0.966,2025-10-20
0.989,2025-10-21
0.987,2025-10-22
0.983,2025-10-23
1.004,2025-10-24
1.022,2025-10-27
1.027,2025-10-28
1.036,2025-10-29
1.014,2025-10-30
1.006,2025-10-31
1.01,2025-11-03
0.994,2025-11-04
1.002,2025-11-05
1.012,2025-11-06
1.01,2025-11-07
1.006,2025-11-10
1.002,2025-11-11
1.0,2025-11-12
1.019,2025-11-13
1.005,2025-11-14
1.005,2025-11-17
0.995,2025-11-18
0.992,2025-11-19
0.983,2025-11-20
0.951,2025-11-21
0.959,2025-11-24
0.971,2025-11-25
0.978,2025-11-26
0.983,2025-11-27
0.989,2025-11-28
0.998,2025-12-01
0.991,2025-12-02
0.98,2025-12-03
0.98,2025-12-04
0.996,2025-12-05
1.015,2025-12-08
1.019,2025-12-09
1.017,2025-12-10
1.004,2025-12-11
1.008,2025-12-12
0.999,2025-12-15
0.975,2025-12-16
0.998,2025-12-17
0.987,2025-12-18
0.996,2025-12-19
1.007,2025-12-22
1.009,2025-12-23
1.027,2025-12-24
1.039,2025-12-25
1.038,2025-12-26
1.041,2025-12-29
1.041,2025-12-30
1.04,2025-12-31
1.066,2026-01-05
1.075,2026-01-06
1.078,2026-01-07
1.086,2026-01-08
1.096,2026-01-09
1.123,2026-01-12
1.105,2026-01-13
1.12,2026-01-14
1.116,2026-01-15
1.123,2026-01-16
1.119,2026-01-19
1.111,2026-01-20
1.113,2026-01-21
1.127,2026-01-22
1.139,2026-01-23
