收盘,日期
1.101,2025-09-26
1.104,2025-09-29
1.12,2025-09-30
1.148,2025-10-09
1.098,2025-10-10
1.111,2025-10-13
1.078,2025-10-14
1.089,2025-10-15
1.073,2025-10-16
1.038,2025-10-17
1.046,2025-10-20
1.06,2025-10-21
1.054,2025-10-22
1.06,2025-10-23
1.078,2025-10-24
1.093,2025-10-27
1.097,2025-10-28
1.107,2025-10-29
1.101,2025-10-30
1.106,2025-10-31
1.118,2025-11-03
1.105,2025-11-04
1.088,2025-11-05
1.1,2025-11-06
1.078,2025-11-07
1.077,2025-11-10
1.063,2025-11-11
1.054,2025-11-12
1.065,2025-11-13
1.039,2025-11-14
1.056,2025-11-17
1.065,2025-11-18
1.052,2025-11-19
1.041,2025-11-20
1.006,2025-11-21
1.03,2025-11-24
1.041,2025-11-25
1.04,2025-11-26
1.03,2025-11-27
1.042,2025-11-28
1.047,2025-12-01
1.034,2025-12-02
1.014,2025-12-03
1.013,2025-12-04
1.025,2025-12-05
1.041,2025-12-08
1.032,2025-12-09
1.02,2025-12-10
1.003,2025-12-11
1.011,2025-12-12
0.996,2025-12-15
0.982,2025-12-16
0.993,2025-12-17
0.989,2025-12-18
0.993,2025-12-19
1.003,2025-12-22
0.996,2025-12-23
1.006,2025-12-24
1.014,2025-12-25
1.022,2025-12-26
1.021,2025-12-29
1.027,2025-12-30
1.032,2025-12-31
1.049,2026-01-05
1.062,2026-01-06
1.057,2026-01-07
1.071,2026-01-08
1.099,2026-01-09
1.173,2026-01-12
1.14,2026-01-13
1.172,2026-01-14
1.164,2026-01-15
1.136,2026-01-16
1.117,2026-01-19
1.097,2026-01-20
1.113,2026-01-21
1.128,2026-01-22
1.14,2026-01-23
