收盘,日期
1.238,2024-01-25
1.239,2024-01-26
1.235,2024-01-29
1.206,2024-01-30
1.196,2024-01-31
1.189,2024-02-01
1.184,2024-02-02
1.178,2024-02-05
1.222,2024-02-06
1.243,2024-02-07
1.253,2024-02-08
1.267,2024-02-19
1.268,2024-02-20
1.286,2024-02-21
1.292,2024-02-22
1.295,2024-02-23
1.283,2024-02-26
1.294,2024-02-27
1.29,2024-02-28
1.305,2024-02-29
1.314,2024-03-01
1.315,2024-03-04
1.328,2024-03-05
1.321,2024-03-06
1.312,2024-03-07
1.316,2024-03-08
1.335,2024-03-11
1.337,2024-03-12
1.33,2024-03-13
1.327,2024-03-14
1.331,2024-03-15
1.343,2024-03-18
1.336,2024-03-19
1.337,2024-03-20
1.338,2024-03-21
1.324,2024-03-22
1.315,2024-03-25
1.32,2024-03-26
1.306,2024-03-27
1.309,2024-03-28
1.316,2024-03-29
1.336,2024-04-01
1.332,2024-04-02
1.33,2024-04-03
1.316,2024-04-08
1.315,2024-04-09
1.305,2024-04-10
1.307,2024-04-11
1.298,2024-04-12
1.322,2024-04-15
1.308,2024-04-16
1.327,2024-04-17
1.33,2024-04-18
1.322,2024-04-19
1.313,2024-04-22
1.305,2024-04-23
1.312,2024-04-24
1.315,2024-04-25
1.334,2024-04-26
1.349,2024-04-29
1.345,2024-04-30
1.363,2024-05-06
1.364,2024-05-07
1.353,2024-05-08
1.365,2024-05-09
1.367,2024-05-10
1.364,2024-05-13
1.363,2024-05-14
1.351,2024-05-15
1.354,2024-05-16
1.369,2024-05-17
1.375,2024-05-20
1.368,2024-05-21
1.371,2024-05-22
1.355,2024-05-23
1.342,2024-05-24
1.354,2024-05-27
1.344,2024-05-28
1.344,2024-05-29
1.338,2024-05-30
1.337,2024-05-31
1.335,2024-06-03
1.349,2024-06-04
1.338,2024-06-05
1.338,2024-06-06
1.331,2024-06-07
1.321,2024-06-11
1.324,2024-06-12
1.316,2024-06-13
1.316,2024-06-14
1.321,2024-06-17
1.325,2024-06-18
1.321,2024-06-19
1.313,2024-06-20
1.309,2024-06-21
1.301,2024-06-24
1.294,2024-06-25
1.302,2024-06-26
1.294,2024-06-27
1.293,2024-06-28
1.302,2024-07-01
1.299,2024-07-02
1.294,2024-07-03
1.288,2024-07-04
1.285,2024-07-05
1.272,2024-07-08
1.286,2024-07-09
1.283,2024-07-10
1.3,2024-07-11
1.3,2024-07-12
1.301,2024-07-15
1.307,2024-07-16
1.311,2024-07-17
1.319,2024-07-18
1.322,2024-07-19
1.314,2024-07-22
1.286,2024-07-23
1.276,2024-07-24
1.271,2024-07-25
1.274,2024-07-26
1.27,2024-07-29
1.261,2024-07-30
1.291,2024-07-31
1.284,2024-08-01
1.27,2024-08-02
1.256,2024-08-05
1.256,2024-08-06
1.256,2024-08-07
1.258,2024-08-08
1.255,2024-08-09
1.253,2024-08-12
1.254,2024-08-13
1.245,2024-08-14
1.257,2024-08-15
1.255,2024-08-16
1.263,2024-08-19
1.247,2024-08-20
1.247,2024-08-21
1.243,2024-08-22
1.247,2024-08-23
1.246,2024-08-26
1.238,2024-08-27
1.231,2024-08-28
1.23,2024-08-29
1.247,2024-08-30
1.228,2024-09-02
1.229,2024-09-03
1.224,2024-09-04
1.225,2024-09-05
1.215,2024-09-06
1.201,2024-09-09
1.199,2024-09-10
1.198,2024-09-11
1.194,2024-09-12
1.189,2024-09-13
1.186,2024-09-18
1.201,2024-09-19
1.204,2024-09-20
1.206,2024-09-23
1.254,2024-09-24
1.277,2024-09-25
1.33,2024-09-26
1.366,2024-09-27
1.49,2024-09-30
1.576,2024-10-08
1.475,2024-10-09
1.485,2024-10-10
1.445,2024-10-11
1.466,2024-10-14
1.434,2024-10-15
1.424,2024-10-16
1.408,2024-10-17
1.459,2024-10-18
1.458,2024-10-21
1.471,2024-10-22
1.475,2024-10-23
1.46,2024-10-24
1.469,2024-10-25
1.475,2024-10-28
1.461,2024-10-29
1.455,2024-10-30
