收盘,日期
0.573,2025-09-26
0.587,2025-09-29
0.593,2025-09-30
0.611,2025-10-09
0.584,2025-10-10
0.574,2025-10-13
0.584,2025-10-14
0.595,2025-10-15
0.599,2025-10-16
0.566,2025-10-17
0.568,2025-10-20
0.575,2025-10-21
0.564,2025-10-22
0.569,2025-10-23
0.58,2025-10-24
0.584,2025-10-27
0.579,2025-10-28
0.63,2025-10-29
0.625,2025-10-30
0.619,2025-10-31
0.641,2025-11-03
0.624,2025-11-04
0.652,2025-11-05
0.662,2025-11-06
0.673,2025-11-07
0.674,2025-11-10
0.67,2025-11-11
0.646,2025-11-12
0.657,2025-11-13
0.65,2025-11-14
0.64,2025-11-17
0.625,2025-11-18
0.623,2025-11-19
0.609,2025-11-20
0.576,2025-11-21
0.576,2025-11-24
0.587,2025-11-25
0.591,2025-11-26
0.589,2025-11-27
0.594,2025-11-28
0.596,2025-12-01
0.588,2025-12-02
0.583,2025-12-03
0.58,2025-12-04
0.592,2025-12-05
0.6,2025-12-08
0.603,2025-12-09
0.595,2025-12-10
0.589,2025-12-11
0.599,2025-12-12
0.594,2025-12-15
0.577,2025-12-16
0.587,2025-12-17
0.577,2025-12-18
0.582,2025-12-19
0.588,2025-12-22
0.589,2025-12-23
0.598,2025-12-24
0.603,2025-12-25
0.614,2025-12-26
0.61,2025-12-29
0.605,2025-12-30
0.599,2025-12-31
0.608,2026-01-05
0.623,2026-01-06
0.626,2026-01-07
0.632,2026-01-08
0.633,2026-01-09
0.646,2026-01-12
0.643,2026-01-13
0.647,2026-01-14
0.65,2026-01-15
0.656,2026-01-16
0.671,2026-01-19
0.651,2026-01-20
0.65,2026-01-21
0.658,2026-01-22
0.72,2026-01-23
