收盘,日期
1.008,2025-11-27
1.002,2025-11-28
1.003,2025-12-01
0.99,2025-12-02
0.975,2025-12-03
0.994,2025-12-04
0.994,2025-12-05
0.984,2025-12-08
0.97,2025-12-09
0.969,2025-12-10
0.967,2025-12-11
0.971,2025-12-12
0.94,2025-12-15
0.921,2025-12-16
0.931,2025-12-17
0.935,2025-12-18
0.953,2025-12-19
0.943,2025-12-22
0.943,2025-12-23
0.934,2025-12-24
0.934,2025-12-25
0.933,2025-12-26
0.925,2025-12-29
0.912,2025-12-30
0.896,2025-12-31
0.952,2026-01-05
0.961,2026-01-06
0.992,2026-01-07
1.0,2026-01-08
1.012,2026-01-09
1.012,2026-01-12
1.025,2026-01-13
1.044,2026-01-14
1.034,2026-01-15
1.026,2026-01-16
0.997,2026-01-19
0.989,2026-01-20
0.991,2026-01-21
0.986,2026-01-22
1.0,2026-01-23
