开盘,收盘,日期
0.984,0.985,2020-01-02
0.984,0.987,2020-01-13
0.986,0.985,2020-01-15
0.986,0.986,2020-01-16
0.987,0.989,2020-01-20
0.988,0.988,2020-01-21
0.986,0.987,2020-01-22
0.987,0.989,2020-01-23
0.986,0.986,2020-02-03
0.987,0.988,2020-02-04
0.988,0.989,2020-02-05
0.989,0.99,2020-02-06
0.991,0.991,2020-02-07
0.993,0.995,2020-02-10
0.995,0.996,2020-02-11
0.998,0.998,2020-02-12
0.998,0.999,2020-02-13
0.999,1.0,2020-02-14
1.001,1.001,2020-02-17
1.004,1.002,2020-02-18
1.003,1.002,2020-02-19
1.002,1.003,2020-02-20
1.002,1.002,2020-02-21
1.002,1.002,2020-02-24
1.002,1.002,2020-02-25
1.002,1.002,2020-02-26
1.002,1.002,2020-02-27
1.002,1.002,2020-03-03
1.003,1.002,2020-03-04
1.002,1.002,2020-03-05
1.003,1.003,2020-03-06
1.003,1.004,2020-03-09
1.003,1.004,2020-03-10
1.004,1.004,2020-03-12
1.004,1.004,2020-03-13
1.004,1.004,2020-03-16
1.005,1.005,2020-03-17
1.004,1.005,2020-03-18
1.0,1.0,2020-03-24
1.003,1.003,2020-03-26
1.003,1.003,2020-03-31
1.003,1.004,2020-04-01
1.004,1.004,2020-04-02
1.004,1.006,2020-04-03
1.006,1.006,2020-04-07
1.006,1.006,2020-04-08
1.006,1.007,2020-04-09
1.007,1.009,2020-04-10
1.008,1.009,2020-04-13
1.008,1.009,2020-04-14
1.009,1.009,2020-04-15
1.012,1.012,2020-04-16
1.011,1.012,2020-04-17
1.012,1.012,2020-04-20
1.013,1.013,2020-04-22
1.012,1.017,2020-04-23
1.013,1.015,2020-04-28
1.015,1.016,2020-04-29
1.016,1.016,2020-04-30
1.016,1.016,2020-05-07
1.016,1.016,2020-05-08
1.016,1.016,2020-05-11
1.016,1.016,2020-05-12
1.016,1.016,2020-05-13
1.016,1.016,2020-05-14
1.016,1.016,2020-05-15
1.016,1.016,2020-05-18
1.016,1.016,2020-05-19
1.015,1.016,2020-05-20
1.016,1.016,2020-05-21
1.016,1.016,2020-05-22
1.016,1.016,2020-05-25
1.015,1.015,2020-05-26
1.015,1.015,2020-05-28
1.015,1.015,2020-05-29
1.015,1.016,2020-06-01
1.016,1.017,2020-06-02
1.017,1.016,2020-06-03
1.016,1.016,2020-06-04
1.004,1.016,2020-06-05
1.015,1.016,2020-06-09
1.016,1.016,2020-06-10
1.016,1.016,2020-06-11
1.015,1.015,2020-06-12
1.017,1.017,2020-06-16
1.016,1.016,2020-06-18
1.015,1.015,2020-06-22
1.016,1.015,2020-06-23
1.015,1.015,2020-06-30
1.016,1.016,2020-07-01
1.016,1.016,2020-07-02
1.016,1.016,2020-07-03
1.007,1.007,2020-07-06
1.007,1.007,2020-07-14
1.012,1.017,2020-07-15
1.016,1.016,2020-07-20
1.015,1.019,2020-07-21
1.018,1.019,2020-07-22
1.02,1.019,2020-07-23
1.019,1.021,2020-07-24
1.022,1.022,2020-07-28
1.022,1.022,2020-07-29
1.022,1.022,2020-07-30
1.021,1.022,2020-07-31
1.02,1.023,2020-08-04
1.021,1.022,2020-08-06
1.02,1.02,2020-08-07
1.022,1.022,2020-08-10
