收盘,日期
1.327,2025-09-26
1.336,2025-09-29
1.335,2025-09-30
1.353,2025-10-09
1.357,2025-10-10
1.34,2025-10-13
1.332,2025-10-14
1.343,2025-10-15
1.33,2025-10-16
1.311,2025-10-17
1.319,2025-10-20
1.334,2025-10-21
1.336,2025-10-22
1.345,2025-10-23
1.34,2025-10-24
1.357,2025-10-27
1.345,2025-10-28
1.356,2025-10-29
1.352,2025-10-30
1.353,2025-10-31
1.358,2025-11-03
1.348,2025-11-04
1.355,2025-11-05
1.37,2025-11-06
1.376,2025-11-07
1.395,2025-11-10
1.391,2025-11-11
1.394,2025-11-12
1.401,2025-11-13
1.392,2025-11-14
1.375,2025-11-17
1.355,2025-11-18
1.356,2025-11-19
1.351,2025-11-20
1.32,2025-11-21
1.319,2025-11-24
1.33,2025-11-25
1.323,2025-11-26
1.323,2025-11-27
1.336,2025-11-28
1.349,2025-12-01
1.342,2025-12-02
1.349,2025-12-03
1.344,2025-12-04
1.352,2025-12-05
1.347,2025-12-08
1.33,2025-12-09
1.336,2025-12-10
1.325,2025-12-11
1.333,2025-12-12
1.341,2025-12-15
1.329,2025-12-16
1.34,2025-12-17
1.344,2025-12-18
1.355,2025-12-19
1.352,2025-12-22
1.349,2025-12-23
1.359,2025-12-24
1.367,2025-12-25
1.368,2025-12-26
1.358,2025-12-29
1.363,2025-12-30
1.362,2025-12-31
1.374,2026-01-05
1.397,2026-01-06
1.395,2026-01-07
1.391,2026-01-08
1.401,2026-01-09
1.412,2026-01-12
1.406,2026-01-13
1.412,2026-01-14
1.411,2026-01-15
1.397,2026-01-16
1.426,2026-01-19
1.443,2026-01-20
1.444,2026-01-21
1.458,2026-01-22
1.474,2026-01-23
