收盘,日期
1.537,2025-09-26
1.583,2025-09-29
1.579,2025-09-30
1.592,2025-10-09
1.539,2025-10-10
1.525,2025-10-13
1.499,2025-10-14
1.516,2025-10-15
1.496,2025-10-16
1.453,2025-10-17
1.467,2025-10-20
1.488,2025-10-21
1.473,2025-10-22
1.489,2025-10-23
1.509,2025-10-24
1.521,2025-10-27
1.528,2025-10-28
1.554,2025-10-29
1.511,2025-10-30
1.517,2025-10-31
1.527,2025-11-03
1.499,2025-11-04
1.481,2025-11-05
1.488,2025-11-06
1.457,2025-11-07
1.466,2025-11-10
1.434,2025-11-11
1.413,2025-11-12
1.434,2025-11-13
1.408,2025-11-14
1.427,2025-11-17
1.44,2025-11-18
1.417,2025-11-19
1.403,2025-11-20
1.361,2025-11-21
1.387,2025-11-24
1.398,2025-11-25
1.391,2025-11-26
1.377,2025-11-27
1.385,2025-11-28
1.391,2025-12-01
1.366,2025-12-02
1.339,2025-12-03
1.34,2025-12-04
1.388,2025-12-05
1.405,2025-12-08
1.383,2025-12-09
1.389,2025-12-10
1.361,2025-12-11
1.369,2025-12-12
1.355,2025-12-15
1.366,2025-12-16
1.388,2025-12-17
1.366,2025-12-18
1.379,2025-12-19
1.391,2025-12-22
1.37,2025-12-23
1.394,2025-12-24
1.415,2025-12-25
1.418,2025-12-26
1.432,2025-12-29
1.436,2025-12-30
1.444,2025-12-31
1.454,2026-01-05
1.516,2026-01-06
1.485,2026-01-07
1.474,2026-01-08
1.511,2026-01-09
1.626,2026-01-12
1.58,2026-01-13
1.633,2026-01-14
1.586,2026-01-15
1.557,2026-01-16
1.535,2026-01-19
1.504,2026-01-20
1.503,2026-01-21
1.506,2026-01-22
1.53,2026-01-23
