收盘,日期
2.895224,2025-09-26
2.940616,2025-09-29
2.962325,2025-09-30
3.019558,2025-10-09
2.958378,2025-10-10
2.943576,2025-10-13
2.877461,2025-10-14
2.913973,2025-10-15
2.888316,2025-10-16
2.806413,2025-10-17
2.822202,2025-10-20
2.867594,2025-10-21
2.847858,2025-10-22
2.854765,2025-10-23
2.901145,2025-10-24
2.94555,2025-10-27
2.930748,2025-10-28
2.990942,2025-10-29
2.952457,2025-10-30
2.929761,2025-10-31
2.928774,2025-11-03
2.885356,2025-11-04
2.891277,2025-11-05
2.939629,2025-11-06
2.928774,2025-11-07
2.933708,2025-11-10
2.913973,2025-11-11
2.898184,2025-11-12
2.94259,2025-11-13
2.891277,2025-11-14
2.888316,2025-11-17
2.860686,2025-11-18
2.850818,2025-11-19
2.827136,2025-11-20
2.730431,2025-11-21
2.750166,2025-11-24
2.78273,2025-11-25
2.787664,2025-11-26
2.77977,2025-11-27
2.808387,2025-11-28
2.836017,2025-12-01
2.813321,2025-12-02
2.797532,2025-12-03
2.8074,2025-12-04
2.843911,2025-12-05
2.867,2025-12-08
2.844,2025-12-09
2.86,2025-12-10
2.838,2025-12-11
2.872,2025-12-12
2.852,2025-12-15
2.812,2025-12-16
2.865,2025-12-17
2.85,2025-12-18
2.876,2025-12-19
2.908,2025-12-22
2.907,2025-12-23
2.95,2025-12-24
2.974,2025-12-25
2.991,2025-12-26
2.979,2025-12-29
2.993,2025-12-30
2.993,2025-12-31
3.075,2026-01-05
3.141,2026-01-06
3.157,2026-01-07
3.166,2026-01-08
3.24,2026-01-09
3.33,2026-01-12
3.271,2026-01-13
3.302,2026-01-14
3.299,2026-01-15
3.298,2026-01-16
3.328,2026-01-19
3.309,2026-01-20
3.348,2026-01-21
3.367,2026-01-22
3.466,2026-01-23
