开盘,收盘,日期
0.978,0.97,2023-11-27
0.97,0.964,2023-11-28
0.964,0.936,2023-11-29
0.938,0.941,2023-11-30
0.941,0.943,2023-12-01
0.943,0.925,2023-12-04
0.917,0.89,2023-12-05
0.894,0.903,2023-12-06
0.894,0.893,2023-12-07
0.896,0.893,2023-12-08
0.893,0.885,2023-12-11
0.887,0.897,2023-12-12
0.896,0.881,2023-12-13
0.885,0.881,2023-12-14
0.887,0.899,2023-12-15
0.897,0.894,2023-12-18
0.895,0.889,2023-12-19
0.892,0.89,2023-12-20
0.887,0.89,2023-12-21
0.892,0.889,2023-12-22
0.893,0.887,2023-12-25
0.886,0.882,2023-12-26
0.886,0.895,2023-12-27
0.895,0.917,2023-12-28
0.918,0.915,2023-12-29
0.924,0.902,2024-01-02
0.906,0.904,2024-01-03
0.908,0.904,2024-01-04
0.899,0.901,2024-01-05
0.906,0.878,2024-01-08
0.88,0.88,2024-01-09
0.876,0.865,2024-01-10
0.872,0.881,2024-01-11
0.873,0.877,2024-01-12
0.869,0.878,2024-01-15
0.87,0.868,2024-01-16
0.862,0.83,2024-01-17
0.826,0.835,2024-01-18
0.839,0.826,2024-01-19
0.829,0.799,2024-01-22
0.799,0.829,2024-01-23
0.837,0.848,2024-01-24
0.856,0.886,2024-01-25
0.886,0.881,2024-01-26
0.889,0.888,2024-01-29
0.88,0.863,2024-01-30
0.868,0.855,2024-01-31
0.854,0.853,2024-02-01
0.855,0.844,2024-02-02
0.853,0.833,2024-02-05
0.839,0.88,2024-02-06
0.888,0.877,2024-02-07
0.881,0.88,2024-02-08
0.882,0.884,2024-02-19
0.881,0.885,2024-02-20
0.88,0.912,2024-02-21
0.912,0.922,2024-02-22
0.925,0.921,2024-02-23
0.92,0.914,2024-02-26
0.908,0.915,2024-02-27
0.912,0.902,2024-02-28
0.901,0.899,2024-02-29
0.896,0.892,2024-03-01
0.895,0.883,2024-03-04
0.875,0.869,2024-03-05
0.869,0.872,2024-03-06
0.872,0.864,2024-03-07
0.867,0.878,2024-03-08
0.88,0.883,2024-03-11
0.887,0.909,2024-03-12
0.911,0.902,2024-03-13
0.902,0.889,2024-03-14
0.891,0.87,2024-03-15
0.873,0.874,2024-03-18
0.869,0.856,2024-03-19
0.855,0.857,2024-03-20
0.861,0.866,2024-03-21
0.863,0.846,2024-03-22
0.847,0.828,2024-03-25
0.827,0.832,2024-03-26
0.828,0.822,2024-03-27
0.822,0.826,2024-03-28
0.823,0.827,2024-03-29
0.828,0.835,2024-04-01
0.836,0.838,2024-04-02
0.836,0.832,2024-04-03
0.83,0.821,2024-04-08
0.824,0.824,2024-04-09
0.826,0.822,2024-04-10
0.82,0.822,2024-04-11
0.822,0.798,2024-04-12
0.786,0.789,2024-04-15
0.783,0.769,2024-04-16
0.772,0.773,2024-04-17
0.772,0.797,2024-04-18
0.796,0.788,2024-04-19
0.789,0.802,2024-04-22
0.806,0.811,2024-04-23
0.814,0.837,2024-04-24
0.835,0.848,2024-04-25
0.851,0.87,2024-04-26
0.885,0.894,2024-04-29
0.899,0.881,2024-04-30
0.924,0.928,2024-05-06
0.93,0.928,2024-05-07
0.924,0.909,2024-05-08
0.909,0.93,2024-05-09
0.936,0.983,2024-05-10
0.98,0.995,2024-05-13
1.005,0.994,2024-05-14
0.995,0.989,2024-05-15
0.999,1.013,2024-05-16
1.025,1.052,2024-05-17
1.064,1.054,2024-05-20
1.046,1.02,2024-05-21
1.016,1.02,2024-05-22
1.015,0.999,2024-05-23
0.993,0.976,2024-05-24
0.977,0.997,2024-05-27
0.998,0.993,2024-05-28
0.993,0.976,2024-05-29
0.972,0.957,2024-05-30
0.966,0.958,2024-05-31
0.965,0.963,2024-06-03
0.96,0.976,2024-06-04
0.978,0.963,2024-06-05
0.978,0.958,2024-06-06
0.968,0.954,2024-06-07
0.95,0.933,2024-06-11
0.932,0.922,2024-06-12
0.932,0.921,2024-06-13
0.917,0.928,2024-06-14
0.922,0.92,2024-06-17
0.923,0.915,2024-06-18
0.923,0.936,2024-06-19
0.937,0.936,2024-06-20
0.931,0.924,2024-06-21
0.915,0.912,2024-06-24
0.919,0.911,2024-06-25
0.909,0.913,2024-06-26
0.91,0.89,2024-06-27
