收盘,日期
8.174,2025-09-26
8.27,2025-09-29
8.361,2025-09-30
8.743,2025-10-09
8.615,2025-10-10
8.885,2025-10-13
8.985,2025-10-14
9.19,2025-10-15
9.263,2025-10-16
9.59,2025-10-17
9.289,2025-10-20
9.51,2025-10-21
9.112,2025-10-22
9.018,2025-10-23
8.967,2025-10-24
8.927,2025-10-27
8.607,2025-10-28
8.705,2025-10-29
8.716,2025-10-30
8.807,2025-10-31
8.81,2025-11-03
8.761,2025-11-04
8.715,2025-11-05
8.766,2025-11-06
8.812,2025-11-07
8.955,2025-11-10
9.077,2025-11-11
9.044,2025-11-12
9.191,2025-11-13
9.113,2025-11-14
8.896,2025-11-17
8.798,2025-11-18
8.97,2025-11-19
8.916,2025-11-20
8.851,2025-11-21
8.871,2025-11-24
9.028,2025-11-25
9.022,2025-11-26
9.024,2025-11-27
9.082,2025-11-28
9.182,2025-12-01
9.133,2025-12-02
9.111,2025-12-03
9.084,2025-12-04
9.156,2025-12-05
9.131,2025-12-08
9.06,2025-12-09
9.107,2025-12-10
9.126,2025-12-11
9.245,2025-12-12
9.37,2025-12-15
9.255,2025-12-16
9.326,2025-12-17
9.331,2025-12-18
9.328,2025-12-19
9.521,2025-12-22
9.651,2025-12-23
9.662,2025-12-24
9.585,2025-12-25
9.669,2025-12-26
9.577,2025-12-29
9.379,2025-12-30
9.318,2025-12-31
9.511,2026-01-05
9.597,2026-01-06
9.539,2026-01-07
9.527,2026-01-08
9.606,2026-01-09
9.794,2026-01-12
9.804,2026-01-13
9.941,2026-01-14
9.891,2026-01-15
9.87,2026-01-16
10.018,2026-01-19
10.101,2026-01-20
10.399,2026-01-21
10.357,2026-01-22
10.643,2026-01-23
