开盘,收盘,日期
0.922,0.933,2025-04-08
0.895,0.973,2025-04-09
0.997,0.991,2025-04-10
0.98,1.018,2025-04-11
1.029,1.012,2025-04-14
1.01,0.999,2025-04-15
0.996,0.996,2025-04-16
0.994,1.0,2025-04-17
1.0,0.986,2025-04-18
0.985,0.994,2025-04-21
0.996,1.004,2025-04-22
1.008,0.997,2025-04-23
1.006,0.981,2025-04-24
0.981,0.988,2025-04-25
0.987,0.985,2025-04-28
0.985,0.993,2025-04-29
0.993,0.986,2025-04-30
0.986,1.012,2025-05-06
1.019,1.01,2025-05-07
1.009,1.012,2025-05-08
1.013,0.984,2025-05-09
0.984,0.989,2025-05-12
1.001,0.984,2025-05-13
0.985,0.988,2025-05-14
0.988,0.972,2025-05-15
0.974,0.965,2025-05-16
0.965,0.977,2025-05-19
0.978,0.976,2025-05-20
0.979,0.971,2025-05-21
0.971,0.965,2025-05-22
0.966,0.953,2025-05-23
0.959,0.962,2025-05-26
0.961,0.958,2025-05-27
0.958,0.949,2025-05-28
0.949,0.968,2025-05-29
0.964,0.955,2025-05-30
0.948,0.975,2025-06-03
0.973,0.968,2025-06-04
0.969,0.979,2025-06-05
0.977,0.98,2025-06-06
0.979,0.983,2025-06-09
0.985,0.958,2025-06-10
0.957,0.961,2025-06-11
0.961,0.95,2025-06-12
0.95,0.958,2025-06-13
0.956,0.956,2025-06-16
0.956,0.949,2025-06-17
0.947,0.966,2025-06-18
0.971,0.975,2025-06-19
0.975,0.977,2025-06-20
0.97,1.0,2025-06-23
1.0,1.007,2025-06-24
1.007,1.015,2025-06-25
1.015,1.003,2025-06-26
1.022,1.011,2025-06-27
1.017,1.028,2025-06-30
1.035,1.036,2025-07-01
1.036,1.012,2025-07-02
1.018,1.008,2025-07-03
1.009,1.017,2025-07-04
1.009,1.019,2025-07-07
1.024,1.028,2025-07-08
1.028,1.022,2025-07-09
1.024,1.019,2025-07-10
1.019,1.028,2025-07-11
1.026,1.021,2025-07-14
1.019,1.012,2025-07-15
1.009,1.012,2025-07-16
1.007,1.014,2025-07-17
1.019,1.022,2025-07-18
1.018,1.02,2025-07-21
1.02,1.031,2025-07-22
1.035,1.061,2025-07-23
1.063,1.077,2025-07-24
1.077,1.089,2025-07-25
1.089,1.08,2025-07-28
1.081,1.1,2025-07-29
1.1,1.084,2025-07-30
1.083,1.062,2025-07-31
1.062,1.053,2025-08-01
1.051,1.063,2025-08-04
1.068,1.068,2025-08-05
1.068,1.071,2025-08-06
1.071,1.071,2025-08-07
1.071,1.057,2025-08-08
1.06,1.06,2025-08-11
1.061,1.07,2025-08-12
1.072,1.088,2025-08-13
1.088,1.072,2025-08-14
1.064,1.097,2025-08-15
1.103,1.128,2025-08-18
1.13,1.104,2025-08-19
1.098,1.148,2025-08-20
1.147,1.14,2025-08-21
1.14,1.22,2025-08-22
1.238,1.216,2025-08-25
1.21,1.219,2025-08-26
1.22,1.2,2025-08-27
1.197,1.263,2025-08-28
1.268,1.229,2025-08-29
1.247,1.261,2025-09-01
1.257,1.213,2025-09-02
1.215,1.21,2025-09-03
1.2,1.131,2025-09-04
1.131,1.17,2025-09-05
1.16,1.187,2025-09-08
1.174,1.146,2025-09-09
1.144,1.148,2025-09-10
1.14,1.197,2025-09-11
1.195,1.201,2025-09-12
1.234,1.206,2025-09-15
1.205,1.21,2025-09-16
1.21,1.254,2025-09-17
1.258,1.306,2025-09-18
1.32,1.295,2025-09-19
1.292,1.308,2025-09-22
1.311,1.369,2025-09-23
1.373,1.482,2025-09-24
1.464,1.476,2025-09-25
1.471,1.476,2025-09-26
1.476,1.511,2025-09-29
1.516,1.518,2025-09-30
1.531,1.56,2025-10-09
1.531,1.504,2025-10-10
1.424,1.561,2025-10-13
1.58,1.454,2025-10-14
1.434,1.446,2025-10-15
1.445,1.426,2025-10-16
1.42,1.366,2025-10-17
1.392,1.365,2025-10-20
1.371,1.394,2025-10-21
1.383,1.386,2025-10-22
1.376,1.386,2025-10-23
1.4,1.449,2025-10-24
1.485,1.496,2025-10-27
1.479,1.5,2025-10-28
1.496,1.5,2025-10-29
1.495,1.477,2025-10-30
1.462,1.412,2025-10-31
1.39,1.393,2025-11-03
1.394,1.411,2025-11-04
1.373,1.409,2025-11-05
1.421,1.457,2025-11-06
1.441,1.465,2025-11-07
1.475,1.49,2025-11-10
1.508,1.469,2025-11-11
1.449,1.458,2025-11-12
1.458,1.462,2025-11-13
1.44,1.432,2025-11-14
1.433,1.412,2025-11-17
1.401,1.431,2025-11-18
1.428,1.418,2025-11-19
1.43,1.386,2025-11-20
1.354,1.323,2025-11-21
1.323,1.335,2025-11-24
1.351,1.34,2025-11-25
1.332,1.348,2025-11-26
1.349,1.338,2025-11-27
1.329,1.383,2025-11-28
1.383,1.386,2025-12-01
1.38,1.367,2025-12-02
1.37,1.358,2025-12-03
1.357,1.4,2025-12-04
1.397,1.402,2025-12-05
1.406,1.422,2025-12-08
1.407,1.417,2025-12-09
1.407,1.418,2025-12-10
1.421,1.42,2025-12-11
1.417,1.491,2025-12-12
1.483,1.47,2025-12-15
1.456,1.457,2025-12-16
1.452,1.48,2025-12-17
1.469,1.453,2025-12-18
1.468,1.451,2025-12-19
1.451,1.512,2025-12-22
1.51,1.531,2025-12-23
1.539,1.541,2025-12-24
1.536,1.543,2025-12-25
1.535,1.526,2025-12-26
1.522,1.507,2025-12-29
1.506,1.51,2025-12-30
1.525,1.505,2025-12-31
1.521,1.582,2026-01-05
1.582,1.631,2026-01-06
1.671,1.752,2026-01-07
1.745,1.746,2026-01-08
1.714,1.741,2026-01-09
1.741,1.747,2026-01-12
1.742,1.682,2026-01-13
1.675,1.724,2026-01-14
1.703,1.801,2026-01-15
1.835,1.918,2026-01-16
1.939,1.884,2026-01-19
1.87,1.876,2026-01-20
1.847,1.887,2026-01-21
1.912,1.853,2026-01-22
1.84,1.881,2026-01-23
