收盘,日期
0.921,2025-09-26
0.934,2025-09-29
0.945,2025-09-30
0.971,2025-10-09
0.92,2025-10-10
0.92,2025-10-13
0.878,2025-10-14
0.897,2025-10-15
0.89,2025-10-16
0.855,2025-10-17
0.864,2025-10-20
0.893,2025-10-21
0.889,2025-10-22
0.884,2025-10-23
0.919,2025-10-24
0.947,2025-10-27
0.943,2025-10-28
0.955,2025-10-29
0.936,2025-10-30
0.909,2025-10-31
0.909,2025-11-03
0.896,2025-11-04
0.89,2025-11-05
0.916,2025-11-06
0.899,2025-11-07
0.893,2025-11-10
0.877,2025-11-11
0.87,2025-11-12
0.879,2025-11-13
0.854,2025-11-14
0.853,2025-11-17
0.857,2025-11-18
0.853,2025-11-19
0.842,2025-11-20
0.809,2025-11-21
0.813,2025-11-24
0.828,2025-11-25
0.84,2025-11-26
0.836,2025-11-27
0.846,2025-11-28
0.86,2025-12-01
0.851,2025-12-02
0.845,2025-12-03
0.852,2025-12-04
0.855,2025-12-05
0.873,2025-12-08
0.878,2025-12-09
0.871,2025-12-10
0.858,2025-12-11
0.87,2025-12-12
0.849,2025-12-15
0.836,2025-12-16
0.86,2025-12-17
0.846,2025-12-18
0.845,2025-12-19
0.867,2025-12-22
0.869,2025-12-23
0.884,2025-12-24
0.887,2025-12-25
0.882,2025-12-26
0.887,2025-12-29
0.893,2025-12-30
0.884,2025-12-31
0.917,2026-01-05
0.934,2026-01-06
0.939,2026-01-07
0.939,2026-01-08
0.95,2026-01-09
0.977,2026-01-12
0.944,2026-01-13
0.96,2026-01-14
0.972,2026-01-15
0.99,2026-01-16
0.98,2026-01-19
0.965,2026-01-20
0.99,2026-01-21
0.992,2026-01-22
0.994,2026-01-23
