收盘,日期
8.497,2025-09-26
8.605,2025-09-29
8.704,2025-09-30
9.095,2025-10-09
8.97,2025-10-10
9.227,2025-10-13
9.358,2025-10-14
9.556,2025-10-15
9.626,2025-10-16
9.966,2025-10-17
9.667,2025-10-20
9.895,2025-10-21
9.496,2025-10-22
9.382,2025-10-23
9.337,2025-10-24
9.294,2025-10-27
8.963,2025-10-28
9.048,2025-10-29
9.07,2025-10-30
9.164,2025-10-31
9.168,2025-11-03
9.11,2025-11-04
9.077,2025-11-05
9.123,2025-11-06
9.161,2025-11-07
9.313,2025-11-10
9.451,2025-11-11
9.417,2025-11-12
9.56,2025-11-13
9.487,2025-11-14
9.27,2025-11-17
9.155,2025-11-18
9.336,2025-11-19
9.281,2025-11-20
9.208,2025-11-21
9.232,2025-11-24
9.388,2025-11-25
9.388,2025-11-26
9.395,2025-11-27
9.449,2025-11-28
9.549,2025-12-01
9.502,2025-12-02
9.482,2025-12-03
9.448,2025-12-04
9.523,2025-12-05
9.5,2025-12-08
9.431,2025-12-09
9.475,2025-12-10
9.493,2025-12-11
9.614,2025-12-12
9.743,2025-12-15
9.63,2025-12-16
9.704,2025-12-17
9.71,2025-12-18
9.708,2025-12-19
9.909,2025-12-22
10.045,2025-12-23
10.05,2025-12-24
9.977,2025-12-25
10.059,2025-12-26
9.971,2025-12-29
9.76,2025-12-30
9.696,2025-12-31
9.896,2026-01-05
9.99,2026-01-06
9.92,2026-01-07
9.912,2026-01-08
9.992,2026-01-09
10.188,2026-01-12
10.2,2026-01-13
10.343,2026-01-14
10.279,2026-01-15
10.269,2026-01-16
10.424,2026-01-19
10.509,2026-01-20
10.818,2026-01-21
10.772,2026-01-22
11.07,2026-01-23
