收盘,日期
0.783,2025-09-26
0.798,2025-09-29
0.806,2025-09-30
0.834,2025-10-09
0.796,2025-10-10
0.781,2025-10-13
0.791,2025-10-14
0.812,2025-10-15
0.818,2025-10-16
0.769,2025-10-17
0.773,2025-10-20
0.783,2025-10-21
0.769,2025-10-22
0.776,2025-10-23
0.79,2025-10-24
0.796,2025-10-27
0.789,2025-10-28
0.858,2025-10-29
0.852,2025-10-30
0.842,2025-10-31
0.873,2025-11-03
0.848,2025-11-04
0.887,2025-11-05
0.901,2025-11-06
0.916,2025-11-07
0.918,2025-11-10
0.914,2025-11-11
0.877,2025-11-12
0.894,2025-11-13
0.883,2025-11-14
0.873,2025-11-17
0.851,2025-11-18
0.849,2025-11-19
0.831,2025-11-20
0.786,2025-11-21
0.785,2025-11-24
0.8,2025-11-25
0.806,2025-11-26
0.801,2025-11-27
0.81,2025-11-28
0.812,2025-12-01
0.799,2025-12-02
0.795,2025-12-03
0.791,2025-12-04
0.806,2025-12-05
0.818,2025-12-08
0.823,2025-12-09
0.812,2025-12-10
0.803,2025-12-11
0.817,2025-12-12
0.811,2025-12-15
0.786,2025-12-16
0.802,2025-12-17
0.788,2025-12-18
0.795,2025-12-19
0.803,2025-12-22
0.806,2025-12-23
0.818,2025-12-24
0.823,2025-12-25
0.84,2025-12-26
0.834,2025-12-29
0.827,2025-12-30
0.818,2025-12-31
0.831,2026-01-05
0.852,2026-01-06
0.855,2026-01-07
0.866,2026-01-08
0.865,2026-01-09
0.88,2026-01-12
0.875,2026-01-13
0.883,2026-01-14
0.887,2026-01-15
0.896,2026-01-16
0.92,2026-01-19
0.891,2026-01-20
0.886,2026-01-21
0.899,2026-01-22
0.985,2026-01-23
