收盘,日期
1.231,2025-09-26
1.25,2025-09-29
1.269,2025-09-30
1.295,2025-10-09
1.24,2025-10-10
1.215,2025-10-13
1.175,2025-10-14
1.187,2025-10-15
1.193,2025-10-16
1.135,2025-10-17
1.152,2025-10-20
1.208,2025-10-21
1.195,2025-10-22
1.182,2025-10-23
1.239,2025-10-24
1.265,2025-10-27
1.269,2025-10-28
1.291,2025-10-29
1.265,2025-10-30
1.224,2025-10-31
1.221,2025-11-03
1.198,2025-11-04
1.195,2025-11-05
1.228,2025-11-06
1.209,2025-11-07
1.19,2025-11-10
1.16,2025-11-11
1.159,2025-11-12
1.175,2025-11-13
1.145,2025-11-14
1.131,2025-11-17
1.13,2025-11-18
1.128,2025-11-19
1.115,2025-11-20
1.064,2025-11-21
1.057,2025-11-24
1.082,2025-11-25
1.104,2025-11-26
1.108,2025-11-27
1.119,2025-11-28
1.138,2025-12-01
1.134,2025-12-02
1.124,2025-12-03
1.129,2025-12-04
1.13,2025-12-05
1.161,2025-12-08
1.17,2025-12-09
1.156,2025-12-10
1.139,2025-12-11
1.152,2025-12-12
1.119,2025-12-15
1.103,2025-12-16
1.135,2025-12-17
1.112,2025-12-18
1.112,2025-12-19
1.141,2025-12-22
1.148,2025-12-23
1.176,2025-12-24
1.181,2025-12-25
1.171,2025-12-26
1.175,2025-12-29
1.185,2025-12-30
1.17,2025-12-31
1.208,2026-01-05
1.222,2026-01-06
1.225,2026-01-07
1.22,2026-01-08
1.231,2026-01-09
1.246,2026-01-12
1.212,2026-01-13
1.212,2026-01-14
1.227,2026-01-15
1.261,2026-01-16
1.252,2026-01-19
1.238,2026-01-20
1.265,2026-01-21
1.267,2026-01-22
1.267,2026-01-23
