日期,open,high,low,收盘,volume,amount
2025-12-29,1.017,1.032,1.016,1.022,262580500,268909063
2025-12-30,1.019,1.038,1.018,1.035,87105000,89740339
2025-12-31,1.035,1.043,1.024,1.027,54503100,56251066
2026-01-05,1.03,1.068,1.03,1.068,68082400,71894472
2026-01-06,1.066,1.079,1.055,1.078,43240800,46143074
2026-01-07,1.082,1.095,1.072,1.084,35833300,38769920
2026-01-08,1.083,1.097,1.075,1.084,30278400,32842011
2026-01-09,1.076,1.119,1.071,1.119,43514600,47575890
2026-01-12,1.138,1.187,1.128,1.187,31815000,36821977
2026-01-13,1.194,1.2,1.147,1.149,42039100,49408176
2026-01-14,1.149,1.2,1.149,1.183,41726400,49250420
2026-01-15,1.18,1.18,1.151,1.171,26281500,30580014
2026-01-16,1.185,1.191,1.155,1.166,28737600,33579915
2026-01-19,1.164,1.165,1.142,1.144,28950300,33401336
2026-01-20,1.144,1.153,1.112,1.122,28692600,32257176
2026-01-21,1.111,1.157,1.111,1.147,26728600,30640533
