收盘,日期
0.473,2025-09-26
0.476,2025-09-29
0.485,2025-09-30
0.49,2025-10-09
0.479,2025-10-10
0.469,2025-10-13
0.463,2025-10-14
0.468,2025-10-15
0.468,2025-10-16
0.456,2025-10-17
0.457,2025-10-20
0.462,2025-10-21
0.458,2025-10-22
0.458,2025-10-23
0.462,2025-10-24
0.464,2025-10-27
0.461,2025-10-28
0.466,2025-10-29
0.455,2025-10-30
0.459,2025-10-31
0.457,2025-11-03
0.449,2025-11-04
0.45,2025-11-05
0.449,2025-11-06
0.446,2025-11-07
0.454,2025-11-10
0.452,2025-11-11
0.453,2025-11-12
0.455,2025-11-13
0.452,2025-11-14
0.444,2025-11-17
0.443,2025-11-18
0.439,2025-11-19
0.434,2025-11-20
0.427,2025-11-21
0.43,2025-11-24
0.431,2025-11-25
0.43,2025-11-26
0.428,2025-11-27
0.431,2025-11-28
0.432,2025-12-01
0.426,2025-12-02
0.423,2025-12-03
0.423,2025-12-04
0.427,2025-12-05
0.428,2025-12-08
0.425,2025-12-09
0.426,2025-12-10
0.422,2025-12-11
0.425,2025-12-12
0.423,2025-12-15
0.419,2025-12-16
0.427,2025-12-17
0.429,2025-12-18
0.433,2025-12-19
0.43,2025-12-22
0.427,2025-12-23
0.428,2025-12-24
0.433,2025-12-25
0.431,2025-12-26
0.428,2025-12-29
0.425,2025-12-30
0.422,2025-12-31
0.445,2026-01-05
0.45,2026-01-06
0.45,2026-01-07
0.455,2026-01-08
0.465,2026-01-09
0.475,2026-01-12
0.481,2026-01-13
0.486,2026-01-14
0.478,2026-01-15
0.466,2026-01-16
0.463,2026-01-19
0.456,2026-01-20
0.456,2026-01-21
0.455,2026-01-22
0.461,2026-01-23
