收盘,日期
1.998,2025-09-26
2.026,2025-09-29
2.067,2025-09-30
2.13,2025-10-09
1.999,2025-10-10
2.04,2025-10-13
1.95,2025-10-14
1.969,2025-10-15
1.948,2025-10-16
1.866,2025-10-17
1.876,2025-10-20
1.934,2025-10-21
1.933,2025-10-22
1.924,2025-10-23
2.022,2025-10-24
2.055,2025-10-27
2.039,2025-10-28
2.058,2025-10-29
2.025,2025-10-30
1.971,2025-10-31
1.927,2025-11-03
1.907,2025-11-04
1.898,2025-11-05
1.972,2025-11-06
1.97,2025-11-07
1.922,2025-11-10
1.88,2025-11-11
1.879,2025-11-12
1.906,2025-11-13
1.847,2025-11-14
1.847,2025-11-17
1.857,2025-11-18
1.838,2025-11-19
1.817,2025-11-20
1.755,2025-11-21
1.766,2025-11-24
1.779,2025-11-25
1.803,2025-11-26
1.798,2025-11-27
1.824,2025-11-28
1.843,2025-12-01
1.821,2025-12-02
1.806,2025-12-03
1.838,2025-12-04
1.841,2025-12-05
1.883,2025-12-08
1.873,2025-12-09
1.868,2025-12-10
1.844,2025-12-11
1.881,2025-12-12
1.834,2025-12-15
1.8,2025-12-16
1.85,2025-12-17
1.827,2025-12-18
1.824,2025-12-19
1.867,2025-12-22
1.875,2025-12-23
1.896,2025-12-24
1.898,2025-12-25
1.89,2025-12-26
1.894,2025-12-29
1.917,2025-12-30
1.9,2025-12-31
1.992,2026-01-05
2.025,2026-01-06
2.053,2026-01-07
2.072,2026-01-08
2.104,2026-01-09
2.171,2026-01-12
2.093,2026-01-13
2.173,2026-01-14
2.15,2026-01-15
2.195,2026-01-16
2.18,2026-01-19
2.159,2026-01-20
2.231,2026-01-21
2.235,2026-01-22
2.248,2026-01-23
