收盘,日期
1.195,2025-09-26
1.208,2025-09-29
1.226,2025-09-30
1.236,2025-10-09
1.197,2025-10-10
1.172,2025-10-13
1.143,2025-10-14
1.172,2025-10-15
1.16,2025-10-16
1.124,2025-10-17
1.143,2025-10-20
1.16,2025-10-21
1.147,2025-10-22
1.152,2025-10-23
1.16,2025-10-24
1.172,2025-10-27
1.161,2025-10-28
1.168,2025-10-29
1.149,2025-10-30
1.146,2025-10-31
1.146,2025-11-03
1.121,2025-11-04
1.119,2025-11-05
1.137,2025-11-06
1.121,2025-11-07
1.13,2025-11-10
1.12,2025-11-11
1.122,2025-11-12
1.136,2025-11-13
1.11,2025-11-14
1.099,2025-11-17
1.086,2025-11-18
1.08,2025-11-19
1.072,2025-11-20
1.05,2025-11-21
1.074,2025-11-24
1.078,2025-11-25
1.09,2025-11-26
1.079,2025-11-27
1.08,2025-11-28
1.088,2025-12-01
1.084,2025-12-02
1.068,2025-12-03
1.076,2025-12-04
1.085,2025-12-05
1.082,2025-12-08
1.07,2025-12-09
1.074,2025-12-10
1.067,2025-12-11
1.08,2025-12-12
1.064,2025-12-15
1.043,2025-12-16
1.06,2025-12-17
1.046,2025-12-18
1.062,2025-12-19
1.06,2025-12-22
1.055,2025-12-23
1.055,2025-12-24
1.056,2025-12-25
1.061,2025-12-26
1.058,2025-12-29
1.06,2025-12-30
1.055,2025-12-31
1.083,2026-01-05
1.101,2026-01-06
1.088,2026-01-07
1.08,2026-01-08
1.089,2026-01-09
1.143,2026-01-12
1.119,2026-01-13
1.116,2026-01-14
1.108,2026-01-15
1.1,2026-01-16
1.09,2026-01-19
1.078,2026-01-20
1.079,2026-01-21
1.074,2026-01-22
1.092,2026-01-23
