收盘,日期
1.008,2025-11-05
1.014,2025-11-06
1.02,2025-11-07
1.026,2025-11-10
1.028,2025-11-11
1.03,2025-11-12
1.029,2025-11-13
1.024,2025-11-14
1.012,2025-11-17
1.008,2025-11-18
1.012,2025-11-19
1.017,2025-11-20
1.0,2025-11-21
0.996,2025-11-24
0.998,2025-11-25
0.994,2025-11-26
0.997,2025-11-27
0.993,2025-11-28
0.997,2025-12-01
0.997,2025-12-02
0.997,2025-12-03
0.995,2025-12-04
0.993,2025-12-05
0.991,2025-12-08
0.985,2025-12-09
0.979,2025-12-10
0.977,2025-12-11
0.978,2025-12-12
0.983,2025-12-15
0.977,2025-12-16
0.982,2025-12-17
0.989,2025-12-18
0.989,2025-12-19
0.983,2025-12-22
0.988,2025-12-23
0.984,2025-12-24
0.987,2025-12-25
0.986,2025-12-26
0.987,2025-12-29
0.988,2025-12-30
0.989,2025-12-31
0.988,2026-01-05
0.997,2026-01-06
0.992,2026-01-07
0.989,2026-01-08
0.99,2026-01-09
0.993,2026-01-12
0.99,2026-01-13
0.984,2026-01-14
0.983,2026-01-15
0.975,2026-01-16
0.97,2026-01-19
0.985,2026-01-20
0.976,2026-01-21
0.979,2026-01-22
0.978,2026-01-23
