收盘,日期
1.411,2025-09-26
1.44,2025-09-29
1.441,2025-09-30
1.459,2025-10-09
1.411,2025-10-10
1.396,2025-10-13
1.366,2025-10-14
1.391,2025-10-15
1.39,2025-10-16
1.353,2025-10-17
1.366,2025-10-20
1.398,2025-10-21
1.394,2025-10-22
1.394,2025-10-23
1.425,2025-10-24
1.44,2025-10-27
1.438,2025-10-28
1.466,2025-10-29
1.449,2025-10-30
1.421,2025-10-31
1.42,2025-11-03
1.402,2025-11-04
1.41,2025-11-05
1.432,2025-11-06
1.424,2025-11-07
1.425,2025-11-10
1.407,2025-11-11
1.404,2025-11-12
1.429,2025-11-13
1.397,2025-11-14
1.387,2025-11-17
1.38,2025-11-18
1.389,2025-11-19
1.375,2025-11-20
1.338,2025-11-21
1.338,2025-11-24
1.36,2025-11-25
1.38,2025-11-26
1.373,2025-11-27
1.38,2025-11-28
1.394,2025-12-01
1.391,2025-12-02
1.38,2025-12-03
1.39,2025-12-04
1.402,2025-12-05
1.419,2025-12-08
1.425,2025-12-09
1.421,2025-12-10
1.405,2025-12-11
1.414,2025-12-12
1.396,2025-12-15
1.378,2025-12-16
1.414,2025-12-17
1.393,2025-12-18
1.395,2025-12-19
1.415,2025-12-22
1.419,2025-12-23
1.423,2025-12-24
1.425,2025-12-25
1.428,2025-12-26
1.421,2025-12-29
1.431,2025-12-30
1.415,2025-12-31
1.441,2026-01-05
1.454,2026-01-06
1.443,2026-01-07
1.429,2026-01-08
1.443,2026-01-09
1.453,2026-01-12
1.436,2026-01-13
1.433,2026-01-14
1.445,2026-01-15
1.444,2026-01-16
1.442,2026-01-19
1.433,2026-01-20
1.434,2026-01-21
1.437,2026-01-22
1.432,2026-01-23
