收盘,日期
1.223,2025-09-26
1.23,2025-09-29
1.266,2025-09-30
1.278,2025-10-09
1.262,2025-10-10
1.279,2025-10-13
1.262,2025-10-14
1.261,2025-10-15
1.245,2025-10-16
1.206,2025-10-17
1.207,2025-10-20
1.225,2025-10-21
1.211,2025-10-22
1.206,2025-10-23
1.236,2025-10-24
1.251,2025-10-27
1.265,2025-10-28
1.273,2025-10-29
1.249,2025-10-30
1.232,2025-10-31
1.24,2025-11-03
1.224,2025-11-04
1.219,2025-11-05
1.231,2025-11-06
1.225,2025-11-07
1.223,2025-11-10
1.21,2025-11-11
1.201,2025-11-12
1.208,2025-11-13
1.201,2025-11-14
1.217,2025-11-17
1.202,2025-11-18
1.208,2025-11-19
1.195,2025-11-20
1.172,2025-11-21
1.217,2025-11-24
1.211,2025-11-25
1.189,2025-11-26
1.187,2025-11-27
1.2,2025-11-28
1.212,2025-12-01
1.21,2025-12-02
1.197,2025-12-03
1.203,2025-12-04
1.231,2025-12-05
1.245,2025-12-08
1.244,2025-12-09
1.252,2025-12-10
1.249,2025-12-11
1.261,2025-12-12
1.273,2025-12-15
1.257,2025-12-16
1.255,2025-12-17
1.269,2025-12-18
1.284,2025-12-19
1.292,2025-12-22
1.272,2025-12-23
1.307,2025-12-24
1.347,2025-12-25
1.364,2025-12-26
1.383,2025-12-29
1.373,2025-12-30
1.412,2025-12-31
1.452,2026-01-05
1.488,2026-01-06
1.475,2026-01-07
1.539,2026-01-08
1.6,2026-01-09
1.726,2026-01-12
1.592,2026-01-13
1.598,2026-01-14
1.548,2026-01-15
1.533,2026-01-16
1.561,2026-01-19
1.515,2026-01-20
1.514,2026-01-21
1.565,2026-01-22
1.612,2026-01-23
