收盘,日期
0.917,2025-09-26
0.923,2025-09-29
0.943,2025-09-30
0.931,2025-10-09
0.91,2025-10-10
0.887,2025-10-13
0.848,2025-10-14
0.867,2025-10-15
0.888,2025-10-16
0.866,2025-10-17
0.862,2025-10-20
0.873,2025-10-21
0.848,2025-10-22
0.83,2025-10-23
0.829,2025-10-24
0.833,2025-10-27
0.822,2025-10-28
0.827,2025-10-29
0.806,2025-10-30
0.85,2025-10-31
0.866,2025-11-03
0.843,2025-11-04
0.839,2025-11-05
0.842,2025-11-06
0.824,2025-11-07
0.832,2025-11-10
0.828,2025-11-11
0.854,2025-11-12
0.892,2025-11-13
0.882,2025-11-14
0.87,2025-11-17
0.855,2025-11-18
0.848,2025-11-19
0.849,2025-11-20
0.819,2025-11-21
0.84,2025-11-24
0.845,2025-11-25
0.864,2025-11-26
0.866,2025-11-27
0.859,2025-11-28
0.857,2025-12-01
0.843,2025-12-02
0.829,2025-12-03
0.841,2025-12-04
0.843,2025-12-05
0.831,2025-12-08
0.814,2025-12-09
0.813,2025-12-10
0.81,2025-12-11
0.816,2025-12-12
0.787,2025-12-15
0.772,2025-12-16
0.778,2025-12-17
0.779,2025-12-18
0.794,2025-12-19
0.788,2025-12-22
0.79,2025-12-23
0.783,2025-12-24
0.784,2025-12-25
0.782,2025-12-26
0.766,2025-12-29
0.756,2025-12-30
0.748,2025-12-31
0.791,2026-01-05
0.794,2026-01-06
0.821,2026-01-07
0.826,2026-01-08
0.84,2026-01-09
0.832,2026-01-12
0.833,2026-01-13
0.845,2026-01-14
0.836,2026-01-15
0.83,2026-01-16
0.808,2026-01-19
0.799,2026-01-20
0.794,2026-01-21
0.788,2026-01-22
0.799,2026-01-23
