收盘,日期
1.178,2025-09-26
1.196,2025-09-29
1.211,2025-09-30
1.237,2025-10-09
1.209,2025-10-10
1.202,2025-10-13
1.183,2025-10-14
1.201,2025-10-15
1.194,2025-10-16
1.164,2025-10-17
1.176,2025-10-20
1.194,2025-10-21
1.189,2025-10-22
1.2,2025-10-23
1.214,2025-10-24
1.227,2025-10-27
1.218,2025-10-28
1.236,2025-10-29
1.23,2025-10-30
1.216,2025-10-31
1.21,2025-11-03
1.194,2025-11-04
1.199,2025-11-05
1.22,2025-11-06
1.219,2025-11-07
1.219,2025-11-10
1.211,2025-11-11
1.212,2025-11-12
1.231,2025-11-13
1.214,2025-11-14
1.202,2025-11-17
1.193,2025-11-18
1.202,2025-11-19
1.197,2025-11-20
1.17,2025-11-21
1.169,2025-11-24
1.187,2025-11-25
1.191,2025-11-26
1.192,2025-11-27
1.2,2025-11-28
1.209,2025-12-01
1.203,2025-12-02
1.204,2025-12-03
1.21,2025-12-04
1.222,2025-12-05
1.231,2025-12-08
1.219,2025-12-09
1.223,2025-12-10
1.218,2025-12-11
1.229,2025-12-12
1.228,2025-12-15
1.217,2025-12-16
1.244,2025-12-17
1.237,2025-12-18
1.243,2025-12-19
1.256,2025-12-22
1.261,2025-12-23
1.266,2025-12-24
1.267,2025-12-25
1.273,2025-12-26
1.267,2025-12-29
1.269,2025-12-30
1.266,2025-12-31
1.287,2026-01-05
1.304,2026-01-06
1.306,2026-01-07
1.303,2026-01-08
1.316,2026-01-09
1.322,2026-01-12
1.321,2026-01-13
1.317,2026-01-14
1.323,2026-01-15
1.325,2026-01-16
1.337,2026-01-19
1.334,2026-01-20
1.344,2026-01-21
1.343,2026-01-22
1.351,2026-01-23
