开盘,收盘,日期
0.933,0.973,2021-07-07
0.973,0.974,2021-07-08
0.969,0.963,2021-07-09
0.975,0.99,2021-07-12
0.989,0.982,2021-07-13
0.982,0.976,2021-07-14
0.976,0.987,2021-07-15
0.987,0.956,2021-07-16
0.956,0.962,2021-07-19
0.96,0.963,2021-07-20
0.965,0.989,2021-07-21
0.989,0.984,2021-07-22
0.984,0.96,2021-07-23
0.96,0.933,2021-07-26
0.927,0.911,2021-07-27
0.907,0.911,2021-07-28
0.92,0.957,2021-07-29
0.958,0.958,2021-07-30
0.954,0.963,2021-08-02
0.959,0.961,2021-08-03
0.956,0.979,2021-08-04
0.979,0.979,2021-08-05
0.98,0.969,2021-08-06
0.962,0.957,2021-08-09
0.957,0.958,2021-08-10
0.957,0.948,2021-08-11
0.948,0.933,2021-08-12
0.932,0.917,2021-08-13
0.915,0.908,2021-08-16
0.906,0.885,2021-08-17
0.888,0.886,2021-08-18
0.886,0.891,2021-08-19
0.885,0.867,2021-08-20
0.868,0.895,2021-08-23
0.896,0.908,2021-08-24
0.903,0.903,2021-08-25
0.904,0.881,2021-08-26
0.882,0.878,2021-08-27
0.876,0.877,2021-08-30
0.877,0.856,2021-08-31
0.855,0.852,2021-09-01
0.851,0.833,2021-09-02
0.835,0.825,2021-09-03
0.825,0.86,2021-09-06
0.859,0.857,2021-09-07
0.857,0.848,2021-09-08
0.846,0.845,2021-09-09
0.847,0.851,2021-09-10
0.85,0.839,2021-09-13
0.837,0.847,2021-09-14
0.846,0.838,2021-09-15
0.836,0.826,2021-09-16
0.822,0.844,2021-09-17
0.836,0.839,2021-09-22
0.839,0.843,2021-09-23
0.843,0.85,2021-09-24
0.852,0.861,2021-09-27
0.865,0.855,2021-09-28
0.851,0.85,2021-09-29
0.847,0.862,2021-09-30
0.867,0.861,2021-10-08
0.861,0.846,2021-10-11
0.84,0.831,2021-10-12
0.831,0.846,2021-10-13
0.845,0.844,2021-10-14
0.846,0.855,2021-10-15
0.856,0.85,2021-10-18
0.848,0.859,2021-10-19
0.859,0.854,2021-10-20
0.852,0.852,2021-10-21
0.853,0.859,2021-10-22
0.86,0.87,2021-10-25
0.87,0.869,2021-10-26
0.868,0.859,2021-10-27
0.859,0.857,2021-10-28
0.858,0.876,2021-10-29
0.874,0.869,2021-11-01
0.869,0.87,2021-11-02
0.871,0.867,2021-11-03
0.866,0.872,2021-11-04
0.874,0.874,2021-11-05
0.871,0.873,2021-11-08
0.873,0.884,2021-11-09
0.882,0.882,2021-11-10
0.879,0.885,2021-11-11
0.887,0.882,2021-11-12
0.882,0.878,2021-11-15
