收盘,日期
1.022,2025-09-26
1.022,2025-09-29
1.044,2025-09-30
1.041,2025-10-09
1.018,2025-10-10
0.996,2025-10-13
0.967,2025-10-14
0.988,2025-10-15
0.993,2025-10-16
0.973,2025-10-17
0.978,2025-10-20
0.989,2025-10-21
0.982,2025-10-22
0.972,2025-10-23
0.978,2025-10-24
0.994,2025-10-27
0.984,2025-10-28
0.99,2025-10-29
0.965,2025-10-30
0.998,2025-10-31
0.988,2025-11-03
0.968,2025-11-04
0.961,2025-11-05
0.966,2025-11-06
0.961,2025-11-07
0.966,2025-11-10
0.96,2025-11-11
0.968,2025-11-12
0.988,2025-11-13
0.984,2025-11-14
0.964,2025-11-17
0.958,2025-11-18
0.947,2025-11-19
0.946,2025-11-20
0.923,2025-11-21
0.937,2025-11-24
0.941,2025-11-25
0.953,2025-11-26
0.946,2025-11-27
0.946,2025-11-28
0.949,2025-12-01
0.934,2025-12-02
0.929,2025-12-03
0.934,2025-12-04
0.937,2025-12-05
0.939,2025-12-08
0.937,2025-12-09
0.939,2025-12-10
0.936,2025-12-11
0.935,2025-12-12
0.92,2025-12-15
0.902,2025-12-16
0.915,2025-12-17
0.909,2025-12-18
0.926,2025-12-19
0.923,2025-12-22
0.921,2025-12-23
0.922,2025-12-24
0.924,2025-12-25
0.923,2025-12-26
0.91,2025-12-29
0.903,2025-12-30
0.899,2025-12-31
0.936,2026-01-05
0.94,2026-01-06
0.952,2026-01-07
0.954,2026-01-08
0.969,2026-01-09
0.97,2026-01-12
0.985,2026-01-13
0.976,2026-01-14
0.96,2026-01-15
0.952,2026-01-16
0.943,2026-01-19
0.934,2026-01-20
0.934,2026-01-21
0.922,2026-01-22
0.93,2026-01-23
