收盘,日期
1.151,2025-09-26
1.161,2025-09-29
1.168,2025-09-30
1.173,2025-10-09
1.166,2025-10-10
1.17,2025-10-13
1.148,2025-10-14
1.175,2025-10-15
1.167,2025-10-16
1.135,2025-10-17
1.144,2025-10-20
1.174,2025-10-21
1.167,2025-10-22
1.164,2025-10-23
1.173,2025-10-24
1.185,2025-10-27
1.183,2025-10-28
1.19,2025-10-29
1.165,2025-10-30
1.184,2025-10-31
1.19,2025-11-03
1.18,2025-11-04
1.192,2025-11-05
1.196,2025-11-06
1.191,2025-11-07
1.199,2025-11-10
1.203,2025-11-11
1.2,2025-11-12
1.212,2025-11-13
1.208,2025-11-14
1.214,2025-11-17
1.198,2025-11-18
1.184,2025-11-19
1.171,2025-11-20
1.136,2025-11-21
1.149,2025-11-24
1.167,2025-11-25
1.159,2025-11-26
1.163,2025-11-27
1.181,2025-11-28
1.185,2025-12-01
1.18,2025-12-02
1.169,2025-12-03
1.163,2025-12-04
1.186,2025-12-05
1.197,2025-12-08
1.19,2025-12-09
1.191,2025-12-10
1.178,2025-12-11
1.185,2025-12-12
1.184,2025-12-15
1.165,2025-12-16
1.174,2025-12-17
1.169,2025-12-18
1.187,2025-12-19
1.196,2025-12-22
1.188,2025-12-23
1.21,2025-12-24
1.22,2025-12-25
1.223,2025-12-26
1.224,2025-12-29
1.224,2025-12-30
1.23,2025-12-31
1.253,2026-01-05
1.25,2026-01-06
1.252,2026-01-08
1.287,2026-01-09
1.327,2026-01-12
1.3,2026-01-13
1.314,2026-01-14
1.301,2026-01-15
1.299,2026-01-16
1.317,2026-01-19
1.303,2026-01-20
1.38,2026-01-21
1.332,2026-01-22
1.359,2026-01-23
