收盘,日期
1.379,2025-09-26
1.404,2025-09-29
1.406,2025-09-30
1.421,2025-10-09
1.381,2025-10-10
1.363,2025-10-13
1.33,2025-10-14
1.354,2025-10-15
1.358,2025-10-16
1.325,2025-10-17
1.338,2025-10-20
1.365,2025-10-21
1.357,2025-10-22
1.365,2025-10-23
1.388,2025-10-24
1.406,2025-10-27
1.405,2025-10-28
1.433,2025-10-29
1.409,2025-10-30
1.388,2025-10-31
1.392,2025-11-03
1.371,2025-11-04
1.379,2025-11-05
1.398,2025-11-06
1.39,2025-11-07
1.389,2025-11-10
1.376,2025-11-11
1.374,2025-11-12
1.393,2025-11-13
1.363,2025-11-14
1.358,2025-11-17
1.35,2025-11-18
1.352,2025-11-19
1.343,2025-11-20
1.306,2025-11-21
1.311,2025-11-24
1.319,2025-11-25
1.345,2025-11-26
1.337,2025-11-27
1.344,2025-11-28
1.361,2025-12-01
1.356,2025-12-02
1.346,2025-12-03
1.355,2025-12-04
1.363,2025-12-05
1.385,2025-12-08
1.379,2025-12-09
1.382,2025-12-10
1.365,2025-12-11
1.371,2025-12-12
1.359,2025-12-15
1.34,2025-12-16
1.374,2025-12-17
1.355,2025-12-18
1.358,2025-12-19
1.378,2025-12-22
1.384,2025-12-23
1.383,2025-12-24
1.384,2025-12-25
1.389,2025-12-26
1.379,2025-12-29
1.389,2025-12-30
1.373,2025-12-31
1.399,2026-01-05
1.413,2026-01-06
1.408,2026-01-07
1.393,2026-01-08
1.403,2026-01-09
1.413,2026-01-12
1.397,2026-01-13
1.394,2026-01-14
1.408,2026-01-15
1.405,2026-01-16
1.404,2026-01-19
1.389,2026-01-20
1.393,2026-01-21
1.397,2026-01-22
1.39,2026-01-23
