收盘,日期
0.796,2022-09-05
0.803,2022-09-06
0.821,2022-09-07
0.803,2022-09-08
0.809,2022-09-09
0.816,2022-09-13
0.796,2022-09-14
0.769,2022-09-15
0.75,2022-09-16
0.756,2022-09-19
0.768,2022-09-20
0.766,2022-09-21
0.756,2022-09-22
0.752,2022-09-23
0.757,2022-09-26
0.759,2022-09-27
0.733,2022-09-28
0.737,2022-09-29
0.714,2022-09-30
0.693,2022-10-10
0.705,2022-10-11
0.73,2022-10-12
0.726,2022-10-13
0.74,2022-10-14
0.738,2022-10-17
0.738,2022-10-18
0.737,2022-10-19
0.721,2022-10-20
0.715,2022-10-21
0.705,2022-10-24
0.715,2022-10-25
0.711,2022-10-26
0.709,2022-10-27
0.674,2022-10-28
0.683,2022-10-31
0.709,2022-11-01
0.73,2022-11-02
0.725,2022-11-03
0.759,2022-11-04
0.767,2022-11-07
0.765,2022-11-08
0.748,2022-11-09
0.732,2022-11-10
0.748,2022-11-11
0.73,2022-11-14
0.747,2022-11-15
0.736,2022-11-16
0.724,2022-11-17
0.718,2022-11-18
0.72,2022-11-21
0.707,2022-11-22
0.707,2022-11-23
0.706,2022-11-24
0.695,2022-11-25
0.689,2022-11-28
0.693,2022-11-29
0.706,2022-11-30
0.721,2022-12-01
0.716,2022-12-02
0.712,2022-12-05
0.723,2022-12-06
0.736,2022-12-07
0.736,2022-12-08
0.733,2022-12-09
0.73,2022-12-12
0.716,2022-12-13
0.714,2022-12-14
0.733,2022-12-15
0.719,2022-12-16
0.719,2022-12-19
0.705,2022-12-20
0.699,2022-12-21
0.692,2022-12-22
0.684,2022-12-23
0.704,2022-12-26
0.706,2022-12-27
0.69,2022-12-28
0.69,2022-12-29
0.685,2022-12-30
0.69,2023-01-03
0.674,2023-01-04
0.696,2023-01-05
0.707,2023-01-06
0.711,2023-01-09
0.72,2023-01-10
0.71,2023-01-11
0.722,2023-01-12
0.721,2023-01-13
0.727,2023-01-16
0.729,2023-01-17
0.731,2023-01-18
0.735,2023-01-19
0.744,2023-01-20
0.771,2023-01-30
0.765,2023-01-31
0.782,2023-02-01
0.779,2023-02-02
0.768,2023-02-03
0.755,2023-02-06
0.755,2023-02-07
0.754,2023-02-08
0.761,2023-02-09
0.752,2023-02-10
0.757,2023-02-13
0.752,2023-02-14
0.75,2023-02-15
0.741,2023-02-16
0.721,2023-02-17
0.723,2023-02-20
0.724,2023-02-21
0.717,2023-02-22
0.721,2023-02-23
0.713,2023-02-24
0.703,2023-02-27
0.708,2023-02-28
0.714,2023-03-01
0.706,2023-03-02
0.704,2023-03-03
0.704,2023-03-06
0.693,2023-03-07
0.691,2023-03-08
0.689,2023-03-09
0.676,2023-03-10
0.666,2023-03-13
0.661,2023-03-14
0.66,2023-03-15
0.65,2023-03-16
0.648,2023-03-17
0.649,2023-03-20
0.663,2023-03-21
0.669,2023-03-22
0.674,2023-03-23
0.68,2023-03-24
0.68,2023-03-27
0.672,2023-03-28
0.679,2023-03-29
0.683,2023-03-30
0.685,2023-03-31
0.689,2023-04-03
0.679,2023-04-04
0.677,2023-04-06
0.682,2023-04-07
0.688,2023-04-10
0.688,2023-04-11
0.684,2023-04-12
0.671,2023-04-13
0.686,2023-04-14
0.693,2023-04-17
0.692,2023-04-18
0.688,2023-04-19
0.671,2023-04-20
0.657,2023-04-21
0.653,2023-04-24
0.631,2023-04-25
0.646,2023-04-26
0.651,2023-04-27
0.654,2023-04-28
0.647,2023-05-04
0.641,2023-05-05
0.646,2023-05-08
0.639,2023-05-09
0.656,2023-05-10
0.665,2023-05-11
0.66,2023-05-12
0.675,2023-05-15
0.672,2023-05-16
0.67,2023-05-17
0.664,2023-05-18
0.666,2023-05-19
0.668,2023-05-22
0.661,2023-05-23
0.658,2023-05-24
0.651,2023-05-25
0.644,2023-05-26
0.634,2023-05-29
0.643,2023-05-30
0.639,2023-05-31
0.644,2023-06-01
0.659,2023-06-02
0.654,2023-06-05
0.643,2023-06-06
0.633,2023-06-07
0.63,2023-06-08
0.634,2023-06-09
0.647,2023-06-12
0.652,2023-06-13
0.65,2023-06-14
0.671,2023-06-15
0.679,2023-06-16
0.679,2023-06-19
0.683,2023-06-20
0.671,2023-06-21
0.665,2023-06-26
0.664,2023-06-27
0.661,2023-06-28
0.661,2023-06-29
0.673,2023-06-30
0.676,2023-07-03
0.687,2023-07-04
0.682,2023-07-05
0.678,2023-07-06
0.671,2023-07-07
0.676,2023-07-10
0.688,2023-07-11
0.68,2023-07-12
0.685,2023-07-13
0.681,2023-07-14
0.671,2023-07-17
0.673,2023-07-18
0.666,2023-07-19
0.657,2023-07-20
0.655,2023-07-21
0.649,2023-07-24
0.666,2023-07-25
0.66,2023-07-26
0.662,2023-07-27
0.667,2023-07-28
0.682,2023-07-31
0.677,2023-08-01
0.678,2023-08-02
0.683,2023-08-03
0.688,2023-08-04
0.686,2023-08-07
0.684,2023-08-08
0.68,2023-08-09
0.679,2023-08-10
0.667,2023-08-11
0.654,2023-08-14
0.647,2023-08-15
0.638,2023-08-16
0.643,2023-08-17
0.633,2023-08-18
0.624,2023-08-21
0.626,2023-08-22
0.608,2023-08-23
0.612,2023-08-24
0.607,2023-08-25
0.612,2023-08-28
0.629,2023-08-29
0.634,2023-08-30
0.629,2023-08-31
0.627,2023-09-01
