开盘,收盘,日期
1.023,1.059,2022-10-26
1.059,1.075,2022-10-27
1.068,1.068,2022-10-28
1.065,1.093,2022-10-31
1.09,1.094,2022-11-01
1.09,1.11,2022-11-02
1.103,1.154,2022-11-03
1.155,1.153,2022-11-04
1.152,1.131,2022-11-07
1.134,1.113,2022-11-08
1.12,1.111,2022-11-09
1.106,1.079,2022-11-10
1.128,1.094,2022-11-11
1.082,1.101,2022-11-14
1.104,1.168,2022-11-15
1.18,1.146,2022-11-16
1.13,1.179,2022-11-17
1.175,1.147,2022-11-18
1.132,1.14,2022-11-21
1.135,1.135,2022-11-22
1.13,1.13,2022-11-23
1.128,1.123,2022-11-24
1.124,1.103,2022-11-25
1.067,1.086,2022-11-28
1.086,1.103,2022-11-29
1.102,1.088,2022-11-30
1.098,1.106,2022-12-01
1.106,1.101,2022-12-02
1.103,1.11,2022-12-05
1.112,1.131,2022-12-06
1.131,1.124,2022-12-07
1.116,1.11,2022-12-08
1.101,1.124,2022-12-09
1.125,1.143,2022-12-12
1.141,1.128,2022-12-13
1.159,1.122,2022-12-14
1.111,1.129,2022-12-15
1.12,1.105,2022-12-16
1.1,1.076,2022-12-19
1.07,1.072,2022-12-20
1.077,1.057,2022-12-21
1.059,1.04,2022-12-22
1.03,1.018,2022-12-23
1.021,1.038,2022-12-26
1.038,1.053,2022-12-27
1.045,1.034,2022-12-28
1.03,1.033,2022-12-29
1.034,1.028,2022-12-30
1.022,1.05,2023-01-03
1.051,1.043,2023-01-04
1.047,1.057,2023-01-05
1.054,1.051,2023-01-06
1.051,1.056,2023-01-09
1.055,1.063,2023-01-10
1.058,1.053,2023-01-11
1.054,1.044,2023-01-12
1.045,1.046,2023-01-13
1.04,1.074,2023-01-16
1.074,1.107,2023-01-17
1.112,1.103,2023-01-18
1.1,1.132,2023-01-19
1.145,1.134,2023-01-20
1.151,1.124,2023-01-30
1.122,1.095,2023-01-31
1.096,1.114,2023-02-01
1.118,1.134,2023-02-02
1.131,1.138,2023-02-03
1.127,1.126,2023-02-06
1.124,1.122,2023-02-07
1.126,1.109,2023-02-08
1.108,1.159,2023-02-09
1.154,1.152,2023-02-10
1.144,1.165,2023-02-13
1.165,1.159,2023-02-14
1.154,1.183,2023-02-15
1.18,1.147,2023-02-16
1.148,1.113,2023-02-17
1.114,1.122,2023-02-20
1.12,1.116,2023-02-21
1.11,1.122,2023-02-22
1.123,1.117,2023-02-23
1.121,1.12,2023-02-24
1.111,1.103,2023-02-27
