收盘,日期
1.391,2025-09-26
1.409,2025-09-29
1.445,2025-09-30
1.454,2025-10-09
1.398,2025-10-10
1.371,2025-10-13
1.318,2025-10-14
1.349,2025-10-15
1.332,2025-10-16
1.276,2025-10-17
1.305,2025-10-20
1.346,2025-10-21
1.319,2025-10-22
1.329,2025-10-23
1.351,2025-10-24
1.391,2025-10-27
1.368,2025-10-28
1.382,2025-10-29
1.345,2025-10-30
1.325,2025-10-31
1.326,2025-11-03
1.299,2025-11-04
1.288,2025-11-05
1.318,2025-11-06
1.29,2025-11-07
1.302,2025-11-10
1.288,2025-11-11
1.291,2025-11-12
1.305,2025-11-13
1.273,2025-11-14
1.252,2025-11-17
1.235,2025-11-18
1.228,2025-11-19
1.216,2025-11-20
1.198,2025-11-21
1.216,2025-11-24
1.223,2025-11-25
1.232,2025-11-26
1.223,2025-11-27
1.226,2025-11-28
1.232,2025-12-01
1.223,2025-12-02
1.204,2025-12-03
1.231,2025-12-04
1.24,2025-12-05
1.242,2025-12-08
1.217,2025-12-09
1.23,2025-12-10
1.214,2025-12-11
1.235,2025-12-12
1.2,2025-12-15
1.174,2025-12-16
1.19,2025-12-17
1.17,2025-12-18
1.193,2025-12-19
1.202,2025-12-22
1.192,2025-12-23
1.194,2025-12-24
1.195,2025-12-25
1.202,2025-12-26
1.188,2025-12-29
1.208,2025-12-30
1.189,2025-12-31
1.249,2026-01-05
1.263,2026-01-06
1.238,2026-01-07
1.226,2026-01-08
1.238,2026-01-09
1.279,2026-01-12
1.267,2026-01-13
1.291,2026-01-14
1.283,2026-01-15
1.281,2026-01-16
1.256,2026-01-19
1.24,2026-01-20
1.25,2026-01-21
1.252,2026-01-22
1.269,2026-01-23
