收盘,日期
8.212,2025-09-26
8.309,2025-09-29
8.397,2025-09-30
8.777,2025-10-09
8.656,2025-10-10
8.914,2025-10-13
9.033,2025-10-14
9.243,2025-10-15
9.303,2025-10-16
9.63,2025-10-17
9.33,2025-10-20
9.555,2025-10-21
9.162,2025-10-22
9.053,2025-10-23
9.009,2025-10-24
8.967,2025-10-27
8.653,2025-10-28
8.746,2025-10-29
8.757,2025-10-30
8.851,2025-10-31
8.855,2025-11-03
8.8,2025-11-04
8.762,2025-11-05
8.81,2025-11-06
8.848,2025-11-07
8.998,2025-11-10
9.124,2025-11-11
9.089,2025-11-12
9.234,2025-11-13
9.158,2025-11-14
8.942,2025-11-17
8.854,2025-11-18
9.012,2025-11-19
8.964,2025-11-20
8.897,2025-11-21
8.919,2025-11-24
9.073,2025-11-25
9.069,2025-11-26
9.068,2025-11-27
9.127,2025-11-28
9.221,2025-12-01
9.177,2025-12-02
9.161,2025-12-03
9.127,2025-12-04
9.201,2025-12-05
9.176,2025-12-08
9.111,2025-12-09
9.155,2025-12-10
9.171,2025-12-11
9.291,2025-12-12
9.418,2025-12-15
9.306,2025-12-16
9.377,2025-12-17
9.383,2025-12-18
9.379,2025-12-19
9.574,2025-12-22
9.709,2025-12-23
9.711,2025-12-24
9.642,2025-12-25
9.718,2025-12-26
9.633,2025-12-29
9.437,2025-12-30
9.378,2025-12-31
9.564,2026-01-05
9.653,2026-01-06
9.59,2026-01-07
9.58,2026-01-08
9.66,2026-01-09
9.847,2026-01-12
9.86,2026-01-13
9.997,2026-01-14
9.94,2026-01-15
9.924,2026-01-16
10.081,2026-01-19
10.156,2026-01-20
10.457,2026-01-21
10.414,2026-01-22
10.706,2026-01-23
