收盘,日期
1.15,2025-09-26
1.156,2025-09-29
1.165,2025-09-30
1.209,2025-10-09
1.212,2025-10-10
1.215,2025-10-13
1.211,2025-10-14
1.218,2025-10-15
1.218,2025-10-16
1.2,2025-10-17
1.205,2025-10-20
1.22,2025-10-21
1.216,2025-10-22
1.233,2025-10-23
1.232,2025-10-24
1.256,2025-10-27
1.246,2025-10-28
1.279,2025-10-29
1.279,2025-10-30
1.255,2025-10-31
1.267,2025-11-03
1.262,2025-11-04
1.267,2025-11-05
1.299,2025-11-06
1.296,2025-11-07
1.302,2025-11-10
1.298,2025-11-11
1.298,2025-11-12
1.302,2025-11-13
1.282,2025-11-14
1.268,2025-11-17
1.248,2025-11-18
1.26,2025-11-19
1.251,2025-11-20
1.22,2025-11-21
1.213,2025-11-24
1.221,2025-11-25
1.217,2025-11-26
1.218,2025-11-27
1.223,2025-11-28
1.233,2025-12-01
1.23,2025-12-02
1.238,2025-12-03
1.236,2025-12-04
1.248,2025-12-05
1.244,2025-12-08
1.23,2025-12-09
1.231,2025-12-10
1.223,2025-12-11
1.239,2025-12-12
1.236,2025-12-15
1.218,2025-12-16
1.231,2025-12-17
1.23,2025-12-18
1.238,2025-12-19
1.242,2025-12-22
1.246,2025-12-23
1.252,2025-12-24
1.25,2025-12-25
1.264,2025-12-26
1.25,2025-12-29
1.25,2025-12-30
1.252,2025-12-31
1.267,2026-01-05
1.288,2026-01-06
1.292,2026-01-07
1.293,2026-01-08
1.307,2026-01-09
1.307,2026-01-12
1.31,2026-01-13
1.304,2026-01-14
1.312,2026-01-15
1.313,2026-01-16
1.335,2026-01-19
1.342,2026-01-20
1.338,2026-01-21
1.337,2026-01-22
1.339,2026-01-23
