收盘,日期
1.985,2025-09-26
2.003,2025-09-29
2.007,2025-09-30
2.045,2025-10-09
2.05,2025-10-10
2.013,2025-10-13
1.99,2025-10-14
2.013,2025-10-15
2.028,2025-10-16
1.991,2025-10-17
2.041,2025-10-20
2.057,2025-10-21
2.083,2025-10-22
2.078,2025-10-23
2.114,2025-10-24
2.178,2025-10-27
2.182,2025-10-28
2.224,2025-10-29
2.197,2025-10-30
2.194,2025-10-31
2.192,2025-11-03
2.159,2025-11-04
2.133,2025-11-05
2.173,2025-11-06
2.146,2025-11-07
2.184,2025-11-10
2.2,2025-11-11
2.213,2025-11-12
2.211,2025-11-13
2.157,2025-11-14
2.149,2025-11-17
2.075,2025-11-18
2.075,2025-11-19
2.148,2025-11-20
2.079,2025-11-21
2.093,2025-11-24
2.138,2025-11-25
2.162,2025-11-26
2.156,2025-11-27
2.177,2025-11-28
2.162,2025-12-01
2.162,2025-12-02
2.194,2025-12-03
2.186,2025-12-04
2.183,2025-12-05
2.176,2025-12-08
2.149,2025-12-09
2.157,2025-12-10
2.14,2025-12-11
2.144,2025-12-12
2.125,2025-12-15
2.091,2025-12-16
2.117,2025-12-17
2.094,2025-12-18
2.119,2025-12-19
2.162,2025-12-22
2.15,2025-12-23
2.146,2025-12-24
2.135,2025-12-25
2.129,2025-12-26
2.112,2025-12-29
2.112,2025-12-30
2.098,2025-12-31
2.128,2026-01-05
2.133,2026-01-06
2.126,2026-01-07
2.116,2026-01-08
2.115,2026-01-09
2.109,2026-01-12
2.131,2026-01-13
2.116,2026-01-14
2.126,2026-01-15
2.12,2026-01-16
2.095,2026-01-19
2.078,2026-01-20
2.068,2026-01-21
2.104,2026-01-22
2.096,2026-01-23
