收盘,日期
1.013,2025-09-26
1.044,2025-09-29
1.075,2025-09-30
1.08,2025-10-09
1.024,2025-10-10
1.018,2025-10-13
1.003,2025-10-14
1.019,2025-10-15
1.012,2025-10-16
0.965,2025-10-17
0.965,2025-10-20
0.975,2025-10-21
0.966,2025-10-22
0.964,2025-10-23
0.979,2025-10-24
0.988,2025-10-27
0.982,2025-10-28
1.035,2025-10-29
1.034,2025-10-30
1.04,2025-10-31
1.049,2025-11-03
1.029,2025-11-04
1.076,2025-11-05
1.088,2025-11-06
1.1,2025-11-07
1.095,2025-11-10
1.107,2025-11-11
1.06,2025-11-12
1.098,2025-11-13
1.11,2025-11-14
1.12,2025-11-17
1.086,2025-11-18
1.067,2025-11-19
1.036,2025-11-20
0.966,2025-11-21
0.978,2025-11-24
0.993,2025-11-25
0.985,2025-11-26
0.999,2025-11-27
1.014,2025-11-28
1.004,2025-12-01
0.985,2025-12-02
0.97,2025-12-03
0.962,2025-12-04
0.977,2025-12-05
1.0,2025-12-08
0.994,2025-12-09
0.987,2025-12-10
0.971,2025-12-11
0.978,2025-12-12
0.972,2025-12-15
0.944,2025-12-16
0.97,2025-12-17
0.957,2025-12-18
0.961,2025-12-19
0.97,2025-12-22
0.986,2025-12-23
1.014,2025-12-24
1.023,2025-12-25
1.035,2025-12-26
1.024,2025-12-29
1.015,2025-12-30
1.005,2025-12-31
1.033,2026-01-05
1.068,2026-01-06
1.081,2026-01-07
1.095,2026-01-08
1.092,2026-01-09
1.119,2026-01-12
1.102,2026-01-13
1.113,2026-01-14
1.131,2026-01-15
1.141,2026-01-16
1.147,2026-01-19
1.108,2026-01-20
1.114,2026-01-21
1.134,2026-01-22
1.24,2026-01-23
