收盘,日期
1.381591,2025-09-26
1.389526,2025-09-29
1.385559,2025-09-30
1.400436,2025-10-09
1.399444,2025-10-10
1.389526,2025-10-13
1.398452,2025-10-14
1.422256,2025-10-15
1.437133,2025-10-16
1.41928,2025-10-17
1.43019,2025-10-20
1.451085,2025-10-21
1.445121,2025-10-22
1.453073,2025-10-23
1.458042,2025-10-24
1.471956,2025-10-27
1.459036,2025-10-28
1.464999,2025-10-29
1.461024,2025-10-30
1.453073,2025-10-31
1.467981,2025-11-03
1.468975,2025-11-04
1.466987,2025-11-05
1.486865,2025-11-06
1.493822,2025-11-07
1.512706,2025-11-10
1.508731,2025-11-11
1.534572,2025-11-12
1.53656,2025-11-13
1.518669,2025-11-14
1.506743,2025-11-17
1.479831,2025-11-18
1.486802,2025-11-19
1.482819,2025-11-20
1.461906,2025-11-21
1.459914,2025-11-24
1.468877,2025-11-25
1.469873,2025-11-26
1.470869,2025-11-27
1.461906,2025-11-28
1.467881,2025-12-01
1.482819,2025-12-02
1.470869,2025-12-03
1.47286,2025-12-04
1.478836,2025-12-05
1.466885,2025-12-08
1.440917,2025-12-09
1.433932,2025-12-10
1.42994,2025-12-11
1.440917,2025-12-12
1.433932,2025-12-15
1.413974,2025-12-16
1.41597,2025-12-17
1.420959,2025-12-18
1.420959,2025-12-19
1.419962,2025-12-22
1.428942,2025-12-23
1.427944,2025-12-24
1.421957,2025-12-25
1.421957,2025-12-26
1.406989,2025-12-29
1.408985,2025-12-30
1.404994,2025-12-31
1.406989,2026-01-05
1.418964,2026-01-06
1.414972,2026-01-07
1.408985,2026-01-08
1.410981,2026-01-09
1.410981,2026-01-12
1.419962,2026-01-13
1.413974,2026-01-14
1.410981,2026-01-15
1.402,2026-01-16
1.402,2026-01-19
1.408,2026-01-20
1.403,2026-01-21
1.413,2026-01-22
1.402,2026-01-23
