开盘,收盘,日期
0.707,0.691,2022-09-26
0.691,0.709,2022-09-27
0.704,0.692,2022-09-28
0.696,0.693,2022-09-29
0.693,0.684,2022-09-30
0.68,0.669,2022-10-10
0.671,0.667,2022-10-11
0.667,0.698,2022-10-12
0.693,0.72,2022-10-13
0.721,0.728,2022-10-14
0.723,0.746,2022-10-17
0.749,0.736,2022-10-18
0.733,0.734,2022-10-19
0.726,0.749,2022-10-20
0.739,0.751,2022-10-21
0.749,0.757,2022-10-24
0.751,0.74,2022-10-25
0.741,0.78,2022-10-26
0.781,0.796,2022-10-27
0.785,0.777,2022-10-28
0.771,0.813,2022-10-31
0.815,0.822,2022-11-01
0.816,0.827,2022-11-02
0.817,0.804,2022-11-03
0.795,0.818,2022-11-04
0.81,0.814,2022-11-07
0.814,0.823,2022-11-08
0.816,0.81,2022-11-09
0.801,0.812,2022-11-10
0.829,0.814,2022-11-11
0.814,0.818,2022-11-14
0.82,0.84,2022-11-15
0.842,0.829,2022-11-16
0.828,0.855,2022-11-17
0.86,0.836,2022-11-18
0.832,0.824,2022-11-21
0.816,0.811,2022-11-22
0.809,0.804,2022-11-23
0.804,0.795,2022-11-24
0.793,0.787,2022-11-25
0.774,0.778,2022-11-28
0.778,0.795,2022-11-29
0.794,0.79,2022-11-30
0.799,0.816,2022-12-01
0.808,0.806,2022-12-02
0.81,0.814,2022-12-05
0.811,0.811,2022-12-06
0.81,0.806,2022-12-07
0.8,0.794,2022-12-08
0.793,0.791,2022-12-09
0.79,0.805,2022-12-12
0.805,0.788,2022-12-13
0.789,0.789,2022-12-14
0.785,0.794,2022-12-15
0.783,0.782,2022-12-16
0.779,0.766,2022-12-19
0.766,0.75,2022-12-20
0.747,0.746,2022-12-21
0.749,0.753,2022-12-22
0.751,0.764,2022-12-23
0.761,0.771,2022-12-26
0.774,0.775,2022-12-27
0.771,0.769,2022-12-28
0.765,0.78,2022-12-29
0.774,0.785,2022-12-30
0.783,0.825,2023-01-03
0.83,0.825,2023-01-04
0.825,0.826,2023-01-05
0.824,0.824,2023-01-06
0.825,0.828,2023-01-09
0.826,0.827,2023-01-10
0.825,0.81,2023-01-11
0.81,0.815,2023-01-12
0.814,0.815,2023-01-13
0.819,0.84,2023-01-16
0.84,0.835,2023-01-17
0.832,0.854,2023-01-18
0.85,0.883,2023-01-19
0.886,0.887,2023-01-20
0.908,0.909,2023-01-30
0.91,0.89,2023-01-31
0.89,0.911,2023-02-01
0.916,0.909,2023-02-02
0.901,0.931,2023-02-03
0.929,0.935,2023-02-06
0.937,0.925,2023-02-07
0.925,0.919,2023-02-08
0.91,0.937,2023-02-09
0.935,0.922,2023-02-10
0.917,0.929,2023-02-13
0.93,0.926,2023-02-14
0.924,0.949,2023-02-15
0.948,0.937,2023-02-16
0.934,0.894,2023-02-17
0.893,0.924,2023-02-20
0.921,0.918,2023-02-21
0.91,0.925,2023-02-22
0.924,0.907,2023-02-23
0.906,0.912,2023-02-24
0.904,0.9,2023-02-27
0.916,0.917,2023-02-28
0.91,0.95,2023-03-01
0.948,0.957,2023-03-02
0.948,0.95,2023-03-03
0.947,0.945,2023-03-06
0.943,0.919,2023-03-07
0.916,0.935,2023-03-08
0.931,0.942,2023-03-09
0.927,0.935,2023-03-10
0.927,0.976,2023-03-13
0.97,0.967,2023-03-14
0.971,0.952,2023-03-15
0.943,0.945,2023-03-16
0.953,0.993,2023-03-17
0.997,0.966,2023-03-20
0.961,0.977,2023-03-21
0.971,0.984,2023-03-22
0.976,1.02,2023-03-23
1.021,1.059,2023-03-24
1.065,1.086,2023-03-27
1.08,1.07,2023-03-28
1.061,1.071,2023-03-29
1.072,1.055,2023-03-30
1.05,1.12,2023-03-31
1.116,1.186,2023-04-03
1.177,1.183,2023-04-04
1.15,1.154,2023-04-06
1.154,1.172,2023-04-07
1.165,1.082,2023-04-10
1.075,1.091,2023-04-11
1.091,1.12,2023-04-12
1.11,1.085,2023-04-13
1.085,1.094,2023-04-14
1.088,1.078,2023-04-17
1.07,1.085,2023-04-18
1.076,1.081,2023-04-19
1.076,1.111,2023-04-20
1.113,1.042,2023-04-21
1.04,1.028,2023-04-24
1.029,1.033,2023-04-25
1.03,0.987,2023-04-26
0.979,0.971,2023-04-27
0.971,1.017,2023-04-28
1.007,0.986,2023-05-04
0.982,0.992,2023-05-05
1.01,1.021,2023-05-08
1.02,1.013,2023-05-09
1.01,1.01,2023-05-10
1.01,0.989,2023-05-11
0.981,0.984,2023-05-12
0.987,0.987,2023-05-15
0.987,0.953,2023-05-16
0.945,0.951,2023-05-17
0.951,0.984,2023-05-18
0.984,0.98,2023-05-19
0.98,0.963,2023-05-22
0.964,0.951,2023-05-23
0.946,0.94,2023-05-24
0.937,0.93,2023-05-25
0.927,0.952,2023-05-26
0.955,0.942,2023-05-29
0.935,0.971,2023-05-30
0.968,0.986,2023-05-31
0.978,1.024,2023-06-01
1.024,1.026,2023-06-02
1.026,1.029,2023-06-05
1.029,0.997,2023-06-06
0.992,1.007,2023-06-07
1.006,0.997,2023-06-08
0.994,1.019,2023-06-09
1.019,1.025,2023-06-12
1.026,1.058,2023-06-13
1.056,1.059,2023-06-14
1.057,1.042,2023-06-15
1.037,1.077,2023-06-16
1.075,1.099,2023-06-19
1.094,1.138,2023-06-20
1.13,1.085,2023-06-21
1.066,1.02,2023-06-26
1.021,1.03,2023-06-27
1.02,0.994,2023-06-28
0.988,0.996,2023-06-29
0.991,0.991,2023-06-30
0.996,0.988,2023-07-03
0.983,0.999,2023-07-04
0.995,0.978,2023-07-05
0.975,0.979,2023-07-06
0.978,0.966,2023-07-07
0.966,0.958,2023-07-10
0.957,0.962,2023-07-11
0.958,0.937,2023-07-12
0.943,0.947,2023-07-13
0.946,0.97,2023-07-14
0.965,0.967,2023-07-17
0.962,0.951,2023-07-18
0.963,0.958,2023-07-19
0.955,0.926,2023-07-20
0.921,0.921,2023-07-21
0.918,0.919,2023-07-24
0.93,0.944,2023-07-25
0.94,0.926,2023-07-26
0.923,0.915,2023-07-27
0.911,0.943,2023-07-28
0.943,0.945,2023-07-31
0.945,0.945,2023-08-01
0.941,0.949,2023-08-02
0.944,0.954,2023-08-03
0.958,0.975,2023-08-04
0.974,0.976,2023-08-07
0.974,0.966,2023-08-08
0.964,0.961,2023-08-09
0.958,0.963,2023-08-10
0.961,0.937,2023-08-11
0.923,0.954,2023-08-14
0.951,0.944,2023-08-15
0.94,0.909,2023-08-16
0.901,0.914,2023-08-17
0.913,0.887,2023-08-18
0.886,0.882,2023-08-21
0.885,0.902,2023-08-22
0.902,0.866,2023-08-23
0.87,0.861,2023-08-24
0.853,0.83,2023-08-25
0.885,0.837,2023-08-28
0.834,0.865,2023-08-29
0.867,0.89,2023-08-30
0.886,0.886,2023-08-31
0.886,0.876,2023-09-01
0.88,0.886,2023-09-04
0.883,0.87,2023-09-05
0.867,0.868,2023-09-06
0.868,0.853,2023-09-07
0.85,0.852,2023-09-08
0.851,0.87,2023-09-11
0.866,0.862,2023-09-12
0.859,0.837,2023-09-13
0.833,0.828,2023-09-14
0.829,0.819,2023-09-15
0.817,0.82,2023-09-18
0.818,0.805,2023-09-19
0.803,0.802,2023-09-20
0.8,0.797,2023-09-21
0.796,0.83,2023-09-22
0.83,0.817,2023-09-25
0.813,0.827,2023-09-26
0.823,0.825,2023-09-27
0.826,0.825,2023-09-28
0.825,0.828,2023-10-09
0.829,0.832,2023-10-10
0.832,0.848,2023-10-11
0.851,0.842,2023-10-12
0.833,0.826,2023-10-13
0.822,0.815,2023-10-16
0.815,0.816,2023-10-17
0.815,0.803,2023-10-18
0.795,0.794,2023-10-19
0.788,0.772,2023-10-20
0.77,0.749,2023-10-23
0.755,0.748,2023-10-24
0.752,0.76,2023-10-25
0.751,0.76,2023-10-26
0.756,0.76,2023-10-27
0.756,0.771,2023-10-30
0.769,0.761,2023-10-31
0.759,0.753,2023-11-01
0.756,0.746,2023-11-02
0.748,0.767,2023-11-03
0.774,0.792,2023-11-06
0.792,0.802,2023-11-07
0.798,0.808,2023-11-08
0.804,0.807,2023-11-09
0.805,0.798,2023-11-10
0.802,0.819,2023-11-13
0.82,0.829,2023-11-14
0.842,0.825,2023-11-15
0.821,0.819,2023-11-16
0.815,0.82,2023-11-17
0.822,0.828,2023-11-20
0.828,0.815,2023-11-21
0.811,0.804,2023-11-22
0.8,0.808,2023-11-23
0.806,0.784,2023-11-24
0.777,0.782,2023-11-27
0.779,0.784,2023-11-28
0.783,0.776,2023-11-29
0.772,0.769,2023-11-30
0.774,0.793,2023-12-01
0.791,0.8,2023-12-04
0.795,0.771,2023-12-05
0.767,0.775,2023-12-06
0.773,0.79,2023-12-07
0.788,0.804,2023-12-08
0.801,0.824,2023-12-11
0.821,0.82,2023-12-12
0.822,0.81,2023-12-13
0.812,0.807,2023-12-14
0.808,0.797,2023-12-15
0.792,0.784,2023-12-18
0.784,0.79,2023-12-19
0.792,0.762,2023-12-20
0.757,0.767,2023-12-21
0.763,0.748,2023-12-22
0.744,0.751,2023-12-25
0.748,0.736,2023-12-26
0.735,0.737,2023-12-27
0.733,0.761,2023-12-28
0.759,0.769,2023-12-29
0.767,0.752,2024-01-02
0.746,0.732,2024-01-03
0.73,0.721,2024-01-04
0.719,0.707,2024-01-05
0.701,0.688,2024-01-08
0.688,0.679,2024-01-09
0.68,0.666,2024-01-10
0.663,0.683,2024-01-11
0.68,0.669,2024-01-12
0.666,0.661,2024-01-15
0.66,0.655,2024-01-16
0.648,0.638,2024-01-17
0.637,0.647,2024-01-18
0.641,0.635,2024-01-19
0.633,0.604,2024-01-22
0.602,0.625,2024-01-23
0.629,0.634,2024-01-24
0.628,0.65,2024-01-25
0.648,0.639,2024-01-26
0.638,0.617,2024-01-29
0.611,0.604,2024-01-30
0.602,0.572,2024-01-31
0.566,0.578,2024-02-01
0.576,0.553,2024-02-02
0.547,0.528,2024-02-05
0.519,0.564,2024-02-06
0.564,0.579,2024-02-07
0.582,0.606,2024-02-08
0.623,0.628,2024-02-19
0.623,0.624,2024-02-20
0.613,0.625,2024-02-21
0.63,0.647,2024-02-22
0.648,0.651,2024-02-23
0.651,0.652,2024-02-26
0.647,0.686,2024-02-27
0.685,0.65,2024-02-28
0.646,0.679,2024-02-29
0.678,0.709,2024-03-01
0.71,0.709,2024-03-04
0.699,0.701,2024-03-05
0.695,0.694,2024-03-06
0.695,0.669,2024-03-07
0.669,0.678,2024-03-08
0.669,0.689,2024-03-11
0.689,0.692,2024-03-12
0.693,0.704,2024-03-13
0.696,0.692,2024-03-14
0.69,0.695,2024-03-15
0.697,0.709,2024-03-18
0.709,0.705,2024-03-19
0.705,0.725,2024-03-20
0.734,0.724,2024-03-21
0.72,0.714,2024-03-22
0.713,0.692,2024-03-25
0.69,0.673,2024-03-26
0.673,0.639,2024-03-27
0.638,0.665,2024-03-28
0.661,0.659,2024-03-29
0.661,0.678,2024-04-01
0.677,0.662,2024-04-02
0.662,0.644,2024-04-03
0.64,0.634,2024-04-08
0.631,0.64,2024-04-09
0.64,0.625,2024-04-10
0.62,0.628,2024-04-11
0.628,0.618,2024-04-12
0.614,0.617,2024-04-15
0.612,0.594,2024-04-16
0.596,0.616,2024-04-17
0.612,0.611,2024-04-18
0.605,0.597,2024-04-19
0.587,0.597,2024-04-22
0.596,0.597,2024-04-23
0.601,0.617,2024-04-24
0.614,0.61,2024-04-25
0.612,0.633,2024-04-26
0.634,0.65,2024-04-29
0.653,0.641,2024-04-30
0.654,0.647,2024-05-06
0.647,0.645,2024-05-07
