日期,open,high,low,收盘,volume,amount
2015-08-04,99.999,100.001,99.999,100.0,277899,27789886
2015-08-05,100.0,100.001,99.999,100.001,241305,24130500
2015-08-06,100.0,100.001,99.999,100.001,1044496,104449680
2015-08-07,100.0,100.001,99.998,100.001,1373296,137328912
2015-08-10,100.0,100.001,99.999,100.0,341766,34176568
2015-08-11,99.999,100.001,99.999,100.001,2246537,224653664
2015-08-12,100.0,100.001,99.999,100.0,240647,24064708
2015-08-13,100.0,100.006,99.999,100.003,770835,77084184
2015-08-14,99.999,100.001,99.99,100.001,1025908,102590152
2015-08-17,100.0,100.001,99.999,100.0,521400,52139984
2015-08-18,100.0,100.001,99.999,100.0,647846,64784596
2015-08-19,99.999,100.001,99.999,100.0,230812,23081152
2015-08-20,100.0,100.004,100.0,100.003,834629,83463968
2015-08-21,100.0,100.001,99.999,100.001,1468532,146852048
2015-08-24,99.999,100.001,99.999,100.001,251545,25154444
2015-08-25,99.999,100.001,99.999,100.001,179940,17993972
2015-08-26,100.0,100.001,99.999,100.001,357616,35761604
2015-08-27,100.0,100.003,99.999,100.003,726672,72667768
2015-08-28,99.999,100.002,99.999,100.002,798296,79829032
2015-08-31,100.0,100.001,99.999,100.001,412627,41262700
2015-09-01,100.0,100.019,100.0,100.019,724935,72501296
2015-09-02,99.999,100.004,99.999,100.001,1298225,129823024
2015-09-07,99.999,100.002,99.999,100.001,2029321,202932656
2015-09-08,99.999,100.0,99.999,100.0,958461,95845920
2015-09-09,99.999,100.001,99.998,100.001,1306013,130600432
2015-09-10,100.0,100.003,99.999,100.003,839210,83921576
2015-09-11,99.999,100.001,99.999,100.0,1152345,115233992
2015-09-14,99.999,100.001,99.999,100.0,910500,91049928
2015-09-15,99.999,100.001,99.999,100.0,1040034,104002608
2015-09-16,100.0,100.001,99.999,100.001,477300,47729884
2015-09-17,100.0,100.003,99.999,100.003,889954,88995736
2015-09-18,99.999,100.0,99.999,100.0,868900,86889304
2015-09-21,100.0,100.001,99.999,100.0,406627,40662544
2015-09-22,100.0,100.0,99.999,100.0,190510,19050938
2015-09-23,100.0,100.001,99.999,100.001,677555,67755472
2015-09-24,100.0,100.002,99.999,100.002,385397,38539756
2015-09-25,99.999,100.003,99.999,100.001,234778,23477678
2015-09-28,100.0,100.001,99.999,100.0,487107,48710676
2015-09-29,100.001,100.007,99.999,100.002,1152759,115277736
2015-09-30,99.999,100.002,99.998,100.0,1501314,150131904
2015-10-08,100.0,100.0,99.99,99.999,1170410,117040016
2015-10-09,99.999,100.001,99.998,100.001,504671,50466716
2015-10-12,99.999,100.0,99.999,100.0,424263,42425928
2015-10-13,99.999,100.001,99.999,100.0,359518,35951676
2015-10-14,100.0,100.001,99.999,100.0,632742,63274156
2015-10-15,100.0,100.001,99.999,100.001,900693,90069256
2015-10-16,99.999,100.001,99.999,100.0,744914,74490928
2015-10-19,100.0,100.0,99.999,100.0,322300,32229932
2015-10-20,100.0,100.0,99.999,100.0,384495,38449372
2015-10-21,100.0,100.0,99.999,100.0,331147,33114468
2015-10-22,100.0,100.002,99.999,100.002,436567,43656676
2015-10-23,99.999,100.0,99.999,99.999,388000,38799752
2015-10-26,99.999,100.0,99.999,100.0,214719,21471816
2015-10-27,100.0,100.001,99.999,100.001,660050,66004504
2015-10-28,100.0,100.0,99.999,100.0,496119,49611544
2015-10-29,100.0,100.002,99.999,100.002,522086,52208720
2015-10-30,99.999,100.001,99.288,100.001,1217541,121753744
2015-11-02,99.999,100.001,99.999,100.0,362000,36199696
2015-11-03,99.999,100.001,99.999,100.0,417000,41699760
2015-11-04,99.999,100.0,99.999,100.0,287600,28759758
2015-11-05,99.999,100.008,99.999,100.003,862442,86244392
2015-11-06,99.999,100.0,99.999,100.0,638501,63849616
2015-11-09,99.999,100.001,99.999,100.0,478279,47827612
2015-11-10,99.999,100.0,99.999,100.0,301900,30189818
2015-11-11,100.0,100.0,99.999,100.0,387538,38753748
2015-11-12,100.0,100.002,99.999,100.0,649683,64968504
2015-11-13,100.0,100.0,99.999,100.0,786500,78649680
2015-11-16,100.0,100.001,99.999,100.0,450056,45005272
2015-11-17,100.0,100.0,99.999,100.0,331406,33140460
2015-11-18,99.999,100.001,99.999,100.0,495974,49597280
2015-11-19,100.0,100.005,99.999,100.005,613414,61341988
2015-11-20,99.999,100.001,99.999,100.001,826412,82640608
2015-11-23,99.999,100.001,99.999,100.001,457864,45786260
2015-11-24,100.0,100.001,99.999,100.0,486606,48660460
2015-11-25,100.0,100.001,99.999,99.999,683618,68361744
2015-11-26,100.0,100.003,99.999,100.001,1135984,113598872
2015-11-27,99.999,100.0,99.999,100.0,600463,60045864
2015-11-30,99.999,100.0,99.999,100.0,594777,59477164
2015-12-01,100.0,100.0,99.999,100.0,409922,40991912
2015-12-02,99.999,100.001,99.999,100.0,253900,25389856
2015-12-03,100.0,100.003,99.999,100.002,405842,40584460
2015-12-04,100.0,100.003,99.999,100.003,853686,85368832
2015-12-07,99.999,100.001,99.999,100.001,639103,63910232
2015-12-08,100.0,100.002,99.999,100.001,1333930,133393568
2015-12-09,100.0,100.001,99.999,100.0,547595,54759368
2015-12-10,100.0,100.002,99.999,100.002,573286,57328804
2015-12-11,99.999,100.002,99.999,100.002,505026,50502352
2015-12-14,99.999,100.0,99.973,99.998,1641944,164190256
2015-12-15,99.999,100.001,98.999,100.001,517840,51627664
2015-12-16,100.0,100.001,99.999,100.0,140900,14089968
2015-12-17,100.0,100.004,100.0,100.003,472751,47275636
2015-12-18,100.0,100.001,99.999,100.001,431801,43180288
2015-12-21,100.0,100.001,99.999,100.001,280424,28042284
2015-12-22,99.999,100.0,99.999,99.999,694561,69455448
2015-12-23,99.999,100.0,99.999,100.0,456722,45671820
2015-12-24,100.0,100.001,99.999,100.001,105934,10593408
2015-12-25,99.999,100.0,99.993,99.996,313721,31371200
2015-12-28,100.0,100.002,99.999,100.001,294774,29477508
2015-12-29,100.0,100.001,99.999,100.0,246500,24649966
2015-12-30,100.0,100.006,99.999,100.006,449246,44924820
2015-12-31,99.999,101.0,99.999,100.002,413520,41352000
2016-01-04,99.999,100.0,99.99,99.99,232963,23296028
2016-01-05,99.999,100.002,99.999,100.002,127693,12769252
2016-01-06,99.999,100.003,99.999,100.002,127744,12774494
2016-01-07,100.0,100.001,100.0,100.0,15525,1552501
2016-01-08,99.999,100.005,99.999,100.005,240381,24038260
2016-01-11,99.999,100.001,99.999,100.0,373931,37393104
2016-01-12,100.0,100.001,99.999,100.001,160295,16029531
2016-01-13,100.0,100.001,99.999,100.0,124856,12485583
2016-01-14,100.0,100.001,99.999,100.0,442207,44220852
2016-01-15,100.0,100.001,99.999,100.001,257585,25758404
2016-01-18,100.0,100.0,99.999,100.0,61600,6159981
2016-01-19,99.999,100.001,99.999,100.0,79000,7899975
2016-01-20,99.999,100.001,99.999,100.001,49850,4984989
2016-01-21,100.0,100.001,99.999,100.0,615071,61507068
2016-01-22,100.0,100.902,99.999,100.001,236422,23643080
2016-01-25,99.999,100.001,99.999,100.001,222755,22275542
2016-01-26,100.0,100.001,99.999,100.0,59116,5911591
2016-01-27,99.999,100.001,99.999,100.001,524750,52474684
2016-01-28,100.0,100.004,100.0,100.004,550520,55052768
2016-01-29,100.0,100.001,99.999,100.001,257903,25790358
2016-02-01,100.0,100.001,99.999,100.0,308042,30804212
2016-02-02,100.0,100.001,99.999,100.0,170815,17081492
2016-02-03,100.0,100.081,99.999,100.002,1523778,152378000
2016-02-04,100.0,100.018,99.999,100.016,422423,42243948
2016-02-05,99.999,100.046,99.999,100.027,597347,59736252
2016-02-15,99.999,100.001,99.999,100.0,712792,71279096
2016-02-16,99.999,100.001,99.999,100.001,320289,32028922
2016-02-17,100.0,100.001,99.999,100.001,362370,36236992
2016-02-18,99.999,100.001,99.999,100.001,859711,85971192
2016-02-19,99.999,100.008,99.999,100.002,2020646,202065488
2016-02-22,99.999,100.002,99.999,100.002,3314639,331464000
2016-02-23,100.0,100.001,99.999,100.0,3232641,323264032
2016-02-24,100.0,100.001,99.999,100.001,1322009,132200648
2016-02-25,100.0,100.004,99.905,100.004,10456865,1045686336
2016-02-26,99.999,100.015,99.997,100.0,21159816,2115981568
2016-02-29,100.0,100.001,99.982,99.999,6619131,661907648
2016-03-01,99.999,100.001,99.999,100.0,7289483,728948352
2016-03-02,100.0,100.01,99.999,100.01,7852762,785276864
2016-03-03,100.0,100.001,99.999,100.0,27025400,2702540544
2016-03-04,100.0,100.004,99.999,100.0,25418268,2541827072
2016-03-07,99.999,100.001,99.999,100.0,25250352,2525033984
2016-03-08,99.999,100.001,99.999,100.0,12800082,1280007552
2016-03-09,100.0,100.002,99.999,100.001,25370906,2537091328
2016-03-10,100.0,100.001,100.0,100.001,8178847,817886144
2016-03-11,100.0,100.001,99.982,100.0,13290516,1329050880
2016-03-14,100.0,100.001,99.999,100.0,10913560,1091356928
2016-03-15,100.0,100.001,99.999,100.0,18431720,1843173248
2016-03-16,99.999,100.001,99.999,100.0,6470362,647035584
2016-03-17,100.0,100.001,99.998,99.999,17520074,1752006400
2016-03-18,99.999,100.001,99.999,100.0,20909492,2090948480
2016-03-21,100.0,100.001,99.998,100.0,16454090,1645408512
2016-03-22,100.0,100.001,99.999,99.999,24601420,2460141568
2016-03-23,100.0,100.001,99.999,100.0,22094164,2209417472
2016-03-24,100.0,100.002,99.999,100.002,17671572,1767158528
2016-03-25,100.0,100.001,99.999,100.0,36522816,3652281600
2016-03-28,99.999,100.001,99.999,100.0,2706829,270682656
2016-03-29,100.0,100.001,99.999,99.999,1310058,131005576
2016-03-30,100.0,100.002,99.999,100.001,358870,35886804
2016-03-31,100.0,100.001,99.999,100.0,14762933,1476293120
2016-04-01,99.999,100.001,99.999,100.0,3766033,376603552
2016-04-05,100.0,100.001,99.999,100.0,1495701,149570000
2016-04-06,99.999,100.001,99.999,100.0,5152231,515222528
2016-04-07,100.0,100.004,99.999,100.004,19100696,1910070272
2016-04-08,100.0,100.001,99.999,100.001,24563430,2456342272
2016-04-11,99.999,100.001,99.999,100.0,25447280,2544727296
2016-04-12,100.0,100.001,99.999,100.0,16423000,1642300288
2016-04-13,100.0,100.001,99.999,100.0,21818310,2181831168
2016-04-14,99.999,100.001,99.999,100.001,4745804,474581568
2016-04-15,100.0,100.001,99.994,100.0,16123083,1612304000
2016-04-18,99.999,100.001,99.999,99.999,17841988,1784199808
2016-04-19,99.999,100.001,99.999,100.0,37677752,3767775488
2016-04-20,99.999,100.001,99.999,100.001,19893152,1989314944
2016-04-21,100.0,100.006,99.999,100.004,3429053,342910784
2016-04-22,100.0,100.001,99.997,100.0,43961280,4396126720
2016-04-25,99.999,100.001,99.906,100.0,28803550,2880354816
2016-04-26,99.999,100.001,99.999,100.0,39853052,3985305088
2016-04-27,100.0,100.001,99.999,100.0,21950916,2195091712
2016-04-28,100.0,100.008,100.0,100.008,713516,71353008
2016-04-29,100.0,100.002,99.999,100.002,20371012,2037101440
2016-05-03,100.0,100.001,99.999,100.0,4486642,448664160
2016-05-04,100.0,100.001,99.999,100.0,12594123,1259412352
