收盘,日期
1.028,2025-09-26
1.034,2025-09-29
1.039,2025-09-30
1.069,2025-10-09
1.059,2025-10-10
1.059,2025-10-13
1.059,2025-10-14
1.063,2025-10-15
1.064,2025-10-16
1.054,2025-10-17
1.053,2025-10-20
1.061,2025-10-21
1.062,2025-10-22
1.074,2025-10-23
1.073,2025-10-24
1.083,2025-10-27
1.073,2025-10-28
1.088,2025-10-29
1.092,2025-10-30
1.086,2025-10-31
1.094,2025-11-03
1.082,2025-11-04
1.086,2025-11-05
1.104,2025-11-06
1.112,2025-11-07
1.129,2025-11-10
1.125,2025-11-11
1.132,2025-11-12
1.143,2025-11-13
1.135,2025-11-14
1.121,2025-11-17
1.104,2025-11-18
1.113,2025-11-19
1.104,2025-11-20
1.084,2025-11-21
1.079,2025-11-24
1.083,2025-11-25
1.085,2025-11-26
1.085,2025-11-27
1.088,2025-11-28
1.104,2025-12-01
1.104,2025-12-02
1.111,2025-12-03
1.108,2025-12-04
1.12,2025-12-05
1.114,2025-12-08
1.094,2025-12-09
1.098,2025-12-10
1.091,2025-12-11
1.096,2025-12-12
1.098,2025-12-15
1.091,2025-12-16
1.101,2025-12-17
1.103,2025-12-18
1.109,2025-12-19
1.11,2025-12-22
1.11,2025-12-23
1.113,2025-12-24
1.113,2025-12-25
1.119,2025-12-26
1.12,2025-12-29
1.127,2025-12-30
1.126,2025-12-31
1.134,2026-01-05
1.156,2026-01-06
1.145,2026-01-07
1.142,2026-01-08
1.151,2026-01-09
1.15,2026-01-12
1.15,2026-01-13
1.156,2026-01-14
1.167,2026-01-15
1.158,2026-01-16
1.168,2026-01-19
1.174,2026-01-20
1.181,2026-01-21
1.19,2026-01-22
1.196,2026-01-23
