收盘,日期
1.116683,2025-09-26
1.114731,2025-09-29
1.106922,2025-09-30
1.10985,2025-10-09
1.117659,2025-10-10
1.125468,2025-10-13
1.145967,2025-10-14
1.149871,2025-10-15
1.156704,2025-10-16
1.152799,2025-10-17
1.154752,2025-10-20
1.156704,2025-10-21
1.164513,2025-10-22
1.171346,2025-10-23
1.163537,2025-10-24
1.165489,2025-10-27
1.162543,2025-10-28
1.154594,2025-10-29
1.154594,2025-10-30
1.154594,2025-10-31
1.168505,2025-11-03
1.181422,2025-11-04
1.182416,2025-11-05
1.180428,2025-11-06
1.181422,2025-11-07
1.191358,2025-11-10
1.196326,2025-11-11
1.207256,2025-11-12
1.203282,2025-11-13
1.199307,2025-11-14
1.190365,2025-11-17
1.182416,2025-11-18
1.184403,2025-11-19
1.189371,2025-11-20
1.174467,2025-11-21
1.167511,2025-11-24
1.174467,2025-11-25
1.168505,2025-11-26
1.170492,2025-11-27
1.166518,2025-11-28
1.177447,2025-12-01
1.17546,2025-12-02
1.172479,2025-12-03
1.163537,2025-12-04
1.158569,2025-12-05
1.156581,2025-12-08
1.15062,2025-12-09
1.144658,2025-12-10
1.134722,2025-12-11
1.134722,2025-12-12
1.135715,2025-12-15
1.12876,2025-12-16
1.130747,2025-12-17
1.142671,2025-12-18
1.140683,2025-12-19
1.134722,2025-12-22
1.133728,2025-12-23
1.135715,2025-12-24
1.138696,2025-12-25
1.136709,2025-12-26
1.135715,2025-12-29
1.134722,2025-12-30
1.137702,2025-12-31
1.134722,2026-01-05
1.135715,2026-01-06
1.130747,2026-01-07
1.123792,2026-01-08
1.123792,2026-01-09
1.124785,2026-01-12
1.130747,2026-01-13
1.119817,2026-01-14
1.114849,2026-01-15
1.1069,2026-01-16
1.107894,2026-01-19
1.124,2026-01-20
1.114,2026-01-21
1.115,2026-01-22
1.113,2026-01-23
