收盘,日期
1.073,2025-09-26
1.084,2025-09-29
1.098,2025-09-30
1.116,2025-10-09
1.06,2025-10-10
1.052,2025-10-13
1.013,2025-10-14
1.023,2025-10-15
1.014,2025-10-16
0.993,2025-10-17
1.009,2025-10-20
1.042,2025-10-21
1.042,2025-10-22
1.049,2025-10-23
1.089,2025-10-24
1.107,2025-10-27
1.1,2025-10-28
1.106,2025-10-29
1.096,2025-10-30
1.071,2025-10-31
1.067,2025-11-03
1.049,2025-11-04
1.042,2025-11-05
1.073,2025-11-06
1.053,2025-11-07
1.048,2025-11-10
1.029,2025-11-11
1.034,2025-11-12
1.042,2025-11-13
1.016,2025-11-14
1.016,2025-11-17
1.015,2025-11-18
1.012,2025-11-19
1.01,2025-11-20
0.98,2025-11-21
0.989,2025-11-24
1.002,2025-11-25
1.029,2025-11-26
1.02,2025-11-27
1.021,2025-11-28
1.039,2025-12-01
1.029,2025-12-02
1.011,2025-12-03
1.021,2025-12-04
1.026,2025-12-05
1.05,2025-12-08
1.057,2025-12-09
1.054,2025-12-10
1.034,2025-12-11
1.039,2025-12-12
1.024,2025-12-15
1.007,2025-12-16
1.027,2025-12-17
1.016,2025-12-18
1.026,2025-12-19
1.041,2025-12-22
1.035,2025-12-23
1.043,2025-12-24
1.045,2025-12-25
1.045,2025-12-26
1.047,2025-12-29
1.06,2025-12-30
1.053,2025-12-31
1.093,2026-01-05
1.107,2026-01-06
1.1,2026-01-07
1.094,2026-01-08
1.121,2026-01-09
1.191,2026-01-12
1.165,2026-01-13
1.171,2026-01-14
1.161,2026-01-15
1.163,2026-01-16
1.153,2026-01-19
1.127,2026-01-20
1.138,2026-01-21
1.148,2026-01-22
1.151,2026-01-23
