日期,open,high,low,收盘,volume,amount
2025-07-17,100.065,100.16,100.065,100.115,157094920,15726599667
2025-07-18,100.136,100.187,100.136,100.182,154077060,15435604724
2025-07-21,100.183,100.19,100.111,100.138,142958140,14314290639
2025-07-22,100.138,100.138,100.036,100.04,116343632,11644799858
2025-07-23,100.012,100.012,99.88,99.925,101221172,10111596559
2025-07-24,99.951,99.951,99.71,99.71,99067607,9886583986
2025-07-25,99.768,99.768,99.6,99.6,15285300,1523210061
2025-07-28,99.686,99.719,99.591,99.6,57671020,5744375980
2025-07-29,99.6,99.659,99.499,99.499,467240,46508328
2025-07-30,99.517,99.6,99.404,99.46,37088736,3688982347
2025-07-31,99.496,99.662,99.496,99.661,58940700,5871811396
2025-08-01,99.661,99.747,99.634,99.717,81983470,8176438260
2025-08-04,99.804,99.9,99.78,99.78,7823360,780848285
2025-08-05,99.831,99.831,99.734,99.8,102455960,10222242845
2025-08-06,99.8,99.84,99.78,99.84,20389440,2034813270
2025-08-07,99.822,99.889,99.822,99.87,68526590,6843799250
2025-08-08,100.071,100.071,99.863,99.888,64236440,6415641849
2025-08-11,99.87,99.884,99.692,99.77,26100250,2604411898
2025-08-12,99.77,99.817,99.645,99.67,14610825,1456613229
2025-08-13,99.621,99.7,99.612,99.675,82001320,8173242799
2025-08-14,99.67,99.696,99.615,99.644,113447330,11304334387
2025-08-15,99.67,99.719,99.638,99.659,113040920,11266901496
2025-08-18,99.61,99.61,99.346,99.356,15067660,1498136078
2025-08-19,99.356,99.467,99.348,99.41,119082830,11839964708
2025-08-20,99.416,99.45,99.297,99.319,120555170,11988535430
2025-08-21,99.304,99.392,99.26,99.389,62281530,6185454183
2025-08-22,99.43,99.494,99.398,99.426,36303160,3609876013
2025-08-25,99.427,99.56,99.37,99.525,88242950,8782479502
2025-08-26,99.487,99.579,99.487,99.555,70776490,7044422379
2025-08-27,99.53,99.608,99.53,99.603,65152720,6486308082
2025-08-28,99.6,99.609,99.538,99.56,60180080,5993317697
2025-08-29,99.559,99.625,99.559,99.625,80280710,7995952456
2025-09-01,99.58,99.641,99.561,99.622,69027580,6875675858
2025-09-02,99.6,99.631,99.6,99.616,89492420,8915268316
2025-09-03,99.616,99.701,99.616,99.68,57067560,5687931438
2025-09-04,99.638,99.719,99.638,99.7,73556110,7333257484
2025-09-05,99.673,99.715,99.63,99.7,37499701,3738292944
2025-09-08,99.663,99.663,99.611,99.645,52893580,5269687325
2025-09-09,99.625,99.655,99.574,99.607,65022520,6475414006
2025-09-10,99.607,99.607,99.486,99.504,56422840,5616539464
2025-09-11,99.516,99.57,99.492,99.536,54251560,5399894882
2025-09-12,99.523,99.55,99.462,99.508,55353170,5507889867
2025-09-15,99.509,99.55,99.504,99.535,95355900,9491240700
2025-09-16,99.468,99.546,99.458,99.539,90577250,9010641849
2025-09-17,99.52,99.56,99.495,99.56,74018330,7368743531
2025-09-18,99.54,99.563,99.515,99.547,50234590,5000815181
2025-09-19,99.609,99.61,99.512,99.525,38027030,3784835411
2025-09-22,99.521,99.582,99.489,99.512,39590790,3939831872
2025-09-23,99.51,99.51,99.366,99.4,45779860,4551205729
2025-09-24,99.4,99.405,99.241,99.274,10850018,1077348576
2025-09-25,99.25,99.25,99.097,99.181,52143120,5168020572
2025-09-26,99.164,99.396,99.103,99.23,41169128,4085009235
2025-09-29,99.256,99.345,99.158,99.298,64083682,6363557903
2025-09-30,99.302,99.42,99.217,99.4,73848260,7338399078
2025-10-09,99.346,99.346,98.941,99.182,62354330,6184003044
2025-10-10,99.21,99.264,99.18,99.228,91623410,9090880074
2025-10-13,99.213,99.342,99.213,99.241,72896050,7239724499
2025-10-14,99.211,99.3,99.179,99.3,33573990,3332661225
2025-10-15,99.26,99.289,99.223,99.245,71168400,7063385004
2025-10-16,99.225,99.32,99.225,99.304,74333630,7378827064
2025-10-17,99.302,99.526,99.301,99.428,80795560,8030605875
2025-10-20,99.427,99.476,99.422,99.457,62592540,6223944806
2025-10-21,99.456,99.518,99.448,99.493,72484510,7211162192
2025-10-22,99.493,99.579,99.493,99.52,94867670,9442176678
2025-10-23,99.525,99.591,99.525,99.572,63033830,6276620910
2025-10-24,99.546,99.64,99.546,99.615,95829860,9546382450
2025-10-27,99.56,99.664,99.56,99.65,72732560,7247969852
2025-10-28,99.692,99.804,99.692,99.782,71229640,7106437867
2025-10-29,99.733,99.83,99.733,99.828,76887440,7675667934
2025-10-30,99.817,99.867,99.817,99.859,77107350,7698788048
2025-10-31,99.9,99.944,99.9,99.934,115597520,11551706864
2025-11-03,99.931,99.975,99.931,99.958,99720790,9967892959
2025-11-04,99.997,99.997,99.9,99.946,106854380,10679424296
2025-11-05,99.975,100.026,99.975,100.012,37129000,3713582229
2025-11-06,100.009,100.081,99.955,99.969,32430770,3241764429
2025-11-07,99.982,99.995,99.96,99.96,67917370,6789723795
2025-11-10,99.969,100.01,99.959,99.994,100045880,10003088546
2025-11-11,99.966,100.025,99.966,99.995,69027410,6902786502
2025-11-12,100.023,100.023,99.985,99.997,59745510,5974444399
2025-11-13,99.995,99.995,99.968,99.98,72458060,7244121059
2025-11-14,99.958,99.981,99.958,99.975,88354400,8833493121
2025-11-17,99.975,100.032,99.975,100.023,62496280,6250256761
2025-11-18,100.023,100.029,100.001,100.02,70155560,7016958026
2025-11-19,100.01,100.037,100.001,100.02,82904400,8291268762
2025-11-20,100.035,100.047,100.02,100.02,103240720,10327165893
2025-11-21,100.034,100.035,100.0,100.009,34287290,3429405649
2025-11-24,100.024,100.024,99.957,99.991,67794950,6778815230
2025-11-25,99.96,99.962,99.923,99.932,104603950,10455045338
2025-11-26,99.888,99.905,99.82,99.826,72622520,7250908332
2025-11-27,99.826,99.843,99.809,99.83,61023860,6092091317
2025-11-28,99.803,99.824,99.799,99.807,76437470,7629481203
2025-12-01,99.821,99.821,99.786,99.803,48810520,4871487603
2025-12-02,99.828,99.828,99.771,99.791,97030370,9683872954
2025-12-03,99.833,99.84,99.75,99.784,80914800,8074246361
2025-12-04,99.711,99.747,99.652,99.706,46446610,4630916127
2025-12-05,99.742,99.758,99.7,99.75,102248020,10196186207
2025-12-08,99.704,99.704,99.652,99.668,18856620,1879454257
2025-12-09,99.716,99.716,99.658,99.658,63978400,6377455194
2025-12-10,99.688,99.69,99.658,99.68,53409920,5323486598
2025-12-11,99.74,99.778,99.662,99.73,71405300,7118809846
2025-12-12,99.748,99.77,99.728,99.73,36837614,3673850136
2025-12-15,99.75,99.75,99.71,99.71,58533500,5836687900
2025-12-16,99.71,99.724,99.66,99.702,54185870,5402122302
2025-12-17,99.702,99.727,99.691,99.727,76493200,7626032619
2025-12-18,99.782,99.782,99.687,99.762,80723210,8049777187
2025-12-19,99.835,99.835,99.748,99.78,75757840,7558969139
2025-12-22,99.841,99.841,99.765,99.779,61841010,6171995612
2025-12-23,99.831,99.88,99.781,99.857,75517800,7540066737
2025-12-24,99.91,99.91,99.857,99.907,90142610,9002389749
2025-12-25,99.926,99.938,99.897,99.93,75896810,7584593025
2025-12-26,99.93,99.963,99.929,99.963,108317030,10825146910
2025-12-29,99.963,100.002,99.877,99.913,34913700,3488031092
2025-12-30,99.92,99.93,99.866,99.9,73006410,7292949849
2025-12-31,99.846,99.999,99.846,99.864,26962350,2693271650
2026-01-05,99.85,99.85,99.691,99.759,72094773,7193669025
2026-01-06,99.702,99.844,99.702,99.78,168539860,16817124729
2026-01-07,99.73,99.83,99.73,99.8,52565040,5245037631
2026-01-08,99.8,99.85,99.8,99.835,103083430,10291783882
2026-01-09,99.813,99.864,99.813,99.848,80977770,8084834023
2026-01-12,99.801,99.873,99.801,99.849,68964489,6886575097
2026-01-13,99.825,99.901,99.825,99.9,65798581,6571047637
2026-01-14,99.848,99.922,99.848,99.908,65120590,6505123260
2026-01-15,99.908,99.93,99.866,99.904,150830940,15069518539
2026-01-16,99.867,99.967,99.867,99.946,105418740,10533062706
2026-01-19,99.946,100.011,99.872,99.931,36325540,3629919689
2026-01-20,99.869,99.994,99.869,99.97,109912140,10987916441
2026-01-21,100.013,100.013,99.937,99.988,80402750,8038174403
