开盘,收盘,日期
0.4149631,0.4303638,2020-03-02
0.448759,0.4337862,2020-03-03
0.4329305,0.4380641,2020-03-04
0.4393475,0.4449089,2020-03-05
0.4414864,0.4384919,2020-03-06
0.4290804,0.4222356,2020-03-09
0.4171021,0.4286526,2020-03-10
0.429936,0.4248024,2020-03-11
0.4188132,0.4175299,2020-03-12
0.4038404,0.4115407,2020-03-13
0.4106851,0.402557,2020-03-16
0.4034126,0.402557,2020-03-17
0.400418,0.3969956,2020-03-18
0.3978512,0.391862,2020-03-19
0.3927176,0.3969956,2020-03-20
0.3931454,0.3867285,2020-03-23
0.3884397,0.3969956,2020-03-24
0.3969956,0.4012736,2020-03-25
0.3974234,0.3974234,2020-03-26
0.4017014,0.398279,2020-03-27
0.398279,0.3974234,2020-03-30
0.398279,0.3957122,2020-03-31
0.3957122,0.3931454,2020-04-01
0.3914343,0.4008458,2020-04-02
0.4008458,0.3957122,2020-04-03
0.398279,0.4021292,2020-04-07
0.4008458,0.4038404,2020-04-08
0.4064071,0.402557,2020-04-09
0.4029847,0.3978512,2020-04-10
0.3978512,0.39614,2020-04-13
0.394001,0.4017014,2020-04-14
0.402557,0.3978512,2020-04-15
0.3957122,0.3969956,2020-04-16
0.3978512,0.3978512,2020-04-17
0.398279,0.3987068,2020-04-20
0.3974234,0.3905786,2020-04-21
0.3867285,0.3927176,2020-04-22
0.3927176,0.3905786,2020-04-23
0.3905786,0.3922898,2020-04-24
0.3914343,0.3901508,2020-04-27
0.3892953,0.3833061,2020-04-28
0.3807393,0.3850173,2020-04-29
0.3850173,0.3935732,2020-04-30
0.3875841,0.3935732,2020-05-06
0.3935732,0.3905786,2020-05-07
0.391862,0.3944288,2020-05-08
0.394001,0.3948566,2020-05-11
0.394001,0.3927176,2020-05-12
0.3922898,0.3931454,2020-05-13
0.3922898,0.3888674,2020-05-14
0.3888674,0.3897231,2020-05-15
0.3897231,0.391862,2020-05-18
0.3965678,0.3965678,2020-05-19
0.3965678,0.3935732,2020-05-20
0.3935732,0.3927176,2020-05-21
0.391862,0.3858729,2020-05-22
0.3867285,0.3901508,2020-05-25
0.3897231,0.3927176,2020-05-26
0.3905786,0.3978512,2020-05-27
0.398279,0.39614,2020-05-28
0.3944288,0.3931454,2020-05-29
0.3931454,0.3987068,2020-06-01
0.3991346,0.400418,2020-06-02
0.4042681,0.3991346,2020-06-03
0.3991346,0.3978512,2020-06-04
0.3995624,0.398279,2020-06-05
0.398279,0.4008458,2020-06-08
0.400418,0.402557,2020-06-09
0.4021292,0.3999902,2020-06-10
0.4008458,0.3978512,2020-06-11
0.3850173,0.3948566,2020-06-12
0.3948566,0.3922898,2020-06-15
0.3944288,0.3978512,2020-06-16
0.3978512,0.4008458,2020-06-17
0.4017014,0.4166743,2020-06-18
0.4158187,0.4132519,2020-06-19
0.4145353,0.4094017,2020-06-22
0.4102573,0.4094017,2020-06-23
0.4085461,0.4085461,2020-06-24
0.4081183,0.402557,2020-06-29
0.4038404,0.4064071,2020-06-30
0.4068349,0.4132519,2020-07-01
0.4141075,0.4273692,2020-07-02
0.4295081,0.4517536,2020-07-03
0.4620208,0.4915388,2020-07-06
0.5172065,0.4710045,2020-07-07
0.4641597,0.4799882,2020-07-08
0.4808438,0.4975279,2020-07-09
0.4945333,0.4765658,2020-07-10
0.4718601,0.4859774,2020-07-13
0.4859774,0.4919665,2020-07-14
0.4923943,0.4744268,2020-07-15
0.4752824,0.4577428,2020-07-16
0.4590261,0.4556038,2020-07-17
0.4577428,0.4812716,2020-07-20
0.4791326,0.4748546,2020-07-21
0.4795604,0.4744268,2020-07-22
0.4697211,0.4710045,2020-07-23
0.4662987,0.4590261,2020-07-24
0.459454,0.4598818,2020-07-27
0.4624485,0.4637319,2020-07-28
0.4590261,0.4701489,2020-07-29
0.4710045,0.4688655,2020-07-30
0.4662987,0.4684377,2020-07-31
0.4688655,0.4765658,2020-08-03
0.4774215,0.4739991,2020-08-04
0.4757102,0.4697211,2020-08-05
0.4705767,0.4714323,2020-08-06
0.4710045,0.4628763,2020-08-07
0.4620208,0.4658709,2020-08-10
0.4671543,0.4603095,2020-08-11
0.459454,0.4633041,2020-08-12
0.4633041,0.4692933,2020-08-13
0.4688655,0.4710045,2020-08-14
0.4701489,0.4834106,2020-08-17
0.4876885,0.4898275,2020-08-18
0.4881164,0.4911109,2020-08-19
0.4893998,0.4829828,2020-08-20
0.4829828,0.482555,2020-08-21
0.482555,0.4816994,2020-08-24
0.4816994,0.4765658,2020-08-25
0.4765658,0.4718601,2020-08-26
0.4731434,0.4757102,2020-08-27
0.4744268,0.4812716,2020-08-28
0.4812716,0.4808438,2020-08-31
0.4791326,0.4838384,2020-09-01
0.4842662,0.4808438,2020-09-02
0.4799882,0.4864052,2020-09-03
0.4778492,0.4812716,2020-09-04
0.480416,0.478277,2020-09-07
0.478277,0.4958167,2020-09-08
0.4919665,0.4923943,2020-09-09
0.4953889,0.4838384,2020-09-10
0.4752824,0.480416,2020-09-11
0.4799882,0.478277,2020-09-14
0.4791326,0.4795604,2020-09-15
0.4791326,0.480416,2020-09-16
0.4808438,0.4791326,2020-09-17
0.4791326,0.4983835,2020-09-18
0.5082228,0.4988113,2020-09-21
0.4932499,0.4859774,2020-09-22
0.4855496,0.482555,2020-09-23
0.4816994,0.4701489,2020-09-24
0.4705767,0.4744268,2020-09-25
0.4769937,0.484694,2020-09-28
0.486833,0.4799882,2020-09-29
0.4799882,0.4705767,2020-09-30
0.4748546,0.4829828,2020-10-09
0.4855496,0.4936777,2020-10-12
0.4953889,0.4966723,2020-10-13
0.4979557,0.4911109,2020-10-14
0.4902554,0.5005224,2020-10-15
0.5009503,0.5112174,2020-10-16
0.5116452,0.4979557,2020-10-19
0.4962445,0.4971001,2020-10-20
0.4975279,0.4915388,2020-10-21
0.4885441,0.4898275,2020-10-22
0.4893998,0.4842662,2020-10-23
0.4812716,0.480416,2020-10-26
0.4769937,0.4795604,2020-10-27
0.4787048,0.4799882,2020-10-28
0.4748546,0.4752824,2020-10-29
0.4739991,0.4710045,2020-10-30
0.4710045,0.4774215,2020-11-02
0.478277,0.4859774,2020-11-03
0.4842662,0.4928221,2020-11-04
0.4923943,0.4941055,2020-11-05
0.4936777,0.4971001,2020-11-06
0.4983835,0.5086506,2020-11-09
0.5133564,0.5035171,2020-11-10
0.5039448,0.514212,2020-11-11
0.5116452,0.509934,2020-11-12
0.5065116,0.5052282,2020-11-13
0.5065116,0.5261903,2020-11-16
0.5249069,0.5193455,2020-11-17
0.5176344,0.5214845,2020-11-18
0.5180621,0.5159231,2020-11-19
0.5133564,0.528757,2020-11-20
0.5317516,0.5595585,2020-11-23
0.558275,0.5612696,2020-11-24
0.5638364,0.5522859,2020-11-25
0.5475801,0.5514303,2020-11-26
0.5505747,0.5548527,2020-11-27
0.5531415,0.5548527,2020-11-30
0.5531415,0.5612696,2020-12-01
0.5612696,0.5702534,2020-12-02
0.5664032,0.5488635,2020-12-03
0.5450134,0.5441577,2020-12-04
0.5450134,0.5381686,2020-12-07
0.537313,0.5381686,2020-12-08
0.5407354,0.5501469,2020-12-09
0.5522859,0.5488635,2020-12-10
0.5574195,0.5505747,2020-12-11
0.5347462,0.5180621,2020-12-14
0.516351,0.516351,2020-12-15
0.5159231,0.5116452,2020-12-16
0.509934,0.528757,2020-12-17
0.5368852,0.560414,2020-12-18
0.5655476,0.5664032,2020-12-21
0.5578473,0.5351741,2020-12-22
0.5308961,0.5488635,2020-12-23
0.5514303,0.5557083,2020-12-24
0.5522859,0.5706812,2020-12-25
0.5741035,0.5779537,2020-12-28
0.5758147,0.5535693,2020-12-29
0.5492913,0.5659754,2020-12-30
0.5629808,0.5616974,2020-12-31
0.5565639,0.5749592,2021-01-04
0.5788093,0.5591307,2021-01-05
0.5591307,0.5535693,2021-01-06
0.5544249,0.5634086,2021-01-07
0.5634086,0.5599862,2021-01-08
0.5561361,0.5343184,2021-01-11
0.5313239,0.5411631,2021-01-12
0.5398798,0.5407354,2021-01-13
0.5364574,0.5270459,2021-01-14
0.5308961,0.539452,2021-01-15
0.5364574,0.5488635,2021-01-18
0.5475801,0.548008,2021-01-19
0.5475801,0.5471523,2021-01-20
0.5450134,0.562553,2021-01-21
0.5599862,0.5497191,2021-01-22
0.5475801,0.5445856,2021-01-25
0.5433022,0.5531415,2021-01-26
0.5531415,0.5518581,2021-01-27
0.5433022,0.5351741,2021-01-28
0.5326073,0.5197734,2021-01-29
0.5202011,0.5338907,2021-02-01
0.5347462,0.5253347,2021-02-02
0.5223401,0.5223401,2021-02-03
0.5193455,0.5227679,2021-02-04
0.5227679,0.5035171,2021-02-05
0.5018058,0.516351,2021-02-08
0.5176344,0.5300404,2021-02-09
0.5321794,0.5261903,2021-02-10
0.5356018,0.564692,2021-02-18
0.5565639,0.5800927,2021-02-19
0.5796649,0.5924988,2021-02-22
0.5805205,0.5702534,2021-02-23
0.5676866,0.5664032,2021-02-24
0.571109,0.566831,2021-02-25
0.5539971,0.5467246,2021-02-26
0.548008,0.5608419,2021-03-01
0.5599862,0.56897,2021-03-02
0.56897,0.5993436,2021-03-03
0.5873653,0.5895042,2021-03-04
0.5809483,0.5766703,2021-03-05
0.5805205,0.5741035,2021-03-08
0.56897,0.566831,2021-03-09
0.5664032,0.5741035,2021-03-10
0.573248,0.5865097,2021-03-11
0.5860819,0.5946378,2021-03-12
0.5882208,0.6074717,2021-03-15
0.5989158,0.5924988,2021-03-16
0.5912154,0.5959212,2021-03-17
0.5937822,0.5886487,2021-03-18
0.5813761,0.5813761,2021-03-19
0.5779537,0.5865097,2021-03-22
0.5852263,0.5629808,2021-03-23
0.5569917,0.5514303,2021-03-24
0.5458689,0.5634086,2021-03-25
0.5634086,0.564692,2021-03-26
0.5749592,0.5907876,2021-03-29
0.5869374,0.5826595,2021-03-30
0.5792371,0.5805205,2021-03-31
