开盘,收盘,日期
0.9440225,0.9478405,2021-11-08
0.9487951,0.9459315,2021-11-09
0.944977,0.9382953,2021-11-10
0.9373408,0.9526132,2021-11-11
0.9545222,0.946886,2021-11-12
0.9478405,0.944977,2021-11-15
0.944977,0.9478405,2021-11-16
0.9478405,0.946886,2021-11-17
0.944977,0.9382953,2021-11-18
0.9373408,0.9497496,2021-11-19
0.9497496,0.9592948,2021-11-22
0.9592948,0.9564312,2021-11-23
0.9564312,0.9573858,2021-11-24
0.9573858,0.9507041,2021-11-25
0.9516586,0.944977,2021-11-26
0.9382953,0.944977,2021-11-29
0.944977,0.9411589,2021-11-30
0.9392499,0.9392499,2021-12-01
0.9373408,0.9411589,2021-12-02
0.9421134,0.9478405,2021-12-03
0.946886,0.9478405,2021-12-06
0.9497496,0.9497496,2021-12-07
0.9507041,0.9640674,2021-12-08
0.9631128,0.9802942,2021-12-09
0.9764762,0.9822034,2021-12-10
0.9850668,0.9898394,2021-12-13
0.9831578,0.9812488,2021-12-14
0.9850668,0.9717036,2021-12-15
0.9736126,0.9736126,2021-12-16
0.9745672,0.9602494,2021-12-17
0.9592948,0.944977,2021-12-20
0.9411589,0.9497496,2021-12-21
0.9507041,0.9526132,2021-12-22
0.9526132,0.9602494,2021-12-23
0.9612038,0.9535677,2021-12-24
0.9535677,0.9535677,2021-12-27
0.9535677,0.9602494,2021-12-28
0.9583402,0.946886,2021-12-29
0.944977,0.9516586,2021-12-30
0.9516586,0.9526132,2021-12-31
0.9535677,0.9497496,2022-01-04
0.9478405,0.9392499,2022-01-05
0.9363863,0.9239775,2022-01-06
0.9239775,0.923023,2022-01-07
0.923023,0.9258866,2022-01-10
0.9258866,0.9182504,2022-01-11
0.9182504,0.9306592,2022-01-12
0.9316137,0.9163413,2022-01-13
0.9134778,0.9106141,2022-01-14
0.9106141,0.9192049,2022-01-17
0.9192049,0.9268411,2022-01-18
0.9258866,0.9192049,2022-01-19
0.9192049,0.9325682,2022-01-20
0.9316137,0.924932,2022-01-21
0.9211139,0.9258866,2022-01-24
0.9239775,0.9077505,2022-01-25
0.9087051,0.9125232,2022-01-26
0.9106141,0.9029779,2022-01-27
0.9010689,0.8886601,2022-01-28
0.8953418,0.9001144,2022-02-07
0.9010689,0.8886601,2022-02-08
0.8867511,0.8972508,2022-02-09
0.8962963,0.8915237,2022-02-10
0.8877056,0.8838875,2022-02-11
0.8781604,0.8791149,2022-02-14
0.8781604,0.8896146,2022-02-15
0.8934327,0.8962963,2022-02-16
0.8953418,0.8972508,2022-02-17
0.8953418,0.9001144,2022-02-18
0.8972508,0.8953418,2022-02-21
0.8905692,0.8800694,2022-02-22
0.8791149,0.8896146,2022-02-23
0.8857965,0.8743423,2022-02-24
0.8762513,0.884842,2022-02-25
0.8838875,0.8857965,2022-02-28
0.8857965,0.8962963,2022-03-01
0.8934327,0.8838875,2022-03-02
0.8886601,0.8800694,2022-03-03
0.8772059,0.8657516,2022-03-04
0.860979,0.8342524,2022-03-07
0.8332979,0.8227981,2022-03-08
0.8247072,0.8208891,2022-03-09
0.8323433,0.8332979,2022-03-10
0.8237526,0.8323433,2022-03-11
0.8208891,0.8046622,2022-03-14
0.8017986,0.7693449,2022-03-15
0.7788901,0.8027532,2022-03-16
0.8142074,0.8247072,2022-03-17
0.8227981,0.8285252,2022-03-18
0.8323433,0.8256617,2022-03-21
0.8256617,0.8237526,2022-03-22
0.8275707,0.8294798,2022-03-23
0.8266162,0.8256617,2022-03-24
0.8256617,0.8084803,2022-03-25
0.8027532,0.7998896,2022-03-28
0.7979805,0.797026,2022-03-29
0.7998896,0.8227981,2022-03-30
0.8208891,0.8180255,2022-03-31
0.8113439,0.8313888,2022-04-01
0.8294798,0.8256617,2022-04-06
0.8218436,0.81898,2022-04-07
0.81898,0.8237526,2022-04-08
0.8199346,0.8008441,2022-04-11
0.7998896,0.8142074,2022-04-12
0.8113439,0.8132529,2022-04-13
0.81898,0.8208891,2022-04-14
0.817071,0.81898,2022-04-15
0.8142074,0.8113439,2022-04-18
0.8113439,0.8056167,2022-04-19
0.8065713,0.7884353,2022-04-20
0.7884353,0.7769811,2022-04-21
0.773163,0.7807992,2022-04-22
0.7683904,0.7426183,2022-04-25
0.7426183,0.7426183,2022-04-26
0.7359366,0.7645723,2022-04-27
0.7636178,0.7722085,2022-04-28
0.7769811,0.7884353,2022-04-29
0.7846172,0.7855718,2022-05-05
0.773163,0.7636178,2022-05-06
0.7597997,0.7550271,2022-05-09
0.7454818,0.7597997,2022-05-10
0.7597997,0.7769811,2022-05-11
0.7760265,0.773163,2022-05-12
0.773163,0.7798446,2022-05-13
0.7807992,0.773163,2022-05-16
0.7760265,0.7855718,2022-05-17
0.7855718,0.7807992,2022-05-18
0.7779356,0.7807992,2022-05-19
0.7846172,0.8008441,2022-05-20
0.8008441,0.7912989,2022-05-23
