开盘,收盘,日期
0.965,0.961,2021-08-17
0.961,0.96,2021-08-18
0.96,0.984,2021-08-19
0.984,0.979,2021-08-20
0.979,1.002,2021-08-23
1.01,1.029,2021-08-24
1.03,1.051,2021-08-25
1.051,1.036,2021-08-26
1.034,1.056,2021-08-27
1.056,1.095,2021-08-30
1.098,1.076,2021-08-31
1.078,1.025,2021-09-01
1.022,1.052,2021-09-02
1.051,1.018,2021-09-03
1.018,1.027,2021-09-06
1.023,1.054,2021-09-07
1.054,1.045,2021-09-08
1.043,1.042,2021-09-09
1.042,1.049,2021-09-10
1.049,1.033,2021-09-13
1.03,1.047,2021-09-14
1.048,1.069,2021-09-15
1.069,1.019,2021-09-16
1.017,1.02,2021-09-17
1.008,1.027,2021-09-22
1.03,1.03,2021-09-23
1.03,1.04,2021-09-24
1.04,1.021,2021-09-27
1.021,1.007,2021-09-28
1.007,0.996,2021-09-29
0.996,1.023,2021-09-30
1.032,1.003,2021-10-08
1.005,0.992,2021-10-11
0.988,0.97,2021-10-12
0.963,1.003,2021-10-13
1.003,1.017,2021-10-14
1.017,1.042,2021-10-15
1.045,1.067,2021-10-18
1.068,1.071,2021-10-19
1.069,1.089,2021-10-20
1.089,1.076,2021-10-21
1.075,1.062,2021-10-22
1.063,1.099,2021-10-25
1.113,1.097,2021-10-26
1.1,1.122,2021-10-27
1.122,1.112,2021-10-28
1.11,1.133,2021-10-29
1.134,1.122,2021-11-01
1.12,1.12,2021-11-02
1.112,1.085,2021-11-03
1.088,1.11,2021-11-04
1.101,1.09,2021-11-05
1.09,1.12,2021-11-08
1.135,1.127,2021-11-09
1.123,1.11,2021-11-10
1.11,1.112,2021-11-11
1.106,1.115,2021-11-12
1.113,1.079,2021-11-15
1.08,1.065,2021-11-16
1.066,1.086,2021-11-17
1.086,1.084,2021-11-18
1.084,1.099,2021-11-19
1.103,1.137,2021-11-22
1.138,1.129,2021-11-23
1.131,1.112,2021-11-24
1.112,1.097,2021-11-25
1.101,1.111,2021-11-26
1.09,1.129,2021-11-29
1.129,1.128,2021-11-30
1.126,1.121,2021-12-01
1.119,1.112,2021-12-02
1.11,1.114,2021-12-03
1.114,1.095,2021-12-06
1.095,1.07,2021-12-07
1.073,1.088,2021-12-08
1.086,1.084,2021-12-09
1.084,1.099,2021-12-10
1.1,1.1,2021-12-13
1.1,1.09,2021-12-14
1.09,1.083,2021-12-15
1.088,1.086,2021-12-16
1.09,1.064,2021-12-17
1.064,1.015,2021-12-20
1.016,1.019,2021-12-21
1.027,1.021,2021-12-22
1.024,1.024,2021-12-23
1.024,0.983,2021-12-24
0.983,0.987,2021-12-27
0.99,1.008,2021-12-28
1.005,1.006,2021-12-29
1.006,1.007,2021-12-30
1.01,1.029,2021-12-31
1.032,0.997,2022-01-04
0.995,0.959,2022-01-05
0.95,0.963,2022-01-06
0.964,0.94,2022-01-07
0.936,0.934,2022-01-10
0.934,0.922,2022-01-11
0.929,0.955,2022-01-12
0.952,0.943,2022-01-13
0.937,0.951,2022-01-14
0.951,0.966,2022-01-17
0.962,0.962,2022-01-18
0.962,0.932,2022-01-19
0.932,0.929,2022-01-20
0.928,0.927,2022-01-21
0.925,0.951,2022-01-24
0.94,0.931,2022-01-25
0.939,0.948,2022-01-26
0.944,0.919,2022-01-27
0.925,0.913,2022-01-28
0.929,0.921,2022-02-07
0.92,0.886,2022-02-08
0.894,0.89,2022-02-09
0.89,0.868,2022-02-10
0.863,0.849,2022-02-11
0.848,0.85,2022-02-14
0.85,0.881,2022-02-15
0.887,0.881,2022-02-16
0.88,0.906,2022-02-17
0.9,0.899,2022-02-18
0.897,0.893,2022-02-21
0.89,0.9,2022-02-22
0.9,0.931,2022-02-23
0.929,0.925,2022-02-24
0.932,0.946,2022-02-25
0.945,0.961,2022-02-28
0.97,0.962,2022-03-01
0.96,0.951,2022-03-02
0.952,0.934,2022-03-03
0.928,0.918,2022-03-04
0.912,0.889,2022-03-07
0.885,0.871,2022-03-08
0.875,0.875,2022-03-09
0.907,0.911,2022-03-10
0.9,0.904,2022-03-11
0.897,0.877,2022-03-14
0.866,0.86,2022-03-15
0.87,0.901,2022-03-16
0.91,0.901,2022-03-17
0.903,0.902,2022-03-18
0.902,0.913,2022-03-21
0.912,0.898,2022-03-22
0.908,0.902,2022-03-23
0.899,0.888,2022-03-24
0.888,0.864,2022-03-25
0.861,0.85,2022-03-28
0.856,0.85,2022-03-29
0.86,0.881,2022-03-30
