收盘,日期
1.662,2025-09-26
1.708,2025-09-29
1.705,2025-09-30
1.713,2025-10-09
1.625,2025-10-10
1.61,2025-10-13
1.536,2025-10-14
1.571,2025-10-15
1.584,2025-10-16
1.535,2025-10-17
1.568,2025-10-20
1.621,2025-10-21
1.611,2025-10-22
1.613,2025-10-23
1.675,2025-10-24
1.708,2025-10-27
1.708,2025-10-28
1.76,2025-10-29
1.729,2025-10-30
1.691,2025-10-31
1.685,2025-11-03
1.652,2025-11-04
1.67,2025-11-05
1.703,2025-11-06
1.694,2025-11-07
1.671,2025-11-10
1.645,2025-11-11
1.645,2025-11-12
1.68,2025-11-13
1.637,2025-11-14
1.628,2025-11-17
1.61,2025-11-18
1.621,2025-11-19
1.603,2025-11-20
1.536,2025-11-21
1.536,2025-11-24
1.553,2025-11-25
1.607,2025-11-26
1.597,2025-11-27
1.603,2025-11-28
1.629,2025-12-01
1.619,2025-12-02
1.602,2025-12-03
1.622,2025-12-04
1.645,2025-12-05
1.698,2025-12-08
1.705,2025-12-09
1.702,2025-12-10
1.68,2025-12-11
1.69,2025-12-12
1.663,2025-12-15
1.627,2025-12-16
1.681,2025-12-17
1.643,2025-12-18
1.649,2025-12-19
1.686,2025-12-22
1.695,2025-12-23
1.705,2025-12-24
1.71,2025-12-25
1.712,2025-12-26
1.7,2025-12-29
1.713,2025-12-30
1.695,2025-12-31
1.737,2026-01-05
1.744,2026-01-06
1.754,2026-01-07
1.734,2026-01-08
1.74,2026-01-09
1.767,2026-01-12
1.734,2026-01-13
1.737,2026-01-14
1.756,2026-01-15
1.755,2026-01-16
1.739,2026-01-19
1.703,2026-01-20
1.712,2026-01-21
1.724,2026-01-22
1.731,2026-01-23
