收盘,日期
1.27,2025-09-26
1.286,2025-09-29
1.299,2025-09-30
1.335,2025-10-09
1.263,2025-10-10
1.251,2025-10-13
1.193,2025-10-14
1.227,2025-10-15
1.222,2025-10-16
1.173,2025-10-17
1.188,2025-10-20
1.229,2025-10-21
1.228,2025-10-22
1.22,2025-10-23
1.272,2025-10-24
1.32,2025-10-27
1.314,2025-10-28
1.329,2025-10-29
1.3,2025-10-30
1.248,2025-10-31
1.245,2025-11-03
1.23,2025-11-04
1.226,2025-11-05
1.268,2025-11-06
1.244,2025-11-07
1.231,2025-11-10
1.208,2025-11-11
1.206,2025-11-12
1.214,2025-11-13
1.174,2025-11-14
1.168,2025-11-17
1.169,2025-11-18
1.164,2025-11-19
1.157,2025-11-20
1.105,2025-11-21
1.104,2025-11-24
1.127,2025-11-25
1.15,2025-11-26
1.151,2025-11-27
1.159,2025-11-28
1.175,2025-12-01
1.169,2025-12-02
1.161,2025-12-03
1.174,2025-12-04
1.176,2025-12-05
1.204,2025-12-08
1.222,2025-12-09
1.206,2025-12-10
1.183,2025-12-11
1.198,2025-12-12
1.165,2025-12-15
1.151,2025-12-16
1.185,2025-12-17
1.161,2025-12-18
1.162,2025-12-19
1.192,2025-12-22
1.2,2025-12-23
1.222,2025-12-24
1.216,2025-12-25
1.207,2025-12-26
1.211,2025-12-29
1.219,2025-12-30
1.206,2025-12-31
1.249,2026-01-05
1.269,2026-01-06
1.27,2026-01-07
1.264,2026-01-08
1.274,2026-01-09
1.29,2026-01-12
1.259,2026-01-13
1.28,2026-01-14
1.285,2026-01-15
1.315,2026-01-16
1.302,2026-01-19
1.279,2026-01-20
1.326,2026-01-21
1.327,2026-01-22
1.315,2026-01-23
