收盘,日期
1.64,2025-09-26
1.691,2025-09-29
1.69,2025-09-30
1.696,2025-10-09
1.613,2025-10-10
1.586,2025-10-13
1.518,2025-10-14
1.562,2025-10-15
1.569,2025-10-16
1.516,2025-10-17
1.554,2025-10-20
1.614,2025-10-21
1.595,2025-10-22
1.598,2025-10-23
1.659,2025-10-24
1.691,2025-10-27
1.694,2025-10-28
1.745,2025-10-29
1.713,2025-10-30
1.663,2025-10-31
1.668,2025-11-03
1.638,2025-11-04
1.655,2025-11-05
1.685,2025-11-06
1.679,2025-11-07
1.653,2025-11-10
1.632,2025-11-11
1.628,2025-11-12
1.665,2025-11-13
1.62,2025-11-14
1.612,2025-11-17
1.593,2025-11-18
1.6,2025-11-19
1.586,2025-11-20
1.525,2025-11-21
1.52,2025-11-24
1.552,2025-11-25
1.59,2025-11-26
1.578,2025-11-27
1.591,2025-11-28
1.612,2025-12-01
1.605,2025-12-02
1.589,2025-12-03
1.607,2025-12-04
1.63,2025-12-05
1.676,2025-12-08
1.694,2025-12-09
1.687,2025-12-10
1.666,2025-12-11
1.676,2025-12-12
1.645,2025-12-15
1.606,2025-12-16
1.667,2025-12-17
1.625,2025-12-18
1.625,2025-12-19
1.673,2025-12-22
1.683,2025-12-23
1.696,2025-12-24
1.697,2025-12-25
1.699,2025-12-26
1.684,2025-12-29
1.696,2025-12-30
1.68,2025-12-31
1.721,2026-01-05
1.731,2026-01-06
1.738,2026-01-07
1.717,2026-01-08
1.725,2026-01-09
1.749,2026-01-12
1.719,2026-01-13
1.724,2026-01-14
1.741,2026-01-15
1.74,2026-01-16
1.724,2026-01-19
1.69,2026-01-20
1.697,2026-01-21
1.712,2026-01-22
1.717,2026-01-23
