开盘,收盘,日期
0.997,0.974,2022-01-11
0.974,0.978,2022-01-12
0.978,0.962,2022-01-13
0.957,0.963,2022-01-14
0.972,0.996,2022-01-17
0.995,0.983,2022-01-18
0.988,0.987,2022-01-19
0.978,0.969,2022-01-20
0.973,0.948,2022-01-21
0.939,0.941,2022-01-24
0.941,0.893,2022-01-25
0.893,0.888,2022-01-26
0.88,0.855,2022-01-27
0.855,0.856,2022-01-28
0.861,0.857,2022-02-07
0.857,0.868,2022-02-08
0.858,0.891,2022-02-09
0.887,0.893,2022-02-10
0.892,0.881,2022-02-11
0.881,0.881,2022-02-14
0.881,0.883,2022-02-15
0.884,0.892,2022-02-16
0.896,0.883,2022-02-17
0.874,0.89,2022-02-18
0.888,0.903,2022-02-21
0.894,0.873,2022-02-22
0.874,0.885,2022-02-23
0.877,0.855,2022-02-24
0.852,0.861,2022-02-25
0.853,0.858,2022-02-28
0.862,0.866,2022-03-01
0.866,0.864,2022-03-02
0.864,0.855,2022-03-03
0.854,0.857,2022-03-04
0.849,0.828,2022-03-07
0.829,0.802,2022-03-08
0.801,0.788,2022-03-09
0.795,0.798,2022-03-10
0.798,0.81,2022-03-11
0.804,0.79,2022-03-14
0.783,0.751,2022-03-15
0.752,0.777,2022-03-16
0.784,0.805,2022-03-17
0.805,0.811,2022-03-18
0.813,0.811,2022-03-21
0.806,0.812,2022-03-22
0.814,0.811,2022-03-23
0.807,0.802,2022-03-24
0.803,0.798,2022-03-25
0.791,0.8,2022-03-28
0.805,0.796,2022-03-29
0.8,0.808,2022-03-30
0.811,0.804,2022-03-31
0.796,0.82,2022-04-01
0.829,0.825,2022-04-06
0.822,0.807,2022-04-07
0.805,0.791,2022-04-08
0.788,0.765,2022-04-11
0.772,0.789,2022-04-12
0.782,0.765,2022-04-13
0.762,0.765,2022-04-14
0.758,0.75,2022-04-15
0.748,0.748,2022-04-18
0.747,0.752,2022-04-19
0.759,0.753,2022-04-20
0.746,0.728,2022-04-21
0.721,0.717,2022-04-22
0.71,0.668,2022-04-25
0.674,0.655,2022-04-26
0.649,0.677,2022-04-27
0.675,0.668,2022-04-28
0.674,0.715,2022-04-29
0.715,0.716,2022-05-05
0.709,0.702,2022-05-06
0.695,0.702,2022-05-09
0.695,0.711,2022-05-10
0.718,0.718,2022-05-11
0.715,0.718,2022-05-12
0.72,0.718,2022-05-13
0.722,0.721,2022-05-16
0.718,0.719,2022-05-17
0.726,0.723,2022-05-18
0.692,0.712,2022-05-19
0.717,0.732,2022-05-20
0.737,0.735,2022-05-23
0.732,0.707,2022-05-24
0.709,0.721,2022-05-25
0.721,0.727,2022-05-26
0.724,0.726,2022-05-27
0.723,0.726,2022-05-30
0.727,0.74,2022-05-31
0.74,0.736,2022-06-01
0.732,0.744,2022-06-02
0.744,0.761,2022-06-06
0.767,0.763,2022-06-07
0.766,0.767,2022-06-08
0.769,0.753,2022-06-09
0.751,0.765,2022-06-10
0.765,0.753,2022-06-13
0.753,0.754,2022-06-14
0.761,0.762,2022-06-15
0.761,0.774,2022-06-16
0.774,0.768,2022-06-17
0.769,0.778,2022-06-20
0.777,0.78,2022-06-21
0.781,0.753,2022-06-22
0.753,0.759,2022-06-23
0.759,0.766,2022-06-24
0.762,0.77,2022-06-27
0.769,0.782,2022-06-28
0.779,0.767,2022-06-29
0.767,0.773,2022-06-30
0.773,0.766,2022-07-01
0.766,0.77,2022-07-04
0.769,0.763,2022-07-05
0.762,0.753,2022-07-06
0.75,0.749,2022-07-07
0.755,0.756,2022-07-08
0.749,0.74,2022-07-11
0.74,0.731,2022-07-12
0.726,0.735,2022-07-13
0.731,0.735,2022-07-14
0.729,0.723,2022-07-15
0.722,0.735,2022-07-18
0.737,0.746,2022-07-19
0.75,0.754,2022-07-20
0.761,0.758,2022-07-21
0.756,0.745,2022-07-22
0.752,0.741,2022-07-25
0.744,0.748,2022-07-26
0.747,0.75,2022-07-27
0.753,0.751,2022-07-28
0.751,0.744,2022-07-29
0.737,0.748,2022-08-01
0.755,0.722,2022-08-02
0.722,0.716,2022-08-03
0.721,0.719,2022-08-04
0.726,0.745,2022-08-05
0.746,0.747,2022-08-08
0.74,0.741,2022-08-09
0.738,0.733,2022-08-10
0.74,0.758,2022-08-11
0.762,0.763,2022-08-12
0.763,0.759,2022-08-15
0.758,0.755,2022-08-16
0.751,0.767,2022-08-17
0.76,0.761,2022-08-18
0.762,0.757,2022-08-19
0.754,0.764,2022-08-22
0.757,0.758,2022-08-23
0.751,0.736,2022-08-24
0.736,0.736,2022-08-25
0.739,0.729,2022-08-26
0.722,0.727,2022-08-29
0.734,0.73,2022-08-30
0.729,0.723,2022-08-31
0.723,0.716,2022-09-01
0.716,0.729,2022-09-02
0.722,0.716,2022-09-05
0.716,0.719,2022-09-06
0.714,0.715,2022-09-07
0.715,0.709,2022-09-08
0.707,0.714,2022-09-09
0.715,0.719,2022-09-13
0.712,0.712,2022-09-14
0.716,0.703,2022-09-15
0.701,0.689,2022-09-16
0.698,0.678,2022-09-19
0.672,0.678,2022-09-20
0.672,0.678,2022-09-21
0.674,0.669,2022-09-22
0.663,0.656,2022-09-23
0.65,0.647,2022-09-26
0.646,0.664,2022-09-27
0.661,0.652,2022-09-28
0.655,0.646,2022-09-29
0.648,0.646,2022-09-30
0.652,0.624,2022-10-10
0.618,0.622,2022-10-11
0.616,0.638,2022-10-12
0.637,0.646,2022-10-13
0.649,0.664,2022-10-14
0.67,0.677,2022-10-17
0.682,0.671,2022-10-18
0.676,0.665,2022-10-19
0.66,0.667,2022-10-20
0.666,0.662,2022-10-21
0.656,0.65,2022-10-24
0.644,0.643,2022-10-25
0.649,0.664,2022-10-26
0.66,0.671,2022-10-27
0.666,0.645,2022-10-28
0.639,0.657,2022-10-31
0.651,0.669,2022-11-01
0.669,0.686,2022-11-02
0.686,0.677,2022-11-03
0.677,0.688,2022-11-04
0.682,0.692,2022-11-07
0.693,0.688,2022-11-08
0.694,0.677,2022-11-09
0.678,0.684,2022-11-10
0.69,0.68,2022-11-11
0.68,0.688,2022-11-14
0.691,0.695,2022-11-15
0.701,0.702,2022-11-16
0.709,0.72,2022-11-17
0.72,0.717,2022-11-18
0.716,0.703,2022-11-21
0.692,0.691,2022-11-22
0.69,0.685,2022-11-23
0.685,0.678,2022-11-24
0.674,0.672,2022-11-25
0.666,0.661,2022-11-28
0.665,0.677,2022-11-29
0.673,0.673,2022-11-30
0.678,0.689,2022-12-01
0.689,0.691,2022-12-02
0.691,0.699,2022-12-05
0.7,0.699,2022-12-06
0.699,0.706,2022-12-07
0.713,0.704,2022-12-08
0.704,0.698,2022-12-09
0.689,0.696,2022-12-12
0.695,0.69,2022-12-13
0.69,0.692,2022-12-14
0.692,0.691,2022-12-15
0.685,0.682,2022-12-16
0.679,0.666,2022-12-19
0.668,0.657,2022-12-20
0.658,0.654,2022-12-21
0.657,0.662,2022-12-22
0.661,0.67,2022-12-23
0.675,0.67,2022-12-26
0.668,0.672,2022-12-27
0.666,0.667,2022-12-28
0.672,0.666,2022-12-29
0.669,0.674,2022-12-30
0.674,0.691,2023-01-03
0.696,0.696,2023-01-04
0.698,0.707,2023-01-05
0.706,0.699,2023-01-06
0.7,0.703,2023-01-09
0.703,0.707,2023-01-10
0.708,0.693,2023-01-11
0.693,0.694,2023-01-12
0.694,0.699,2023-01-13
0.701,0.711,2023-01-16
0.713,0.708,2023-01-17
0.708,0.718,2023-01-18
0.714,0.73,2023-01-19
0.733,0.732,2023-01-20
0.733,0.745,2023-01-30
0.738,0.741,2023-01-31
0.741,0.757,2023-02-01
0.76,0.762,2023-02-02
0.762,0.777,2023-02-03
0.778,0.789,2023-02-06
0.789,0.79,2023-02-07
0.797,0.777,2023-02-08
0.775,0.792,2023-02-09
0.792,0.792,2023-02-10
0.794,0.803,2023-02-13
0.803,0.794,2023-02-14
0.793,0.81,2023-02-15
0.81,0.799,2023-02-16
0.798,0.777,2023-02-17
0.777,0.809,2023-02-20
0.809,0.809,2023-02-21
0.809,0.799,2023-02-22
0.799,0.786,2023-02-23
0.785,0.792,2023-02-24
0.792,0.773,2023-02-27
0.772,0.785,2023-02-28
0.785,0.806,2023-03-01
0.811,0.815,2023-03-02
0.815,0.812,2023-03-03
0.812,0.805,2023-03-06
0.8,0.786,2023-03-07
0.782,0.793,2023-03-08
0.792,0.789,2023-03-09
0.782,0.778,2023-03-10
0.778,0.799,2023-03-13
0.799,0.792,2023-03-14
0.799,0.789,2023-03-15
0.785,0.795,2023-03-16
0.795,0.829,2023-03-17
0.829,0.836,2023-03-20
0.91,0.847,2023-03-21
0.857,0.873,2023-03-22
0.873,0.894,2023-03-23
0.894,0.928,2023-03-24
0.926,0.93,2023-03-27
0.932,0.916,2023-03-28
0.915,0.913,2023-03-29
0.913,0.904,2023-03-30
