收盘,日期
1.275,2025-09-26
1.278,2025-09-29
1.274,2025-09-30
1.285,2025-10-09
1.289,2025-10-10
1.278,2025-10-13
1.281,2025-10-14
1.304,2025-10-15
1.316,2025-10-16
1.304,2025-10-17
1.323,2025-10-20
1.333,2025-10-21
1.322,2025-10-22
1.338,2025-10-23
1.34,2025-10-24
1.344,2025-10-27
1.334,2025-10-28
1.337,2025-10-29
1.331,2025-10-30
1.328,2025-10-31
1.349,2025-11-03
1.351,2025-11-04
1.355,2025-11-05
1.376,2025-11-06
1.382,2025-11-07
1.404,2025-11-10
1.398,2025-11-11
1.429,2025-11-12
1.422,2025-11-13
1.406,2025-11-14
1.4,2025-11-17
1.369,2025-11-18
1.382,2025-11-19
1.375,2025-11-20
1.355,2025-11-21
1.358,2025-11-24
1.375,2025-11-25
1.371,2025-11-26
1.367,2025-11-27
1.357,2025-11-28
1.37,2025-12-01
1.38,2025-12-02
1.377,2025-12-03
1.376,2025-12-04
1.374,2025-12-05
1.355,2025-12-08
1.335,2025-12-09
1.33,2025-12-10
1.328,2025-12-11
1.338,2025-12-12
1.336,2025-12-15
1.316,2025-12-16
1.32,2025-12-17
1.324,2025-12-18
1.325,2025-12-19
1.321,2025-12-22
1.331,2025-12-23
1.325,2025-12-24
1.319,2025-12-25
1.322,2025-12-26
1.31,2025-12-29
1.314,2025-12-30
1.297,2025-12-31
1.308,2026-01-05
1.323,2026-01-06
1.322,2026-01-07
1.312,2026-01-08
1.32,2026-01-09
1.319,2026-01-12
1.326,2026-01-13
1.326,2026-01-14
1.33,2026-01-15
1.324,2026-01-16
1.321,2026-01-19
1.326,2026-01-20
1.322,2026-01-21
1.341,2026-01-22
1.328,2026-01-23
