收盘,日期
1.432,2025-09-26
1.447,2025-09-29
1.464,2025-09-30
1.485,2025-10-09
1.443,2025-10-10
1.44,2025-10-13
1.407,2025-10-14
1.433,2025-10-15
1.412,2025-10-16
1.365,2025-10-17
1.383,2025-10-20
1.402,2025-10-21
1.396,2025-10-22
1.395,2025-10-23
1.424,2025-10-24
1.443,2025-10-27
1.445,2025-10-28
1.46,2025-10-29
1.446,2025-10-30
1.456,2025-10-31
1.469,2025-11-03
1.439,2025-11-04
1.441,2025-11-05
1.456,2025-11-06
1.452,2025-11-07
1.458,2025-11-10
1.451,2025-11-11
1.438,2025-11-12
1.464,2025-11-13
1.441,2025-11-14
1.444,2025-11-17
1.434,2025-11-18
1.42,2025-11-19
1.407,2025-11-20
1.362,2025-11-21
1.391,2025-11-24
1.418,2025-11-25
1.4,2025-11-26
1.408,2025-11-27
1.424,2025-11-28
1.44,2025-12-01
1.422,2025-12-02
1.397,2025-12-03
1.397,2025-12-04
1.419,2025-12-05
1.443,2025-12-08
1.434,2025-12-09
1.442,2025-12-10
1.421,2025-12-11
1.435,2025-12-12
1.421,2025-12-15
1.398,2025-12-16
1.42,2025-12-17
1.418,2025-12-18
1.419,2025-12-19
1.433,2025-12-22
1.427,2025-12-23
1.458,2025-12-24
1.476,2025-12-25
1.479,2025-12-26
1.472,2025-12-29
1.477,2025-12-30
1.479,2025-12-31
1.522,2026-01-05
1.542,2026-01-06
1.546,2026-01-07
1.561,2026-01-08
1.6,2026-01-09
1.678,2026-01-12
1.642,2026-01-13
1.67,2026-01-14
1.654,2026-01-15
1.641,2026-01-16
1.632,2026-01-19
1.598,2026-01-20
1.612,2026-01-21
1.62,2026-01-22
1.652,2026-01-23
