收盘,日期
1.914,2025-09-26
1.934,2025-09-29
1.975,2025-09-30
1.99,2025-10-09
1.989,2025-10-10
1.97,2025-10-13
1.947,2025-10-14
1.964,2025-10-15
1.964,2025-10-16
1.927,2025-10-17
1.972,2025-10-20
1.989,2025-10-21
2.026,2025-10-22
2.015,2025-10-23
2.055,2025-10-24
2.131,2025-10-27
2.195,2025-10-28
2.228,2025-10-29
2.165,2025-10-30
2.171,2025-10-31
2.187,2025-11-03
2.146,2025-11-04
2.121,2025-11-05
2.179,2025-11-06
2.156,2025-11-07
2.213,2025-11-10
2.202,2025-11-11
2.232,2025-11-12
2.265,2025-11-13
2.25,2025-11-14
2.244,2025-11-17
2.132,2025-11-18
2.09,2025-11-19
2.133,2025-11-20
2.058,2025-11-21
2.065,2025-11-24
2.118,2025-11-25
2.129,2025-11-26
2.117,2025-11-27
2.138,2025-11-28
2.128,2025-12-01
2.122,2025-12-02
2.171,2025-12-03
2.208,2025-12-04
2.247,2025-12-05
2.231,2025-12-08
2.182,2025-12-09
2.175,2025-12-10
2.139,2025-12-11
2.142,2025-12-12
2.122,2025-12-15
2.088,2025-12-16
2.123,2025-12-17
2.108,2025-12-18
2.127,2025-12-19
2.16,2025-12-22
2.141,2025-12-23
2.141,2025-12-24
2.129,2025-12-25
2.124,2025-12-26
2.103,2025-12-29
2.102,2025-12-30
2.085,2025-12-31
2.111,2026-01-05
2.094,2026-01-06
2.086,2026-01-07
2.067,2026-01-08
2.07,2026-01-09
2.059,2026-01-12
2.071,2026-01-13
2.057,2026-01-14
2.055,2026-01-15
2.043,2026-01-16
2.016,2026-01-19
2.005,2026-01-20
1.998,2026-01-21
2.043,2026-01-22
2.038,2026-01-23
