收盘,日期
1.533,2025-09-26
1.554,2025-09-29
1.561,2025-09-30
1.584,2025-10-09
1.555,2025-10-10
1.547,2025-10-13
1.529,2025-10-14
1.554,2025-10-15
1.557,2025-10-16
1.519,2025-10-17
1.524,2025-10-20
1.551,2025-10-21
1.545,2025-10-22
1.547,2025-10-23
1.57,2025-10-24
1.593,2025-10-27
1.583,2025-10-28
1.601,2025-10-29
1.589,2025-10-30
1.567,2025-10-31
1.572,2025-11-03
1.559,2025-11-04
1.561,2025-11-05
1.583,2025-11-06
1.581,2025-11-07
1.587,2025-11-10
1.571,2025-11-11
1.567,2025-11-12
1.587,2025-11-13
1.563,2025-11-14
1.553,2025-11-17
1.543,2025-11-18
1.548,2025-11-19
1.543,2025-11-20
1.503,2025-11-21
1.501,2025-11-24
1.515,2025-11-25
1.522,2025-11-26
1.523,2025-11-27
1.526,2025-11-28
1.542,2025-12-01
1.535,2025-12-02
1.526,2025-12-03
1.524,2025-12-04
1.543,2025-12-05
1.558,2025-12-08
1.548,2025-12-09
1.551,2025-12-10
1.533,2025-12-11
1.545,2025-12-12
1.539,2025-12-15
1.519,2025-12-16
1.543,2025-12-17
1.543,2025-12-18
1.547,2025-12-19
1.563,2025-12-22
1.562,2025-12-23
1.572,2025-12-24
1.578,2025-12-25
1.581,2025-12-26
1.577,2025-12-29
1.58,2025-12-30
1.575,2025-12-31
1.601,2026-01-05
1.628,2026-01-06
1.624,2026-01-07
1.611,2026-01-08
1.623,2026-01-09
1.628,2026-01-12
1.622,2026-01-13
1.612,2026-01-14
1.62,2026-01-15
1.614,2026-01-16
1.62,2026-01-19
1.616,2026-01-20
1.62,2026-01-21
1.618,2026-01-22
1.611,2026-01-23
