收盘,日期
1.342,2025-09-26
1.335,2025-09-29
1.324,2025-09-30
1.321,2025-10-09
1.327,2025-10-10
1.338,2025-10-13
1.373,2025-10-14
1.376,2025-10-15
1.399,2025-10-16
1.393,2025-10-17
1.393,2025-10-20
1.396,2025-10-21
1.41,2025-10-22
1.418,2025-10-23
1.411,2025-10-24
1.413,2025-10-27
1.409,2025-10-28
1.382,2025-10-29
1.382,2025-10-30
1.38,2025-10-31
1.397,2025-11-03
1.428,2025-11-04
1.427,2025-11-05
1.422,2025-11-06
1.419,2025-11-07
1.427,2025-11-10
1.432,2025-11-11
1.441,2025-11-12
1.439,2025-11-13
1.44,2025-11-14
1.422,2025-11-17
1.418,2025-11-18
1.432,2025-11-19
1.444,2025-11-20
1.427,2025-11-21
1.418,2025-11-24
1.439,2025-11-25
1.428,2025-11-26
1.432,2025-11-27
1.421,2025-11-28
1.432,2025-12-01
1.432,2025-12-02
1.422,2025-12-03
1.414,2025-12-04
1.406,2025-12-05
1.407,2025-12-08
1.406,2025-12-09
1.384,2025-12-10
1.385,2025-12-11
1.384,2025-12-12
1.387,2025-12-15
1.379,2025-12-16
1.382,2025-12-17
1.407,2025-12-18
1.402,2025-12-19
1.394,2025-12-22
1.4,2025-12-23
1.393,2025-12-24
1.394,2025-12-25
1.39,2025-12-26
1.401,2025-12-29
1.401,2025-12-30
1.404,2025-12-31
1.397,2026-01-05
1.402,2026-01-06
1.395,2026-01-07
1.383,2026-01-08
1.378,2026-01-09
1.381,2026-01-12
1.388,2026-01-13
1.368,2026-01-14
1.358,2026-01-15
1.342,2026-01-16
1.335,2026-01-19
1.348,2026-01-20
1.327,2026-01-21
1.32,2026-01-22
1.308,2026-01-23
