收盘,日期
0.989,2025-09-26
0.996,2025-09-29
0.996,2025-09-30
1.005,2025-10-09
1.017,2025-10-10
1.012,2025-10-13
1.019,2025-10-14
1.013,2025-10-15
1.013,2025-10-16
1.002,2025-10-17
1.021,2025-10-20
1.044,2025-10-21
1.041,2025-10-22
1.051,2025-10-23
1.039,2025-10-24
1.04,2025-10-27
1.033,2025-10-28
1.037,2025-10-29
1.046,2025-10-30
1.044,2025-10-31
1.068,2025-11-03
1.058,2025-11-04
1.061,2025-11-05
1.068,2025-11-06
1.079,2025-11-07
1.076,2025-11-10
1.076,2025-11-11
1.086,2025-11-12
1.089,2025-11-13
1.103,2025-11-14
1.102,2025-11-17
1.09,2025-11-18
1.109,2025-11-19
1.106,2025-11-20
1.073,2025-11-21
1.063,2025-11-24
1.066,2025-11-25
1.054,2025-11-26
1.059,2025-11-27
1.073,2025-11-28
1.099,2025-12-01
1.087,2025-12-02
1.09,2025-12-03
1.094,2025-12-04
1.093,2025-12-05
1.088,2025-12-08
1.078,2025-12-09
1.076,2025-12-10
1.071,2025-12-11
1.079,2025-12-12
1.081,2025-12-15
1.061,2025-12-16
1.068,2025-12-17
1.076,2025-12-18
1.071,2025-12-19
1.08,2025-12-22
1.08,2025-12-23
1.084,2025-12-24
1.086,2025-12-25
1.094,2025-12-26
1.116,2025-12-29
1.123,2025-12-30
1.119,2025-12-31
1.112,2026-01-05
1.132,2026-01-06
1.11,2026-01-07
1.119,2026-01-08
1.142,2026-01-09
1.15,2026-01-12
1.153,2026-01-13
1.175,2026-01-14
1.17,2026-01-15
1.149,2026-01-16
1.163,2026-01-19
1.17,2026-01-20
1.19,2026-01-21
1.224,2026-01-22
1.209,2026-01-23
