收盘,日期
1.188,2025-09-26
1.202,2025-09-29
1.212,2025-09-30
1.226,2025-10-09
1.201,2025-10-10
1.177,2025-10-13
1.164,2025-10-14
1.177,2025-10-15
1.161,2025-10-16
1.132,2025-10-17
1.139,2025-10-20
1.158,2025-10-21
1.15,2025-10-22
1.144,2025-10-23
1.158,2025-10-24
1.172,2025-10-27
1.17,2025-10-28
1.187,2025-10-29
1.167,2025-10-30
1.162,2025-10-31
1.156,2025-11-03
1.136,2025-11-04
1.136,2025-11-05
1.155,2025-11-06
1.147,2025-11-07
1.148,2025-11-10
1.139,2025-11-11
1.14,2025-11-12
1.149,2025-11-13
1.145,2025-11-14
1.126,2025-11-17
1.12,2025-11-18
1.118,2025-11-19
1.109,2025-11-20
1.082,2025-11-21
1.093,2025-11-24
1.1,2025-11-25
1.1,2025-11-26
1.098,2025-11-27
1.108,2025-11-28
1.123,2025-12-01
1.113,2025-12-02
1.115,2025-12-03
1.12,2025-12-04
1.128,2025-12-05
1.136,2025-12-08
1.129,2025-12-09
1.141,2025-12-10
1.13,2025-12-11
1.148,2025-12-12
1.148,2025-12-15
1.125,2025-12-16
1.148,2025-12-17
1.138,2025-12-18
1.144,2025-12-19
1.162,2025-12-22
1.159,2025-12-23
1.165,2025-12-24
1.18,2025-12-25
1.179,2025-12-26
1.177,2025-12-29
1.179,2025-12-30
1.175,2025-12-31
1.197,2026-01-05
1.225,2026-01-06
1.241,2026-01-07
1.233,2026-01-08
1.263,2026-01-09
1.282,2026-01-12
1.262,2026-01-13
1.266,2026-01-14
1.273,2026-01-15
1.281,2026-01-16
1.296,2026-01-19
1.28,2026-01-20
1.297,2026-01-21
1.3,2026-01-22
1.329,2026-01-23
