开盘,收盘,日期
0.998,1.004,2025-09-17
1.006,0.998,2025-09-18
0.997,0.995,2025-09-19
0.994,1.005,2025-09-22
1.004,0.99,2025-09-23
0.99,1.005,2025-09-24
1.006,1.013,2025-09-25
1.013,0.996,2025-09-26
0.996,1.001,2025-09-29
1.005,1.03,2025-09-30
1.029,1.049,2025-10-09
1.04,1.023,2025-10-10
0.996,1.031,2025-10-13
1.035,1.013,2025-10-14
1.009,1.022,2025-10-15
1.022,1.002,2025-10-16
0.995,0.965,2025-10-17
0.975,0.976,2025-10-20
0.98,0.987,2025-10-21
0.987,0.975,2025-10-22
0.971,0.97,2025-10-23
0.981,1.004,2025-10-24
1.01,1.021,2025-10-27
1.019,1.02,2025-10-28
1.023,1.033,2025-10-29
1.032,1.026,2025-10-30
1.024,1.01,2025-10-31
1.009,1.017,2025-11-03
1.017,0.996,2025-11-04
0.995,0.991,2025-11-05
0.992,0.999,2025-11-06
1.0,1.007,2025-11-07
1.009,1.017,2025-11-10
1.022,1.005,2025-11-11
1.001,1.008,2025-11-12
1.007,1.011,2025-11-13
1.006,0.993,2025-11-14
0.992,0.997,2025-11-17
0.996,0.985,2025-11-18
0.985,0.982,2025-11-19
0.982,0.977,2025-11-20
0.972,0.949,2025-11-21
0.96,0.985,2025-11-24
0.99,0.997,2025-11-25
1.005,0.983,2025-11-26
0.98,0.983,2025-11-27
0.986,1.004,2025-11-28
1.008,1.019,2025-12-01
1.012,1.017,2025-12-02
1.012,1.002,2025-12-03
1.002,1.027,2025-12-04
1.025,1.058,2025-12-05
1.078,1.073,2025-12-08
1.06,1.067,2025-12-09
1.067,1.084,2025-12-10
1.088,1.099,2025-12-11
1.101,1.117,2025-12-12
1.117,1.142,2025-12-15
1.144,1.144,2025-12-16
1.132,1.138,2025-12-17
1.131,1.18,2025-12-18
1.18,1.19,2025-12-19
1.203,1.21,2025-12-22
1.21,1.158,2025-12-23
1.14,1.219,2025-12-24
1.219,1.29,2025-12-25
1.311,1.335,2025-12-26
1.329,1.359,2025-12-29
1.34,1.347,2025-12-30
1.34,1.451,2025-12-31
1.482,1.493,2026-01-05
1.482,1.609,2026-01-06
1.606,1.579,2026-01-07
1.558,1.669,2026-01-08
1.699,1.773,2026-01-09
1.85,1.95,2026-01-12
2.005,1.82,2026-01-13
1.801,1.85,2026-01-14
1.773,1.68,2026-01-15
1.676,1.695,2026-01-16
1.666,1.705,2026-01-19
1.71,1.625,2026-01-20
1.61,1.616,2026-01-21
1.611,1.672,2026-01-22
1.687,1.839,2026-01-23
