收盘,日期
1.648,2025-09-26
1.67,2025-09-29
1.652,2025-09-30
1.639,2025-10-09
1.58,2025-10-10
1.562,2025-10-13
1.473,2025-10-14
1.495,2025-10-15
1.501,2025-10-16
1.466,2025-10-17
1.523,2025-10-20
1.605,2025-10-21
1.602,2025-10-22
1.579,2025-10-23
1.667,2025-10-24
1.733,2025-10-27
1.743,2025-10-28
1.75,2025-10-29
1.695,2025-10-30
1.636,2025-10-31
1.651,2025-11-03
1.64,2025-11-04
1.619,2025-11-05
1.654,2025-11-06
1.642,2025-11-07
1.632,2025-11-10
1.589,2025-11-11
1.597,2025-11-12
1.598,2025-11-13
1.541,2025-11-14
1.575,2025-11-17
1.581,2025-11-18
1.589,2025-11-19
1.597,2025-11-20
1.523,2025-11-21
1.528,2025-11-24
1.583,2025-11-25
1.663,2025-11-26
1.651,2025-11-27
1.656,2025-11-28
1.698,2025-12-01
1.69,2025-12-02
1.67,2025-12-03
1.686,2025-12-04
1.71,2025-12-05
1.801,2025-12-08
1.851,2025-12-09
1.871,2025-12-10
1.805,2025-12-11
1.828,2025-12-12
1.794,2025-12-15
1.745,2025-12-16
1.827,2025-12-17
1.797,2025-12-18
1.798,2025-12-19
1.86,2025-12-22
1.85,2025-12-23
1.872,2025-12-24
1.874,2025-12-25
1.861,2025-12-26
1.859,2025-12-29
1.875,2025-12-30
1.871,2025-12-31
1.927,2026-01-05
1.925,2026-01-06
1.94,2026-01-07
1.922,2026-01-08
1.975,2026-01-09
2.133,2026-01-12
2.056,2026-01-13
2.112,2026-01-14
2.099,2026-01-15
2.052,2026-01-16
2.03,2026-01-19
1.975,2026-01-20
1.997,2026-01-21
2.058,2026-01-22
2.045,2026-01-23
