收盘,日期
0.971,2025-09-26
1.015,2025-09-29
1.007,2025-09-30
1.006,2025-10-09
1.011,2025-10-10
0.997,2025-10-13
0.992,2025-10-14
1.003,2025-10-15
1.0,2025-10-16
0.981,2025-10-17
0.982,2025-10-20
0.991,2025-10-21
0.98,2025-10-22
0.99,2025-10-23
0.997,2025-10-24
1.01,2025-10-27
1.004,2025-10-28
1.026,2025-10-29
1.008,2025-10-30
0.997,2025-10-31
0.993,2025-11-03
0.989,2025-11-04
0.985,2025-11-05
0.999,2025-11-06
0.989,2025-11-07
1.001,2025-11-10
0.991,2025-11-11
0.984,2025-11-12
0.992,2025-11-13
0.98,2025-11-14
0.968,2025-11-17
0.97,2025-11-18
0.969,2025-11-19
0.968,2025-11-20
0.932,2025-11-21
0.934,2025-11-24
0.936,2025-11-25
0.935,2025-11-26
0.935,2025-11-27
0.938,2025-11-28
0.941,2025-12-01
0.933,2025-12-02
0.923,2025-12-03
0.926,2025-12-04
0.949,2025-12-05
0.967,2025-12-08
0.956,2025-12-09
0.958,2025-12-10
0.947,2025-12-11
0.951,2025-12-12
0.956,2025-12-15
0.948,2025-12-16
0.969,2025-12-17
0.959,2025-12-18
0.962,2025-12-19
0.961,2025-12-22
0.96,2025-12-23
0.966,2025-12-24
0.971,2025-12-25
0.975,2025-12-26
0.971,2025-12-29
0.969,2025-12-30
0.964,2025-12-31
0.98,2026-01-05
1.021,2026-01-06
1.005,2026-01-07
0.98,2026-01-08
0.981,2026-01-09
0.997,2026-01-12
0.991,2026-01-13
0.985,2026-01-14
0.968,2026-01-15
0.962,2026-01-16
0.955,2026-01-19
0.96,2026-01-20
0.954,2026-01-21
0.957,2026-01-22
0.954,2026-01-23
